Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor1295                                            (893,)     3.50K
Tensor1296                                      (2, 9975614)   152.22M
Tensor1297                                            (893,)     3.50K
Tensor1298                                            (893,)     3.50K
Tensor1299                                          (56973,)   223.00K
Tensor1300                                            (638,)     2.50K
Tensor1301                                        (2, 56973)   890.50K
Tensor1302                                            (638,)     2.50K
Tensor1303                                            (638,)     2.50K
Tensor1304                                          (35600,)   139.50K
Tensor1305                                            (558,)     2.50K
Tensor1306                                        (2, 35600)   556.50K
Tensor1307                                            (558,)     2.50K
Tensor1308                                            (558,)     2.50K
Tensor1309                                          (15568,)    61.00K
Tensor1310                                            (279,)     1.50K
Tensor1311                                        (2, 15568)   243.50K
Tensor1312                                            (279,)     1.50K
Tensor1313                                            (279,)     1.50K
Tensor1314                                           (7784,)    30.50K
Tensor1315                                            (279,)     1.50K
Tensor1316                                         (2, 7784)   122.00K
Tensor1317                                        (9975614,)     0.00B
Tensor1318                                            (893,)     0.00B
Tensor1319                                      (2, 9975614)     0.00B
Tensor1320                                            (893,)     0.00B
Tensor1321                                            (893,)     0.00B
Tensor1322                                          (56973,)     0.00B
Tensor1323                                            (638,)     0.00B
Tensor1324                                        (2, 56973)     0.00B
Tensor1325                                            (638,)     0.00B
Tensor1326                                            (638,)     0.00B
Tensor1327                                          (35600,)     0.00B
Tensor1328                                            (558,)     0.00B
Tensor1329                                        (2, 35600)     0.00B
Tensor1330                                            (558,)     0.00B
Tensor1331                                            (558,)     0.00B
Tensor1332                                          (15568,)     0.00B
Tensor1333                                            (279,)     0.00B
Tensor1334                                        (2, 15568)     0.00B
Tensor1335                                            (279,)     0.00B
Tensor1336                                            (279,)     0.00B
Tensor1337                                           (7784,)     0.00B
Tensor1338                                            (279,)     0.00B
Tensor1339                                         (2, 7784)     0.00B
Tensor1340                                         (1000, 1)     4.00K
Tensor1341                                              (1,)   512.00B
Tensor1342                                              (1,)   512.00B
Tensor1343                                              (1,)   512.00B
Tensor1344                                              (1,)   512.00B
Tensor1345                                              (1,)   512.00B
Tensor1346                                              (1,)   512.00B
Tensor1347                                              (1,)   512.00B
Tensor1348                                              (1,)   512.00B
Tensor1349                                              (1,)   512.00B
Tensor1350                                              (1,)   512.00B
Tensor1351                                              (1,)   512.00B
Tensor1352                                              (1,)   512.00B
Parameter1353                                         (8, 1)   512.00B
Parameter1354                                           (8,)   512.00B
Tensor1355                                            (8, 1)   512.00B
Parameter1356                                         (8, 8)   512.00B
Parameter1357                                           (8,)   512.00B
Tensor1358                                            (8, 8)   512.00B
Parameter1359                                         (2, 8)   512.00B
Parameter1360                                           (2,)   512.00B
Tensor1361                                            (2, 8)   512.00B
Parameter1362                                         (8, 1)   512.00B
Parameter1363                                           (8,)   512.00B
Tensor1364                                            (8, 1)   512.00B
Parameter1365                                         (8, 8)   512.00B
Parameter1366                                           (8,)   512.00B
Tensor1367                                            (8, 8)   512.00B
Parameter1368                                         (2, 8)   512.00B
Parameter1369                                           (2,)   512.00B
Tensor1370                                            (2, 8)   512.00B
Parameter1371                                         (8, 1)   512.00B
Parameter1372                                           (8,)   512.00B
Tensor1373                                            (8, 1)   512.00B
Parameter1374                                         (8, 8)   512.00B
Parameter1375                                           (8,)   512.00B
Tensor1376                                            (8, 8)   512.00B
Parameter1377                                         (2, 8)   512.00B
Parameter1378                                           (2,)   512.00B
Tensor1379                                            (2, 8)   512.00B
Parameter1380                                         (8, 1)   512.00B
Parameter1381                                           (8,)   512.00B
Tensor1382                                            (8, 1)   512.00B
Parameter1383                                         (8, 8)   512.00B
Parameter1384                                           (8,)   512.00B
Tensor1385                                            (8, 8)   512.00B
Parameter1386                                         (2, 8)   512.00B
Parameter1387                                           (2,)   512.00B
Tensor1388                                            (2, 8)   512.00B
Parameter1389                                         (8, 1)   512.00B
Parameter1390                                           (8,)   512.00B
Tensor1391                                            (8, 1)   512.00B
Parameter1392                                         (8, 8)   512.00B
Parameter1393                                           (8,)   512.00B
Tensor1394                                            (8, 8)   512.00B
Parameter1395                                         (2, 8)   512.00B
Parameter1396                                           (2,)   512.00B
Tensor1397                                            (2, 8)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 501324144 	Used Memory: 2.13G
The allocated memory on cuda:0: 2.13G
-------------------------------------------------------------------------------
-------------------------------------------------------------------------------
Storage on cpu
Tensor1398                                            (256,)     2.00K
Tensor1399                                            (256,)     2.00K
Tensor1400                                            (256,)     2.00K
Tensor1401                                            (256,)     2.00K
Tensor1402                                            (256,)     2.00K
Tensor1403                                            (256,)     2.00K
Tensor1404                                         (111709,)   436.50K
Tensor1405                                         (111709,)   436.50K
Tensor1406                                            (8, 1)   512.00B
Tensor1407                                            (8, 8)   512.00B
Tensor1408                                            (2, 8)   512.00B
Tensor1409                                            (2, 1)   512.00B
Tensor1410                                            (8, 1)   512.00B
Tensor1411                                            (8, 8)   512.00B
Tensor1412                                            (2, 8)   512.00B
Tensor1413                                            (2, 1)   512.00B
Tensor1414                                            (8, 1)   512.00B
Tensor1415                                            (8, 8)   512.00B
Tensor1416                                            (2, 8)   512.00B
Tensor1417                                            (2, 1)   512.00B
Tensor1418                                            (8, 1)   512.00B
Tensor1419                                            (8, 8)   512.00B
Tensor1420                                            (2, 8)   512.00B
Tensor1421                                            (2, 1)   512.00B
Tensor1422                                           (2000,)     8.00K
Tensor1423                                           (2000,)     8.00K
Tensor1424                                           (2000,)     8.00K
Tensor1425                                           (2000,)     8.00K
Tensor1426                                            (2, 1)   512.00B
Tensor1427                                              (1,)   512.00B
Tensor1428                                              (1,)   512.00B
Tensor1429                                              (1,)   512.00B
Tensor1430                                              (1,)   512.00B
Tensor1431                                              (1,)   512.00B
Tensor1432                                              (1,)   512.00B
Tensor1433                                              (1,)   512.00B
Tensor1434                                              (1,)   512.00B
Tensor1435                                              (1,)   512.00B
Tensor1436                                              (1,)   512.00B
Tensor1437                                              (1,)   512.00B
Tensor1438                                              (1,)   512.00B
Tensor1439                                              (1,)   512.00B
Tensor1440                                              (1,)   512.00B
Tensor1441                                              (1,)   512.00B
Tensor1442                                              (1,)   512.00B
Tensor1443                                              (1,)   512.00B
Tensor1444                                              (1,)   512.00B
Tensor1445                                              (1,)   512.00B
Tensor1446                                              (1,)   512.00B
Tensor1447                                              (1,)   512.00B
Tensor1448                                              (1,)   512.00B
Tensor1449                                              (1,)   512.00B
Tensor1450                                              (1,)   512.00B
Tensor1451                                              (1,)   512.00B
Tensor1452                                              (1,)   512.00B
Tensor1453                                              (1,)   512.00B
Tensor1454                                              (1,)   512.00B
Tensor1455                                              (1,)   512.00B
Tensor1456                                              (1,)   512.00B
Tensor1457                                            (2, 8)   512.00B
Tensor1458                                            (8, 8)   512.00B
Tensor1459                                            (8, 1)   512.00B
Tensor1460                                              (1,)   512.00B
Tensor1461                                           (50, 1)   512.00B
Tensor1462                                         (111709,)   436.50K
Tensor1463                                         (111709,)   436.50K
Tensor1464                                            (256,)     2.00K
Tensor1465                                            (256,)     2.00K
Tensor1466                                            (256,)     2.00K
Tensor1467                                            (256,)     2.00K
Tensor1468                                            (256,)     2.00K
Tensor1469                                            (256,)     2.00K
Tensor1470                                           (50, 1)   512.00B
Tensor1471                                           (50, 1)   512.00B
Tensor1472                                           (50, 1)   512.00B
Tensor1473                                           (50, 1)   512.00B
Tensor1474                                           (50, 1)   512.00B
Tensor1475                                           (50, 1)   512.00B
Tensor1476                                           (50, 1)   512.00B
Tensor1477                                           (50, 1)   512.00B
Tensor1478                                           (50, 1)   512.00B
Tensor1479                                           (50, 1)   512.00B
Tensor1480                                           (50, 1)   512.00B
Tensor1481                                           (50, 1)   512.00B
Tensor1482                                           (50, 1)   512.00B
Tensor1483                                           (50, 1)   512.00B
Tensor1484                                           (50, 1)   512.00B
Tensor1485                                           (50, 1)   512.00B
Tensor1486                                           (50, 1)   512.00B
Tensor1487                                           (50, 1)   512.00B
Tensor1488                                           (50, 1)   512.00B
Tensor1489                                           (50, 1)   512.00B
Tensor1490                                           (50, 1)   512.00B
Tensor1491                                           (50, 1)   512.00B
Tensor1492                                           (50, 1)   512.00B
Tensor1493                                           (50, 1)   512.00B
Tensor1494                                           (50, 1)   512.00B
Tensor1495                                           (50, 1)   512.00B
Tensor1496                                           (50, 1)   512.00B
Tensor1497                                           (50, 1)   512.00B
Tensor1498                                           (50, 1)   512.00B
Tensor1499                                           (50, 1)   512.00B
Tensor1500                                           (50, 1)   512.00B
Tensor1501                                           (50, 1)   512.00B
Tensor1502                                           (50, 1)   512.00B
Tensor1503                                           (50, 1)   512.00B
Tensor1504                                           (50, 1)   512.00B
Tensor1505                                           (50, 1)   512.00B
Tensor1506                                           (50, 1)   512.00B
Tensor1507                                           (50, 1)   512.00B
Tensor1508                                           (50, 1)   512.00B
Tensor1509                                           (50, 1)   512.00B
Tensor1510                                           (50, 1)   512.00B
Tensor1511                                           (50, 1)   512.00B
Tensor1512                                           (50, 1)   512.00B
Tensor1513                                           (50, 1)   512.00B
Tensor1514                                           (50, 1)   512.00B
Tensor1515                                            (2, 1)   512.00B
Tensor1516                                            (2, 1)   512.00B
Tensor1517                                            (2, 1)   512.00B
Tensor1518                                            (2, 1)   512.00B
Tensor1519                                            (2, 1)   512.00B
Tensor1520                                            (2, 8)   512.00B
Tensor1521                                            (8, 8)   512.00B
Tensor1522                                            (8, 1)   512.00B
Tensor1523                                            (2, 8)   512.00B
Tensor1524                                            (8, 8)   512.00B
Tensor1525                                            (8, 1)   512.00B
Tensor1526                                            (2, 8)   512.00B
Tensor1527                                            (8, 8)   512.00B
Tensor1528                                            (8, 1)   512.00B
Tensor1529                                            (2, 8)   512.00B
Tensor1530                                            (8, 8)   512.00B
Tensor1531                                            (8, 1)   512.00B
Tensor1532                                            (2, 8)   512.00B
Tensor1533                                            (8, 8)   512.00B
Tensor1534                                            (8, 1)   512.00B
Tensor1535                                           (50, 1)   512.00B
Tensor1536                                           (50, 1)   512.00B
Tensor1537                                           (50, 1)   512.00B
Tensor1538                                           (50, 1)   512.00B
Tensor1539                                           (2000,)     8.00K
Tensor1540                                           (2000,)     8.00K
Tensor1541                                           (2000,)     8.00K
Tensor1542                                           (2000,)     8.00K
Tensor1543                                              (1,)   512.00B
Tensor1544                                              (1,)   512.00B
Tensor1545                                              (1,)   512.00B
Tensor1546                                              (1,)   512.00B
Tensor1547                                              (1,)   512.00B
Tensor1548                                              (1,)   512.00B
Tensor1549                                              (1,)   512.00B
Tensor1550                                              (1,)   512.00B
Tensor1551                                              (1,)   512.00B
Tensor1552                                              (1,)   512.00B
Tensor1553                                              (1,)   512.00B
Tensor1554                                              (1,)   512.00B
Tensor1555                                              (1,)   512.00B
Tensor1556                                              (1,)   512.00B
Tensor1557                                              (1,)   512.00B
Tensor1558                                              (1,)   512.00B
Tensor1559                                              (1,)   512.00B
Tensor1560                                              (1,)   512.00B
Tensor1561                                              (1,)   512.00B
Tensor1562                                              (1,)   512.00B
Tensor1563                                              (1,)   512.00B
Tensor1564                                              (1,)   512.00B
Tensor1565                                              (1,)   512.00B
Tensor1566                                              (1,)   512.00B
Tensor1567                                              (1,)   512.00B
Tensor1568                                              (1,)   512.00B
Tensor1569                                              (1,)   512.00B
Tensor1570                                              (1,)   512.00B
Tensor1571                                              (1,)   512.00B
Tensor1572                                              (1,)   512.00B
Tensor1573                                            (256,)     2.00K
Tensor1574                                            (2, 1)   512.00B
Tensor1575                                            (2, 1)   512.00B
Tensor1576                                            (2, 1)   512.00B
Tensor1577                                            (2, 1)   512.00B
Tensor1578                                            (2, 1)   512.00B
Tensor1579                                            (2, 1)   512.00B
Tensor1580                                            (2, 1)   512.00B
Tensor1581                                            (2, 1)   512.00B
Tensor1582                                            (2, 1)   512.00B
Tensor1583                                            (2, 1)   512.00B
Tensor1584                                         (111709,)   436.50K
Tensor1585                                         (111709,)   436.50K
Tensor1586                                            (2, 8)   512.00B
Tensor1587                                            (8, 8)   512.00B
Tensor1588                                            (8, 1)   512.00B
Tensor1589                                            (2, 8)   512.00B
Tensor1590                                            (8, 8)   512.00B
Tensor1591                                            (8, 1)   512.00B
Tensor1592                                            (2, 8)   512.00B
Tensor1593                                            (8, 8)   512.00B
Tensor1594                                            (8, 1)   512.00B
Tensor1595                                            (2, 8)   512.00B
Tensor1596                                            (8, 8)   512.00B
Tensor1597                                            (8, 1)   512.00B
Tensor1598                                            (2, 8)   512.00B
Tensor1599                                            (8, 8)   512.00B
Tensor1600                                            (8, 1)   512.00B
Tensor1601                                            (2, 8)   512.00B
Tensor1602                                            (8, 8)   512.00B
Tensor1603                                            (8, 1)   512.00B
Tensor1604                                            (2, 8)   512.00B
Tensor1605                                            (8, 8)   512.00B
Tensor1606                                            (8, 1)   512.00B
Tensor1607                                            (2, 8)   512.00B
Tensor1608                                            (8, 8)   512.00B
Tensor1609                                            (8, 1)   512.00B
Tensor1610                                            (2, 8)   512.00B
Tensor1611                                            (8, 8)   512.00B
Tensor1612                                            (8, 1)   512.00B
Tensor1613                                            (2, 8)   512.00B
Tensor1614                                            (8, 8)   512.00B
Tensor1615                                            (8, 1)   512.00B
Tensor1616                                            (256,)     2.00K
Tensor1617                                            (256,)     2.00K
Tensor1618                                            (256,)     2.00K
Tensor1619                                            (256,)     2.00K
Tensor1620                                            (256,)     2.00K
Tensor1621                                         (111709,)   436.50K
Tensor1622                                         (111709,)   436.50K
Tensor1623                                            (2, 1)   512.00B
Tensor1624                                            (2, 1)   512.00B
Tensor1625                                            (2, 1)   512.00B
Tensor1626                                            (2, 1)   512.00B
Tensor1627                                            (2, 1)   512.00B
Tensor1628                                            (2, 8)   512.00B
Tensor1629                                            (8, 8)   512.00B
Tensor1630                                            (8, 1)   512.00B
Tensor1631                                            (2, 8)   512.00B
Tensor1632                                            (8, 8)   512.00B
Tensor1633                                            (8, 1)   512.00B
Tensor1634                                            (2, 8)   512.00B
Tensor1635                                            (8, 8)   512.00B
Tensor1636                                            (8, 1)   512.00B
Tensor1637                                            (2, 8)   512.00B
Tensor1638                                            (8, 8)   512.00B
Tensor1639                                            (8, 1)   512.00B
Tensor1640                                            (2, 8)   512.00B
Tensor1641                                            (8, 8)   512.00B
Tensor1642                                            (8, 1)   512.00B
Tensor1643                                            (256,)     2.00K
Tensor1644                                            (256,)     2.00K
Tensor1645                                            (256,)     2.00K
Tensor1646                                            (256,)     2.00K
Tensor1647                                            (256,)     2.00K
Tensor1648                                            (256,)     2.00K
Tensor1649                                           (50, 1)   512.00B
Tensor1650                                           (2550,)    20.00K
Tensor1651                                           (2295,)     0.00B
Tensor1652                                            (255,)     0.00B
Tensor1653                                              (1,)   512.00B
Tensor1654                                              (1,)   512.00B
Tensor1655                                              (1,)   512.00B
Tensor1656                                              (1,)   512.00B
Tensor1657                                              (1,)   512.00B
Tensor1658                                              (1,)   512.00B
Tensor1659                                              (1,)   512.00B
Tensor1660                                              (1,)   512.00B
Tensor1661                                              (1,)   512.00B
Tensor1662                                              (1,)   512.00B
Tensor1663                                              (1,)   512.00B
Tensor1664                                              (1,)   512.00B
Tensor1665                                              (1,)   512.00B
Tensor1666                                              (1,)   512.00B
Tensor1667                                              (1,)   512.00B
Tensor1668                                              (1,)   512.00B
Tensor1669                                              (1,)   512.00B
Tensor1670                                              (1,)   512.00B
Tensor1671                                              (1,)   512.00B
Tensor1672                                              (1,)   512.00B
Tensor1673                                              (1,)   512.00B
Tensor1674                                              (1,)   512.00B
Tensor1675                                              (1,)   512.00B
Tensor1676                                              (1,)   512.00B
Tensor1677                                              (1,)   512.00B
Tensor1678                                              (1,)   512.00B
Tensor1679                                              (1,)   512.00B
Tensor1680                                              (1,)   512.00B
Tensor1681                                              (1,)   512.00B
Tensor1682                                              (1,)   512.00B
Tensor1683                                              (1,)   512.00B
Tensor1684                                              (1,)   512.00B
Tensor1685                                              (1,)   512.00B
Tensor1686                                              (1,)   512.00B
Tensor1687                                              (1,)   512.00B
Tensor1688                                              (1,)   512.00B
Tensor1689                                              (1,)   512.00B
Tensor1690                                              (1,)   512.00B
Tensor1691                                              (1,)   512.00B
Tensor1692                                              (1,)   512.00B
Tensor1693                                              (1,)   512.00B
Tensor1694                                              (1,)   512.00B
Tensor1695                                              (1,)   512.00B
Tensor1696                                              (1,)   512.00B
Tensor1697                                              (1,)   512.00B
Tensor1698                                              (1,)   512.00B
Tensor1699                                              (1,)   512.00B
Tensor1700                                              (1,)   512.00B
Tensor1701                                            (2, 1)   512.00B
Tensor1702                                            (2, 1)   512.00B
Tensor1703                                            (2, 1)   512.00B
Tensor1704                                            (2, 1)   512.00B
Tensor1705                                            (2, 1)   512.00B
Tensor1706                                            (2, 8)   512.00B
Tensor1707                                            (8, 8)   512.00B
Tensor1708                                            (8, 1)   512.00B
Tensor1709                                            (2, 8)   512.00B
Tensor1710                                            (8, 8)   512.00B
Tensor1711                                            (8, 1)   512.00B
Tensor1712                                            (2, 8)   512.00B
Tensor1713                                            (8, 8)   512.00B
Tensor1714                                            (8, 1)   512.00B
Tensor1715                                            (2, 8)   512.00B
Tensor1716                                            (8, 8)   512.00B
Tensor1717                                            (8, 1)   512.00B
Tensor1718                                            (2, 8)   512.00B
Tensor1719                                            (8, 8)   512.00B
Tensor1720                                            (8, 1)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 926275 	Used Memory: 3.68M
-------------------------------------------------------------------------------
