Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor8750                                              (1,)   512.00B
Tensor8751                                              (1,)   512.00B
Tensor8752                                              (1,)   512.00B
Tensor8753                                              (1,)   512.00B
Tensor8754                                              (1,)   512.00B
Tensor8755                                              (1,)   512.00B
Tensor8756                                         (111709,)   436.50K
Tensor8757                                         (111709,)   436.50K
Parameter8758                                         (8, 1)   512.00B
Parameter8758.grad                                    (8, 1)     0.00B
Parameter8759                                           (8,)   512.00B
Parameter8759.grad                                      (8,)     0.00B
Tensor8760                                            (8, 1)   512.00B
Parameter8761                                         (8, 8)   512.00B
Parameter8761.grad                                    (8, 8)     0.00B
Parameter8762                                           (8,)   512.00B
Parameter8762.grad                                      (8,)     0.00B
Tensor8763                                            (8, 8)   512.00B
Parameter8764                                         (2, 8)   512.00B
Parameter8764.grad                                    (2, 8)     0.00B
Parameter8765                                           (2,)   512.00B
Parameter8765.grad                                      (2,)     0.00B
Tensor8766                                            (2, 8)   512.00B
Parameter8767                                         (8, 1)   512.00B
Parameter8767.grad                                    (8, 1)     0.00B
Parameter8768                                           (8,)   512.00B
Parameter8768.grad                                      (8,)     0.00B
Tensor8769                                            (8, 1)   512.00B
Parameter8770                                         (8, 8)   512.00B
Parameter8770.grad                                    (8, 8)     0.00B
Parameter8771                                           (8,)   512.00B
Parameter8771.grad                                      (8,)     0.00B
Tensor8772                                            (8, 8)   512.00B
Parameter8773                                         (2, 8)   512.00B
Parameter8773.grad                                    (2, 8)     0.00B
Parameter8774                                           (2,)   512.00B
Parameter8774.grad                                      (2,)     0.00B
Tensor8775                                            (2, 8)   512.00B
Parameter8776                                         (8, 1)   512.00B
Parameter8776.grad                                    (8, 1)     0.00B
Parameter8777                                           (8,)   512.00B
Parameter8777.grad                                      (8,)     0.00B
Tensor8778                                            (8, 1)   512.00B
Parameter8779                                         (8, 8)   512.00B
Parameter8779.grad                                    (8, 8)     0.00B
Parameter8780                                           (8,)   512.00B
Parameter8780.grad                                      (8,)     0.00B
Tensor8781                                            (8, 8)   512.00B
Parameter8782                                         (2, 8)   512.00B
Parameter8782.grad                                    (2, 8)     0.00B
Parameter8783                                           (2,)   512.00B
Parameter8783.grad                                      (2,)     0.00B
Tensor8784                                            (2, 8)   512.00B
Parameter8785                                         (8, 1)   512.00B
Parameter8785.grad                                    (8, 1)     0.00B
Parameter8786                                           (8,)   512.00B
Parameter8786.grad                                      (8,)     0.00B
Tensor8787                                            (8, 1)   512.00B
Parameter8788                                         (8, 8)   512.00B
Parameter8788.grad                                    (8, 8)     0.00B
Parameter8789                                           (8,)   512.00B
Parameter8789.grad                                      (8,)     0.00B
Tensor8790                                            (8, 8)   512.00B
Parameter8791                                         (2, 8)   512.00B
Parameter8791.grad                                    (2, 8)     0.00B
Parameter8792                                           (2,)   512.00B
Parameter8792.grad                                      (2,)     0.00B
Tensor8793                                            (2, 8)   512.00B
Parameter8794                                         (8, 1)   512.00B
Parameter8794.grad                                    (8, 1)     0.00B
Parameter8795                                           (8,)   512.00B
Parameter8795.grad                                      (8,)     0.00B
Tensor8796                                            (8, 1)   512.00B
Parameter8797                                         (8, 8)   512.00B
Parameter8797.grad                                    (8, 8)     0.00B
Parameter8798                                           (8,)   512.00B
Parameter8798.grad                                      (8,)     0.00B
Tensor8799                                            (8, 8)   512.00B
Parameter8800                                         (2, 8)   512.00B
Parameter8800.grad                                    (2, 8)     0.00B
Parameter8801                                           (2,)   512.00B
Parameter8801.grad                                      (2,)     0.00B
Tensor8802                                            (2, 8)   512.00B
Tensor8803                                              (1,)   512.00B
Tensor8804                                              (1,)   512.00B
Tensor8805                                              (1,)   512.00B
Tensor8806                                              (1,)   512.00B
Tensor8807                                              (1,)   512.00B
Parameter8808                                       (11170,)    44.00K
Parameter8809                                (64, 175, 1746)    74.60M
Parameter8810                                 (64, 175, 175)     7.48M
Parameter8811                                        (2234,)     9.00K
Parameter8812                                  (64, 35, 175)     1.50M
Parameter8813                                   (64, 35, 35)   306.50K
Parameter8814                                        (1117,)     4.50K
Parameter8815                                  (16, 70, 140)   612.50K
Parameter8816                                   (16, 70, 70)   306.50K
Parameter8817                                       (256, 1)     1.00K
Parameter8818                                         (256,)     1.00K
Tensor8819                                          (256, 1)     1.00K
Tensor8820                                            (256,)     2.00K
Parameter8821                                    (256, 1117)     1.09M
Parameter8822                                         (256,)     1.00K
Parameter8823                                       (2, 256)     2.00K
Parameter8824                                           (2,)   512.00B
Tensor8825                                          (2, 256)     2.00K
Tensor8826                                              (2,)   512.00B
Parameter8827                                       (256, 1)     1.00K
Parameter8828                                         (256,)     1.00K
Tensor8829                                          (256, 1)     1.00K
Tensor8830                                            (256,)     2.00K
Parameter8831                                    (256, 1117)     1.09M
Parameter8832                                         (256,)     1.00K
Parameter8833                                       (2, 256)     2.00K
Parameter8834                                           (2,)   512.00B
Tensor8835                                          (2, 256)     2.00K
Tensor8836                                              (2,)   512.00B
Parameter8837                                       (256, 1)     1.00K
Parameter8838                                         (256,)     1.00K
Tensor8839                                          (256, 1)     1.00K
Tensor8840                                            (256,)     2.00K
Parameter8841                                    (256, 1117)     1.09M
Parameter8842                                         (256,)     1.00K
Parameter8843                                       (2, 256)     2.00K
Parameter8844                                           (2,)   512.00B
Tensor8845                                          (2, 256)     2.00K
Tensor8846                                              (2,)   512.00B
Parameter8847                                     (256, 256)   256.00K
Parameter8848                                         (256,)     1.00K
Tensor8849                                        (256, 256)   256.00K
Tensor8850                                            (256,)     2.00K
Parameter8851                                     (256, 256)   256.00K
Parameter8852                                         (256,)     1.00K
Tensor8853                                        (256, 256)   256.00K
Tensor8854                                            (256,)     2.00K
Parameter8855                                     (256, 256)   256.00K
Parameter8856                                         (256,)     1.00K
Tensor8857                                        (256, 256)   256.00K
Tensor8858                                            (256,)     2.00K
Parameter8859                                     (256, 256)   256.00K
Parameter8860                                         (256,)     1.00K
Tensor8861                                        (256, 256)   256.00K
Tensor8862                                            (256,)     2.00K
Parameter8863                                     (256, 256)   256.00K
Parameter8864                                         (256,)     1.00K
Tensor8865                                        (256, 256)   256.00K
Tensor8866                                            (256,)     2.00K
Parameter8867                                     (256, 256)   256.00K
Parameter8868                                         (256,)     1.00K
Tensor8869                                        (256, 256)   256.00K
Tensor8870                                            (256,)     2.00K
Parameter8871                                         (8, 1)   512.00B
Parameter8871.grad                                    (8, 1)     0.00B
Parameter8872                                           (8,)   512.00B
Parameter8872.grad                                      (8,)     0.00B
Parameter8873                                         (8, 8)   512.00B
Parameter8873.grad                                    (8, 8)     0.00B
Parameter8874                                           (8,)   512.00B
Parameter8874.grad                                      (8,)     0.00B
Tensor8875                                         (1600, 1)     6.50K
Tensor8876                                              (1,)   512.00B
Tensor8877                                              (1,)   512.00B
Tensor8878                                              (1,)   512.00B
Tensor8879                                              (1,)   512.00B
Tensor8880                                              (1,)   512.00B
Tensor8881                                              (1,)   512.00B
Tensor8882                                              (1,)   512.00B
Tensor8883                                              (1,)   512.00B
Tensor8884                                              (1,)   512.00B
Tensor8885                                              (1,)   512.00B
Tensor8886                                              (1,)   512.00B
Tensor8887                                              (1,)   512.00B
Tensor8888                                              (1,)   512.00B
Tensor8889                                              (1,)   512.00B
Tensor8890                                              (1,)   512.00B
Tensor8891                                              (1,)   512.00B
Tensor8892                                              (1,)   512.00B
Tensor8893                                              (1,)   512.00B
Tensor8894                                              (1,)   512.00B
Tensor8895                                         (111709,)   436.50K
Tensor8896                                         (111709,)   436.50K
Parameter8897                                         (8, 1)   512.00B
Parameter8897.grad                                    (8, 1)     0.00B
Parameter8898                                           (8,)   512.00B
Parameter8898.grad                                      (8,)     0.00B
Tensor8899                                            (8, 1)   512.00B
Parameter8900                                         (8, 8)   512.00B
Parameter8900.grad                                    (8, 8)     0.00B
Parameter8901                                           (8,)   512.00B
Parameter8901.grad                                      (8,)     0.00B
Tensor8902                                            (8, 8)   512.00B
Parameter8903                                         (2, 8)   512.00B
Parameter8903.grad                                    (2, 8)     0.00B
Parameter8904                                           (2,)   512.00B
Parameter8904.grad                                      (2,)     0.00B
Tensor8905                                            (2, 8)   512.00B
Parameter8906                                         (8, 1)   512.00B
Parameter8906.grad                                    (8, 1)     0.00B
Parameter8907                                           (8,)   512.00B
Parameter8907.grad                                      (8,)     0.00B
Tensor8908                                            (8, 1)   512.00B
Parameter8909                                         (8, 8)   512.00B
Parameter8909.grad                                    (8, 8)     0.00B
Parameter8910                                           (8,)   512.00B
Parameter8910.grad                                      (8,)     0.00B
Tensor8911                                            (8, 8)   512.00B
Parameter8912                                         (2, 8)   512.00B
Parameter8912.grad                                    (2, 8)     0.00B
Parameter8913                                           (2,)   512.00B
Parameter8913.grad                                      (2,)     0.00B
Tensor8914                                            (2, 8)   512.00B
Parameter8915                                         (8, 1)   512.00B
Parameter8915.grad                                    (8, 1)     0.00B
Parameter8916                                           (8,)   512.00B
Parameter8916.grad                                      (8,)     0.00B
Tensor8917                                            (8, 1)   512.00B
Parameter8918                                         (8, 8)   512.00B
Parameter8918.grad                                    (8, 8)     0.00B
Parameter8919                                           (8,)   512.00B
Parameter8919.grad                                      (8,)     0.00B
Tensor8920                                            (8, 8)   512.00B
Parameter8921                                         (2, 8)   512.00B
Parameter8921.grad                                    (2, 8)     0.00B
Parameter8922                                           (2,)   512.00B
Parameter8922.grad                                      (2,)     0.00B
Tensor8923                                            (2, 8)   512.00B
Parameter8924                                         (8, 1)   512.00B
Parameter8924.grad                                    (8, 1)     0.00B
Parameter8925                                           (8,)   512.00B
Parameter8925.grad                                      (8,)     0.00B
Tensor8926                                            (8, 1)   512.00B
Parameter8927                                         (8, 8)   512.00B
Parameter8927.grad                                    (8, 8)     0.00B
Parameter8928                                           (8,)   512.00B
Parameter8928.grad                                      (8,)     0.00B
Tensor8929                                            (8, 8)   512.00B
Parameter8930                                         (2, 8)   512.00B
Parameter8930.grad                                    (2, 8)     0.00B
Parameter8931                                           (2,)   512.00B
Parameter8931.grad                                      (2,)     0.00B
Tensor8932                                            (2, 8)   512.00B
Parameter8933                                         (8, 1)   512.00B
Parameter8933.grad                                    (8, 1)     0.00B
Parameter8934                                           (8,)   512.00B
Parameter8934.grad                                      (8,)     0.00B
Tensor8935                                            (8, 1)   512.00B
Parameter8936                                         (8, 8)   512.00B
Parameter8936.grad                                    (8, 8)     0.00B
Parameter8937                                           (8,)   512.00B
Parameter8937.grad                                      (8,)     0.00B
Tensor8938                                            (8, 8)   512.00B
Parameter8939                                         (2, 8)   512.00B
Parameter8939.grad                                    (2, 8)     0.00B
Parameter8940                                           (2,)   512.00B
Parameter8940.grad                                      (2,)     0.00B
Tensor8941                                            (2, 8)   512.00B
Tensor8942                                              (1,)   512.00B
Tensor8943                                              (1,)   512.00B
Tensor8944                                              (1,)   512.00B
Tensor8945                                              (1,)   512.00B
Tensor8946                                              (1,)   512.00B
Parameter8947                                       (11170,)    44.00K
Parameter8948                                (64, 175, 1746)    74.60M
Parameter8949                                 (64, 175, 175)     7.48M
Parameter8950                                        (2234,)     9.00K
Parameter8951                                  (64, 35, 175)     1.50M
Parameter8952                                   (64, 35, 35)   306.50K
Parameter8953                                        (1117,)     4.50K
Parameter8954                                  (16, 70, 140)   612.50K
Parameter8955                                   (16, 70, 70)   306.50K
Parameter8956                                       (256, 1)     1.00K
Parameter8957                                         (256,)     1.00K
Tensor8958                                          (256, 1)     1.00K
Tensor8959                                            (256,)     2.00K
Parameter8960                                    (256, 1117)     1.09M
Parameter8961                                         (256,)     1.00K
Parameter8962                                       (2, 256)     2.00K
Parameter8963                                           (2,)   512.00B
Tensor8964                                          (2, 256)     2.00K
Tensor8965                                              (2,)   512.00B
Parameter8966                                       (256, 1)     1.00K
Parameter8967                                         (256,)     1.00K
Tensor8968                                          (256, 1)     1.00K
Tensor8969                                            (256,)     2.00K
Parameter8970                                    (256, 1117)     1.09M
Parameter8971                                         (256,)     1.00K
Parameter8972                                       (2, 256)     2.00K
Parameter8973                                           (2,)   512.00B
Tensor8974                                          (2, 256)     2.00K
Tensor8975                                              (2,)   512.00B
Parameter8976                                       (256, 1)     1.00K
Parameter8977                                         (256,)     1.00K
Tensor8978                                          (256, 1)     1.00K
Tensor8979                                            (256,)     2.00K
Parameter8980                                    (256, 1117)     1.09M
Parameter8981                                         (256,)     1.00K
Parameter8982                                       (2, 256)     2.00K
Parameter8983                                           (2,)   512.00B
Tensor8984                                          (2, 256)     2.00K
Tensor8985                                              (2,)   512.00B
Parameter8986                                     (256, 256)   256.00K
Parameter8987                                         (256,)     1.00K
Tensor8988                                        (256, 256)   256.00K
Tensor8989                                            (256,)     2.00K
Parameter8990                                     (256, 256)   256.00K
Parameter8991                                         (256,)     1.00K
Tensor8992                                        (256, 256)   256.00K
Tensor8993                                            (256,)     2.00K
Parameter8994                                     (256, 256)   256.00K
Parameter8995                                         (256,)     1.00K
Tensor8996                                        (256, 256)   256.00K
Tensor8997                                            (256,)     2.00K
Parameter8998                                     (256, 256)   256.00K
Parameter8999                                         (256,)     1.00K
Tensor9000                                        (256, 256)   256.00K
Tensor9001                                            (256,)     2.00K
Parameter9002                                     (256, 256)   256.00K
Parameter9003                                         (256,)     1.00K
Tensor9004                                        (256, 256)   256.00K
Tensor9005                                            (256,)     2.00K
Parameter9006                                     (256, 256)   256.00K
Parameter9007                                         (256,)     1.00K
Tensor9008                                        (256, 256)   256.00K
Tensor9009                                            (256,)     2.00K
Parameter9010                                         (8, 1)   512.00B
Parameter9010.grad                                    (8, 1)     0.00B
Parameter9011                                           (8,)   512.00B
Parameter9011.grad                                      (8,)     0.00B
Parameter9012                                         (8, 8)   512.00B
Parameter9012.grad                                    (8, 8)     0.00B
Parameter9013                                           (8,)   512.00B
Parameter9013.grad                                      (8,)     0.00B
Parameter9014                                         (2, 8)   512.00B
Parameter9014.grad                                    (2, 8)     0.00B
Parameter9015                                           (2,)   512.00B
Parameter9015.grad                                      (2,)     0.00B
Parameter9016                                         (8, 1)   512.00B
Parameter9016.grad                                    (8, 1)     0.00B
Parameter9017                                           (8,)   512.00B
Parameter9017.grad                                      (8,)     0.00B
Parameter9018                                         (8, 8)   512.00B
Parameter9018.grad                                    (8, 8)     0.00B
Parameter9019                                           (8,)   512.00B
Parameter9019.grad                                      (8,)     0.00B
Parameter9020                                         (2, 8)   512.00B
Parameter9020.grad                                    (2, 8)     0.00B
Parameter9021                                           (2,)   512.00B
Parameter9021.grad                                      (2,)     0.00B
Parameter9022                                         (8, 1)   512.00B
Parameter9022.grad                                    (8, 1)     0.00B
Parameter9023                                           (8,)   512.00B
Parameter9023.grad                                      (8,)     0.00B
Parameter9024                                         (8, 8)   512.00B
Parameter9024.grad                                    (8, 8)     0.00B
Parameter9025                                           (8,)   512.00B
Parameter9025.grad                                      (8,)     0.00B
Parameter9026                                         (2, 8)   512.00B
Parameter9026.grad                                    (2, 8)     0.00B
Parameter9027                                           (2,)   512.00B
Parameter9027.grad                                      (2,)     0.00B
Tensor9028                                         (1600, 1)     6.50K
Tensor9029                                              (1,)   512.00B
Tensor9030                                              (1,)   512.00B
Parameter9031                                         (8, 1)   512.00B
Parameter9031.grad                                    (8, 1)     0.00B
Parameter9032                                           (8,)   512.00B
Parameter9032.grad                                      (8,)     0.00B
Parameter9033                                         (8, 8)   512.00B
Parameter9033.grad                                    (8, 8)     0.00B
Parameter9034                                           (8,)   512.00B
Parameter9034.grad                                      (8,)     0.00B
Parameter9035                                         (2, 8)   512.00B
Parameter9035.grad                                    (2, 8)     0.00B
Parameter9036                                           (2,)   512.00B
Parameter9036.grad                                      (2,)     0.00B
Parameter9037                                         (8, 1)   512.00B
Parameter9037.grad                                    (8, 1)     0.00B
Parameter9038                                           (8,)   512.00B
Parameter9038.grad                                      (8,)     0.00B
Parameter9039                                         (8, 8)   512.00B
Parameter9039.grad                                    (8, 8)     0.00B
Parameter9040                                           (8,)   512.00B
Parameter9040.grad                                      (8,)     0.00B
Parameter9041                                         (2, 8)   512.00B
Parameter9041.grad                                    (2, 8)     0.00B
Parameter9042                                           (2,)   512.00B
Parameter9042.grad                                      (2,)     0.00B
Parameter9043                                         (8, 1)   512.00B
Parameter9043.grad                                    (8, 1)     0.00B
Parameter9044                                           (8,)   512.00B
Parameter9044.grad                                      (8,)     0.00B
Parameter9045                                         (8, 8)   512.00B
Parameter9045.grad                                    (8, 8)     0.00B
Parameter9046                                           (8,)   512.00B
Parameter9046.grad                                      (8,)     0.00B
Parameter9047                                         (2, 8)   512.00B
Parameter9047.grad                                    (2, 8)     0.00B
Parameter9048                                           (2,)   512.00B
Parameter9048.grad                                      (2,)     0.00B
Tensor9049                                         (1600, 1)     6.50K
Tensor9050                                              (1,)   512.00B
Tensor9051                                              (1,)   512.00B
Parameter9052                                         (8, 1)   512.00B
Parameter9052.grad                                    (8, 1)     0.00B
Parameter9053                                           (8,)   512.00B
Parameter9053.grad                                      (8,)     0.00B
Parameter9054                                         (8, 8)   512.00B
Parameter9054.grad                                    (8, 8)     0.00B
Parameter9055                                           (8,)   512.00B
Parameter9055.grad                                      (8,)     0.00B
Parameter9056                                         (2, 8)   512.00B
Parameter9056.grad                                    (2, 8)     0.00B
Parameter9057                                           (2,)   512.00B
Parameter9057.grad                                      (2,)     0.00B
Parameter9058                                         (8, 1)   512.00B
Parameter9058.grad                                    (8, 1)     0.00B
Parameter9059                                           (8,)   512.00B
Parameter9059.grad                                      (8,)     0.00B
Parameter9060                                         (8, 8)   512.00B
Parameter9060.grad                                    (8, 8)     0.00B
Parameter9061                                           (8,)   512.00B
Parameter9061.grad                                      (8,)     0.00B
Parameter9062                                         (2, 8)   512.00B
Parameter9062.grad                                    (2, 8)     0.00B
Parameter9063                                           (2,)   512.00B
Parameter9063.grad                                      (2,)     0.00B
Parameter9064                                         (8, 1)   512.00B
Parameter9064.grad                                    (8, 1)     0.00B
Parameter9065                                           (8,)   512.00B
Parameter9065.grad                                      (8,)     0.00B
Parameter9066                                         (8, 8)   512.00B
Parameter9066.grad                                    (8, 8)     0.00B
Parameter9067                                           (8,)   512.00B
Parameter9067.grad                                      (8,)     0.00B
Parameter9068                                         (2, 8)   512.00B
Parameter9068.grad                                    (2, 8)     0.00B
Parameter9069                                           (2,)   512.00B
Parameter9069.grad                                      (2,)     0.00B
Tensor9070                                         (1600, 1)     6.50K
Tensor9071                                              (1,)   512.00B
Tensor9072                                              (1,)   512.00B
Parameter9073                                         (8, 1)   512.00B
Parameter9073.grad                                    (8, 1)     0.00B
Parameter9074                                           (8,)   512.00B
Parameter9074.grad                                      (8,)     0.00B
Parameter9075                                         (8, 8)   512.00B
Parameter9075.grad                                    (8, 8)     0.00B
Parameter9076                                           (8,)   512.00B
Parameter9076.grad                                      (8,)     0.00B
Parameter9077                                         (2, 8)   512.00B
Parameter9077.grad                                    (2, 8)     0.00B
Parameter9078                                           (2,)   512.00B
Parameter9078.grad                                      (2,)     0.00B
Parameter9079                                         (8, 1)   512.00B
Parameter9079.grad                                    (8, 1)     0.00B
Parameter9080                                           (8,)   512.00B
Parameter9080.grad                                      (8,)     0.00B
Parameter9081                                         (8, 8)   512.00B
Parameter9081.grad                                    (8, 8)     0.00B
Parameter9082                                           (8,)   512.00B
Parameter9082.grad                                      (8,)     0.00B
Parameter9083                                         (2, 8)   512.00B
Parameter9083.grad                                    (2, 8)     0.00B
Parameter9084                                           (2,)   512.00B
Parameter9084.grad                                      (2,)     0.00B
Parameter9085                                         (8, 1)   512.00B
Parameter9085.grad                                    (8, 1)     0.00B
Parameter9086                                           (8,)   512.00B
Parameter9086.grad                                      (8,)     0.00B
Parameter9087                                         (8, 8)   512.00B
Parameter9087.grad                                    (8, 8)     0.00B
Parameter9088                                           (8,)   512.00B
Parameter9088.grad                                      (8,)     0.00B
Parameter9089                                         (2, 8)   512.00B
Parameter9089.grad                                    (2, 8)     0.00B
Parameter9090                                           (2,)   512.00B
Parameter9090.grad                                      (2,)     0.00B
Parameter9091                                         (8, 1)   512.00B
Parameter9091.grad                                    (8, 1)     0.00B
Parameter9092                                           (8,)   512.00B
Parameter9092.grad                                      (8,)     0.00B
Parameter9093                                         (8, 8)   512.00B
Parameter9093.grad                                    (8, 8)     0.00B
Parameter9094                                           (8,)   512.00B
Parameter9094.grad                                      (8,)     0.00B
Parameter9095                                         (2, 8)   512.00B
Parameter9095.grad                                    (2, 8)     0.00B
Parameter9096                                           (2,)   512.00B
Parameter9096.grad                                      (2,)     0.00B
Parameter9097                                         (8, 1)   512.00B
Parameter9097.grad                                    (8, 1)     0.00B
Parameter9098                                           (8,)   512.00B
Parameter9098.grad                                      (8,)     0.00B
Parameter9099                                         (8, 8)   512.00B
Parameter9099.grad                                    (8, 8)     0.00B
Parameter9100                                           (8,)   512.00B
Parameter9100.grad                                      (8,)     0.00B
Parameter9101                                         (2, 8)   512.00B
Parameter9101.grad                                    (2, 8)     0.00B
Parameter9102                                           (2,)   512.00B
Parameter9102.grad                                      (2,)     0.00B
Tensor9103                                         (1600, 1)     6.50K
Tensor9104                                         (1600, 1)     6.50K
Tensor9105                                         (1600, 1)     6.50K
Tensor9106                                              (1,)   512.00B
Tensor9107                                              (1,)   512.00B
Tensor9108                                              (1,)   512.00B
Tensor9109                                              (1,)   512.00B
Tensor9110                                         (1600, 1)     6.50K
Tensor9111                                         (1600, 1)     6.50K
Tensor9112                                         (1600, 1)     6.50K
Tensor9113                                         (1600, 1)     6.50K
Tensor9114                                              (1,)   512.00B
Tensor9115                                              (1,)   512.00B
Tensor9116                                              (1,)   512.00B
Tensor9117                                              (1,)   512.00B
Tensor9118                                         (1600, 1)     6.50K
Tensor9119                                         (1600, 1)     6.50K
Tensor9120                                         (1600, 1)     6.50K
Tensor9121                                              (1,)   512.00B
Tensor9122                                              (1,)   512.00B
Tensor9123                                              (1,)   512.00B
Tensor9124                                              (1,)   512.00B
Tensor9125                                         (1600, 1)     6.50K
Tensor9126                                         (1600, 1)     6.50K
Tensor9127                                         (1600, 1)     6.50K
Tensor9128                                              (1,)   512.00B
Tensor9129                                              (1,)   512.00B
Tensor9130                                              (1,)   512.00B
Tensor9131                                              (1,)   512.00B
Tensor9132                                         (1600, 1)     6.50K
Tensor9133                                         (1600, 1)     6.50K
Tensor9134                                         (1600, 1)     6.50K
Tensor9135                                         (1600, 1)     6.50K
Tensor9136                                         (1600, 1)     6.50K
Tensor9137                                         (1600, 1)     6.50K
Tensor9138                                         (1600, 1)     6.50K
Tensor9139                                         (1600, 1)     6.50K
Tensor9140                                         (1600, 1)     6.50K
Tensor9141                                         (1600, 1)     6.50K
Tensor9142                                         (1600, 1)     6.50K
Tensor9143                                         (1600, 1)     6.50K
Tensor9144                                         (1600, 1)     6.50K
Tensor9145                                         (1600, 1)     6.50K
Tensor9146                                         (1600, 1)     6.50K
Tensor9147                                         (1600, 1)     6.50K
Tensor9148                                         (1600, 1)     6.50K
Tensor9149                                         (1600, 1)     6.50K
Tensor9150                                         (1600, 1)     6.50K
Tensor9151                                         (1600, 1)     6.50K
Tensor9152                                         (1600, 1)     6.50K
Tensor9153                                              (1,)   512.00B
Tensor9154                                              (1,)   512.00B
Tensor9155                                              (1,)   512.00B
Tensor9156                                              (1,)   512.00B
Tensor9157                                              (1,)   512.00B
Tensor9158                                              (1,)   512.00B
Tensor9159                                              (1,)   512.00B
Tensor9160                                              (1,)   512.00B
Tensor9161                                              (1,)   512.00B
Tensor9162                                              (1,)   512.00B
Tensor9163                                              (1,)   512.00B
Tensor9164                                              (1,)   512.00B
Tensor9165                                              (1,)   512.00B
Tensor9166                                              (1,)   512.00B
Tensor9167                                              (1,)   512.00B
Tensor9168                                              (1,)   512.00B
Tensor9169                                              (1,)   512.00B
Tensor9170                                              (1,)   512.00B
Tensor9171                                         (1000, 1)     4.00K
Tensor9172                                              (1,)   512.00B
Tensor9173                                              (1,)   512.00B
Tensor9174                                         (1000, 1)     4.00K
Tensor9175                                              (1,)   512.00B
Tensor9176                                              (1,)   512.00B
Tensor9177                                         (1000, 1)     4.00K
Tensor9178                                              (1,)   512.00B
Tensor9179                                              (1,)   512.00B
Tensor9180                                         (1000, 1)     4.00K
Tensor9181                                              (1,)   512.00B
Tensor9182                                              (1,)   512.00B
Tensor9183                                         (1000, 1)     4.00K
Tensor9184                                              (1,)   512.00B
Tensor9185                                         (1000, 1)     4.00K
Tensor9186                                              (1,)   512.00B
Tensor9187                                              (1,)   512.00B
Tensor9188                                         (1000, 1)     4.00K
Tensor9189                                              (1,)   512.00B
Tensor9190                                              (1,)   512.00B
Tensor9191                                         (1000, 1)     4.00K
Tensor9192                                              (1,)   512.00B
Tensor9193                                              (1,)   512.00B
Tensor9194                                         (1000, 1)     4.00K
Tensor9195                                              (1,)   512.00B
Tensor9196                                              (1,)   512.00B
Tensor9197                                         (1000, 1)     4.00K
Tensor9198                                         (1000, 1)     4.00K
Tensor9199                                              (1,)   512.00B
Tensor9200                                              (1,)   512.00B
Tensor9201                                         (1000, 1)     4.00K
Tensor9202                                              (1,)   512.00B
Tensor9203                                              (1,)   512.00B
Tensor9204                                         (1000, 1)     4.00K
Tensor9205                                              (1,)   512.00B
Tensor9206                                              (1,)   512.00B
Tensor9207                                         (1000, 1)     4.00K
Tensor9208                                              (1,)   512.00B
Tensor9209                                              (1,)   512.00B
Tensor9210                                         (1000, 1)     4.00K
Tensor9211                                              (1,)   512.00B
Tensor9212                                         (1000, 1)     4.00K
Tensor9213                                              (1,)   512.00B
Tensor9214                                              (1,)   512.00B
Tensor9215                                         (1000, 1)     4.00K
Tensor9216                                              (1,)   512.00B
Tensor9217                                              (1,)   512.00B
Tensor9218                                         (1000, 1)     4.00K
Tensor9219                                              (1,)   512.00B
Tensor9220                                              (1,)   512.00B
Tensor9221                                         (1000, 1)     4.00K
Tensor9222                                              (1,)   512.00B
Tensor9223                                              (1,)   512.00B
Tensor9224                                         (1000, 1)     4.00K
Tensor9225                                              (1,)   512.00B
Tensor9226                                         (1000, 1)     4.00K
Tensor9227                                              (1,)   512.00B
Tensor9228                                              (1,)   512.00B
Tensor9229                                         (1000, 1)     4.00K
Tensor9230                                              (1,)   512.00B
Tensor9231                                              (1,)   512.00B
Tensor9232                                         (1000, 1)     4.00K
Tensor9233                                              (1,)   512.00B
Tensor9234                                              (1,)   512.00B
Tensor9235                                         (1000, 1)     4.00K
