Element type                                            Size  Used MEM
Tensor9216                                              (1,)   512.00B
Tensor9217                                              (1,)   512.00B
Tensor9218                                              (1,)   512.00B
Tensor9219                                              (1,)   512.00B
Tensor9220                                              (1,)   512.00B
Tensor9221                                              (1,)   512.00B
Tensor9222                                              (1,)   512.00B
Tensor9223                                              (1,)   512.00B
Tensor9224                                              (1,)   512.00B
Tensor9225                                              (1,)   512.00B
Tensor9226                                              (1,)   512.00B
Tensor9227                                              (1,)   512.00B
Tensor9228                                              (1,)   512.00B
Tensor9229                                            (8, 1)   512.00B
Tensor9230                                            (8, 8)   512.00B
Tensor9231                                            (2, 8)   512.00B
Tensor9232                                            (8, 1)   512.00B
Tensor9233                                            (8, 8)   512.00B
Tensor9234                                            (2, 8)   512.00B
Tensor9235                                            (8, 1)   512.00B
Tensor9236                                            (8, 8)   512.00B
Tensor9237                                            (2, 8)   512.00B
Tensor9238                                              (1,)   512.00B
Tensor9239                                              (1,)   512.00B
Tensor9240                                              (1,)   512.00B
Tensor9241                                              (1,)   512.00B
Tensor9242                                              (1,)   512.00B
Tensor9243                                            (8, 1)   512.00B
Tensor9244                                            (8, 8)   512.00B
Tensor9245                                            (2, 8)   512.00B
Tensor9246                                            (8, 1)   512.00B
Tensor9247                                            (8, 8)   512.00B
Tensor9248                                            (2, 8)   512.00B
Tensor9249                                            (8, 1)   512.00B
Tensor9250                                            (8, 8)   512.00B
Tensor9251                                            (2, 8)   512.00B
Tensor9252                                              (1,)   512.00B
Tensor9253                                              (1,)   512.00B
Tensor9254                                              (1,)   512.00B
Tensor9255                                              (1,)   512.00B
Tensor9256                                              (1,)   512.00B
Tensor9257                                            (8, 1)   512.00B
Tensor9258                                            (8, 8)   512.00B
Tensor9259                                            (2, 8)   512.00B
Tensor9260                                            (8, 1)   512.00B
Tensor9261                                            (8, 8)   512.00B
Tensor9262                                            (2, 8)   512.00B
Tensor9263                                            (8, 1)   512.00B
Tensor9264                                            (8, 8)   512.00B
Tensor9265                                            (2, 8)   512.00B
Tensor9266                                              (1,)   512.00B
Tensor9267                                              (1,)   512.00B
Tensor9268                                              (1,)   512.00B
Tensor9269                                              (1,)   512.00B
Tensor9270                                              (1,)   512.00B
Tensor9271                                              (1,)   512.00B
Tensor9272                                              (1,)   512.00B
Tensor9273                                              (1,)   512.00B
Tensor9274                                              (1,)   512.00B
Tensor9275                                              (1,)   512.00B
Tensor9276                                              (1,)   512.00B
Tensor9277                                         (1000, 1)     4.00K
Tensor9278                                              (1,)   512.00B
Tensor9279                                              (1,)   512.00B
Tensor9280                                              (1,)   512.00B
Tensor9281                                              (1,)   512.00B
Tensor9282                                              (1,)   512.00B
Parameter9283                                       (11170,)    44.00K
Parameter9284                                (64, 175, 1746)    74.60M
Parameter9285                                 (64, 175, 175)     7.48M
Parameter9286                                        (2234,)     9.00K
Parameter9287                                  (64, 35, 175)     1.50M
Parameter9288                                   (64, 35, 35)   306.50K
Parameter9289                                        (1117,)     4.50K
Parameter9290                                  (16, 70, 140)   612.50K
Parameter9291                                   (16, 70, 70)   306.50K
Tensor9292                                         (1000, 1)     4.00K
Tensor9293                                         (1000, 1)     4.00K
Tensor9294                                              (1,)   512.00B
Tensor9295                                              (1,)   512.00B
Tensor9296                                              (1,)   512.00B
Tensor9297                                              (1,)   512.00B
Tensor9298                                              (1,)   512.00B
Parameter9299                                       (11170,)    44.00K
Parameter9300                                (64, 175, 1746)    74.60M
Parameter9301                                 (64, 175, 175)     7.48M
Parameter9302                                        (2234,)     9.00K
Parameter9303                                  (64, 35, 175)     1.50M
Parameter9304                                   (64, 35, 35)   306.50K
Parameter9305                                        (1117,)     4.50K
Parameter9306                                  (16, 70, 140)   612.50K
Parameter9307                                   (16, 70, 70)   306.50K
Tensor9308                                         (1000, 1)     4.00K
Tensor9309                                              (1,)   512.00B
Tensor9310                                              (1,)   512.00B
Tensor9311                                              (1,)   512.00B
Tensor9312                                              (1,)   512.00B
Tensor9313                                              (1,)   512.00B
Parameter9314                                       (11170,)    44.00K
Parameter9315                                (64, 175, 1746)    74.60M
Parameter9316                                 (64, 175, 175)     7.48M
Parameter9317                                        (2234,)     9.00K
Parameter9318                                  (64, 35, 175)     1.50M
Parameter9319                                   (64, 35, 35)   306.50K
Parameter9320                                        (1117,)     4.50K
Parameter9321                                  (16, 70, 140)   612.50K
Parameter9322                                   (16, 70, 70)   306.50K
Tensor9323                                         (1000, 1)     4.00K
Tensor9324                                         (1000, 1)     4.00K
Tensor9325                                         (1000, 1)     4.00K
Tensor9326                                              (1,)   512.00B
Tensor9327                                              (1,)   512.00B
Tensor9328                                              (1,)   512.00B
Tensor9329                                              (1,)   512.00B
Tensor9330                                              (1,)   512.00B
Parameter9331                                       (11170,)    44.00K
Parameter9332                                (64, 175, 1746)    74.60M
Parameter9333                                 (64, 175, 175)     7.48M
Parameter9334                                        (2234,)     9.00K
Parameter9335                                  (64, 35, 175)     1.50M
Parameter9336                                   (64, 35, 35)   306.50K
Parameter9337                                        (1117,)     4.50K
Parameter9338                                  (16, 70, 140)   612.50K
Parameter9339                                   (16, 70, 70)   306.50K
Tensor9340                                         (1000, 1)     4.00K
Tensor9341                                              (1,)   512.00B
Tensor9342                                              (1,)   512.00B
Tensor9343                                              (1,)   512.00B
Tensor9344                                              (1,)   512.00B
Tensor9345                                              (1,)   512.00B
Parameter9346                                       (11170,)    44.00K
Parameter9347                                (64, 175, 1746)    74.60M
Parameter9348                                 (64, 175, 175)     7.48M
Parameter9349                                        (2234,)     9.00K
Parameter9350                                  (64, 35, 175)     1.50M
Parameter9351                                   (64, 35, 35)   306.50K
Parameter9352                                        (1117,)     4.50K
Parameter9353                                  (16, 70, 140)   612.50K
Parameter9354                                   (16, 70, 70)   306.50K
Tensor9355                                         (1000, 1)     4.00K
Tensor9356                                              (1,)   512.00B
Tensor9357                                              (1,)   512.00B
Tensor9358                                              (1,)   512.00B
Tensor9359                                              (1,)   512.00B
Tensor9360                                              (1,)   512.00B
Parameter9361                                       (11170,)    44.00K
Parameter9362                                (64, 175, 1746)    74.60M
Parameter9363                                 (64, 175, 175)     7.48M
Parameter9364                                        (2234,)     9.00K
Parameter9365                                  (64, 35, 175)     1.50M
Parameter9366                                   (64, 35, 35)   306.50K
Parameter9367                                        (1117,)     4.50K
Parameter9368                                  (16, 70, 140)   612.50K
Parameter9369                                   (16, 70, 70)   306.50K
Tensor9370                                         (1000, 1)     4.00K
Tensor9371                                              (1,)   512.00B
Tensor9372                                              (1,)   512.00B
Tensor9373                                              (1,)   512.00B
Tensor9374                                              (1,)   512.00B
Tensor9375                                              (1,)   512.00B
Parameter9376                                       (11170,)    44.00K
Parameter9377                                (64, 175, 1746)    74.60M
Parameter9378                                 (64, 175, 175)     7.48M
Parameter9379                                        (2234,)     9.00K
Parameter9380                                  (64, 35, 175)     1.50M
Parameter9381                                   (64, 35, 35)   306.50K
Parameter9382                                        (1117,)     4.50K
Parameter9383                                  (16, 70, 140)   612.50K
Parameter9384                                   (16, 70, 70)   306.50K
Tensor9385                                         (1000, 1)     4.00K
Tensor9386                                              (1,)   512.00B
Tensor9387                                              (1,)   512.00B
Tensor9388                                              (1,)   512.00B
Tensor9389                                              (1,)   512.00B
Tensor9390                                              (1,)   512.00B
Parameter9391                                       (11170,)    44.00K
Parameter9392                                (64, 175, 1746)    74.60M
Parameter9393                                 (64, 175, 175)     7.48M
Parameter9394                                        (2234,)     9.00K
Parameter9395                                  (64, 35, 175)     1.50M
Parameter9396                                   (64, 35, 35)   306.50K
Parameter9397                                        (1117,)     4.50K
Parameter9398                                  (16, 70, 140)   612.50K
Parameter9399                                   (16, 70, 70)   306.50K
Parameter9400                                         (8, 1)   512.00B
Parameter9401                                           (8,)   512.00B
Tensor9402                                            (8, 1)   512.00B
Parameter9403                                         (8, 8)   512.00B
Parameter9404                                           (8,)   512.00B
Tensor9405                                            (8, 8)   512.00B
Parameter9406                                         (2, 8)   512.00B
Parameter9407                                           (2,)   512.00B
Tensor9408                                            (2, 8)   512.00B
Parameter9409                                         (8, 1)   512.00B
Parameter9410                                           (8,)   512.00B
Tensor9411                                            (8, 1)   512.00B
Parameter9412                                         (8, 8)   512.00B
Parameter9413                                           (8,)   512.00B
Tensor9414                                            (8, 8)   512.00B
Parameter9415                                         (2, 8)   512.00B
Parameter9416                                           (2,)   512.00B
Tensor9417                                            (2, 8)   512.00B
Parameter9418                                         (8, 1)   512.00B
Parameter9419                                           (8,)   512.00B
Tensor9420                                            (8, 1)   512.00B
Parameter9421                                         (8, 8)   512.00B
Parameter9422                                           (8,)   512.00B
Tensor9423                                            (8, 8)   512.00B
Parameter9424                                         (2, 8)   512.00B
Parameter9425                                           (2,)   512.00B
Tensor9426                                            (2, 8)   512.00B
Parameter9427                                         (8, 1)   512.00B
Parameter9428                                           (8,)   512.00B
Tensor9429                                            (8, 1)   512.00B
Parameter9430                                         (8, 8)   512.00B
Parameter9431                                           (8,)   512.00B
Tensor9432                                            (8, 8)   512.00B
Parameter9433                                         (2, 8)   512.00B
Parameter9434                                           (2,)   512.00B
Tensor9435                                            (2, 8)   512.00B
Parameter9436                                         (8, 1)   512.00B
Parameter9437                                           (8,)   512.00B
Tensor9438                                            (8, 1)   512.00B
Parameter9439                                         (8, 8)   512.00B
Parameter9440                                           (8,)   512.00B
Tensor9441                                            (8, 8)   512.00B
Parameter9442                                         (2, 8)   512.00B
Parameter9443                                           (2,)   512.00B
Tensor9444                                            (2, 8)   512.00B
Parameter9445                                         (8, 1)   512.00B
Parameter9446                                           (8,)   512.00B
Tensor9447                                            (8, 1)   512.00B
Parameter9448                                         (8, 8)   512.00B
Parameter9449                                           (8,)   512.00B
Tensor9450                                            (8, 8)   512.00B
Parameter9451                                         (2, 8)   512.00B
Parameter9452                                           (2,)   512.00B
Tensor9453                                            (2, 8)   512.00B
Parameter9454                                         (8, 1)   512.00B
Parameter9455                                           (8,)   512.00B
Tensor9456                                            (8, 1)   512.00B
Parameter9457                                         (8, 8)   512.00B
Parameter9458                                           (8,)   512.00B
Tensor9459                                            (8, 8)   512.00B
Parameter9460                                         (2, 8)   512.00B
Parameter9461                                           (2,)   512.00B
Tensor9462                                            (2, 8)   512.00B
Parameter9463                                         (8, 1)   512.00B
Parameter9464                                           (8,)   512.00B
Tensor9465                                            (8, 1)   512.00B
Parameter9466                                         (8, 8)   512.00B
Parameter9467                                           (8,)   512.00B
Tensor9468                                            (8, 8)   512.00B
Parameter9469                                         (2, 8)   512.00B
Parameter9470                                           (2,)   512.00B
Tensor9471                                            (2, 8)   512.00B
Parameter9472                                         (8, 1)   512.00B
Parameter9473                                           (8,)   512.00B
Tensor9474                                            (8, 1)   512.00B
Parameter9475                                         (8, 8)   512.00B
Parameter9476                                           (8,)   512.00B
Tensor9477                                            (8, 8)   512.00B
Parameter9478                                         (2, 8)   512.00B
Parameter9479                                           (2,)   512.00B
Tensor9480                                            (2, 8)   512.00B
Parameter9481                                         (8, 1)   512.00B
Parameter9482                                           (8,)   512.00B
Tensor9483                                            (8, 1)   512.00B
Parameter9484                                         (8, 8)   512.00B
Parameter9485                                           (8,)   512.00B
Tensor9486                                            (8, 8)   512.00B
Parameter9487                                         (2, 8)   512.00B
Parameter9488                                           (2,)   512.00B
Tensor9489                                            (2, 8)   512.00B
Parameter9490                                         (8, 1)   512.00B
Parameter9491                                           (8,)   512.00B
Tensor9492                                            (8, 1)   512.00B
Parameter9493                                         (8, 8)   512.00B
Parameter9494                                           (8,)   512.00B
Tensor9495                                            (8, 8)   512.00B
Parameter9496                                         (2, 8)   512.00B
Parameter9497                                           (2,)   512.00B
Tensor9498                                            (2, 8)   512.00B
Parameter9499                                         (8, 1)   512.00B
Parameter9500                                           (8,)   512.00B
Tensor9501                                            (8, 1)   512.00B
Parameter9502                                         (8, 8)   512.00B
Parameter9503                                           (8,)   512.00B
Tensor9504                                            (8, 8)   512.00B
Parameter9505                                         (2, 8)   512.00B
Parameter9506                                           (2,)   512.00B
Tensor9507                                            (2, 8)   512.00B
Parameter9508                                         (8, 1)   512.00B
Parameter9509                                           (8,)   512.00B
Tensor9510                                            (8, 1)   512.00B
Parameter9511                                         (8, 8)   512.00B
Parameter9512                                           (8,)   512.00B
Tensor9513                                            (8, 8)   512.00B
Parameter9514                                         (2, 8)   512.00B
Parameter9515                                           (2,)   512.00B
Tensor9516                                            (2, 8)   512.00B
Parameter9517                                         (8, 1)   512.00B
Parameter9518                                           (8,)   512.00B
Tensor9519                                            (8, 1)   512.00B
Parameter9520                                         (8, 8)   512.00B
Parameter9521                                           (8,)   512.00B
Tensor9522                                            (8, 8)   512.00B
Parameter9523                                         (2, 8)   512.00B
Parameter9524                                           (2,)   512.00B
Tensor9525                                            (2, 8)   512.00B
Parameter9526                                         (8, 1)   512.00B
Parameter9527                                           (8,)   512.00B
Tensor9528                                            (8, 1)   512.00B
Parameter9529                                         (8, 8)   512.00B
Parameter9530                                           (8,)   512.00B
Tensor9531                                            (8, 8)   512.00B
Parameter9532                                         (2, 8)   512.00B
Parameter9533                                           (2,)   512.00B
Tensor9534                                            (2, 8)   512.00B
Parameter9535                                         (8, 1)   512.00B
Parameter9536                                           (8,)   512.00B
Tensor9537                                            (8, 1)   512.00B
Parameter9538                                         (8, 8)   512.00B
Parameter9539                                           (8,)   512.00B
Tensor9540                                            (8, 8)   512.00B
Parameter9541                                         (2, 8)   512.00B
Parameter9542                                           (2,)   512.00B
Tensor9543                                            (2, 8)   512.00B
Parameter9544                                         (8, 1)   512.00B
Parameter9545                                           (8,)   512.00B
Tensor9546                                            (8, 1)   512.00B
Parameter9547                                         (8, 8)   512.00B
Parameter9548                                           (8,)   512.00B
Tensor9549                                            (8, 8)   512.00B
Parameter9550                                         (2, 8)   512.00B
Parameter9551                                           (2,)   512.00B
Tensor9552                                            (2, 8)   512.00B
Parameter9553                                         (8, 1)   512.00B
Parameter9554                                           (8,)   512.00B
Tensor9555                                            (8, 1)   512.00B
Parameter9556                                         (8, 8)   512.00B
Parameter9557                                           (8,)   512.00B
Tensor9558                                            (8, 8)   512.00B
Parameter9559                                         (2, 8)   512.00B
Parameter9560                                           (2,)   512.00B
Tensor9561                                            (2, 8)   512.00B
Parameter9562                                         (8, 1)   512.00B
Parameter9563                                           (8,)   512.00B
Tensor9564                                            (8, 1)   512.00B
Parameter9565                                         (8, 8)   512.00B
Parameter9566                                           (8,)   512.00B
Tensor9567                                            (8, 8)   512.00B
Parameter9568                                         (2, 8)   512.00B
Parameter9569                                           (2,)   512.00B
Tensor9570                                            (2, 8)   512.00B
Parameter9571                                         (8, 1)   512.00B
Parameter9572                                           (8,)   512.00B
Tensor9573                                            (8, 1)   512.00B
Parameter9574                                         (8, 8)   512.00B
Parameter9575                                           (8,)   512.00B
Tensor9576                                            (8, 8)   512.00B
Parameter9577                                         (2, 8)   512.00B
Parameter9578                                           (2,)   512.00B
Tensor9579                                            (2, 8)   512.00B
Parameter9580                                         (8, 1)   512.00B
Parameter9581                                           (8,)   512.00B
Tensor9582                                            (8, 1)   512.00B
Parameter9583                                         (8, 8)   512.00B
Parameter9584                                           (8,)   512.00B
Tensor9585                                            (8, 8)   512.00B
Parameter9586                                         (2, 8)   512.00B
Parameter9587                                           (2,)   512.00B
Tensor9588                                            (2, 8)   512.00B
Parameter9589                                         (8, 1)   512.00B
Parameter9590                                           (8,)   512.00B
Tensor9591                                            (8, 1)   512.00B
Parameter9592                                         (8, 8)   512.00B
Parameter9593                                           (8,)   512.00B
Tensor9594                                            (8, 8)   512.00B
Parameter9595                                         (2, 8)   512.00B
Parameter9596                                           (2,)   512.00B
Tensor9597                                            (2, 8)   512.00B
Parameter9598                                         (8, 1)   512.00B
Parameter9599                                           (8,)   512.00B
Tensor9600                                            (8, 1)   512.00B
Parameter9601                                         (8, 8)   512.00B
Parameter9602                                           (8,)   512.00B
Tensor9603                                            (8, 8)   512.00B
Parameter9604                                         (2, 8)   512.00B
Parameter9605                                           (2,)   512.00B
Tensor9606                                            (2, 8)   512.00B
Parameter9607                                         (8, 1)   512.00B
Parameter9608                                           (8,)   512.00B
Tensor9609                                            (8, 1)   512.00B
Parameter9610                                         (8, 8)   512.00B
Parameter9611                                           (8,)   512.00B
Tensor9612                                            (8, 8)   512.00B
Parameter9613                                         (2, 8)   512.00B
Parameter9614                                           (2,)   512.00B
Tensor9615                                            (2, 8)   512.00B
Parameter9616                                         (8, 1)   512.00B
Parameter9617                                           (8,)   512.00B
Tensor9618                                            (8, 1)   512.00B
Parameter9619                                         (8, 8)   512.00B
Parameter9620                                           (8,)   512.00B
Tensor9621                                            (8, 8)   512.00B
Parameter9622                                         (2, 8)   512.00B
Parameter9623                                           (2,)   512.00B
Tensor9624                                            (2, 8)   512.00B
Parameter9625                                         (8, 1)   512.00B
Parameter9626                                           (8,)   512.00B
Tensor9627                                            (8, 1)   512.00B
Parameter9628                                         (8, 8)   512.00B
Parameter9629                                           (8,)   512.00B
Tensor9630                                            (8, 8)   512.00B
Parameter9631                                         (2, 8)   512.00B
Parameter9632                                           (2,)   512.00B
Tensor9633                                            (2, 8)   512.00B
Parameter9634                                         (8, 1)   512.00B
Parameter9635                                           (8,)   512.00B
Tensor9636                                            (8, 1)   512.00B
Parameter9637                                         (8, 8)   512.00B
Parameter9638                                           (8,)   512.00B
Tensor9639                                            (8, 8)   512.00B
Parameter9640                                         (2, 8)   512.00B
Parameter9641                                           (2,)   512.00B
Tensor9642                                            (2, 8)   512.00B
Parameter9643                                         (8, 1)   512.00B
Parameter9644                                           (8,)   512.00B
Tensor9645                                            (8, 1)   512.00B
Parameter9646                                         (8, 8)   512.00B
Parameter9647                                           (8,)   512.00B
Tensor9648                                            (8, 8)   512.00B
Parameter9649                                         (2, 8)   512.00B
Parameter9650                                           (2,)   512.00B
Tensor9651                                            (2, 8)   512.00B
Parameter9652                                         (8, 1)   512.00B
Parameter9653                                           (8,)   512.00B
Tensor9654                                            (8, 1)   512.00B
Parameter9655                                         (8, 8)   512.00B
Parameter9656                                           (8,)   512.00B
Tensor9657                                            (8, 8)   512.00B
Parameter9658                                         (2, 8)   512.00B
Parameter9659                                           (2,)   512.00B
Tensor9660                                            (2, 8)   512.00B
Parameter9661                                         (8, 1)   512.00B
Parameter9662                                           (8,)   512.00B
Tensor9663                                            (8, 1)   512.00B
Parameter9664                                         (8, 8)   512.00B
Parameter9665                                           (8,)   512.00B
Tensor9666                                            (8, 8)   512.00B
Parameter9667                                         (2, 8)   512.00B
Parameter9668                                           (2,)   512.00B
Tensor9669                                            (2, 8)   512.00B
Parameter9670                                         (8, 1)   512.00B
Parameter9671                                           (8,)   512.00B
Tensor9672                                            (8, 1)   512.00B
Parameter9673                                         (8, 8)   512.00B
Parameter9674                                           (8,)   512.00B
Tensor9675                                            (8, 8)   512.00B
Parameter9676                                         (2, 8)   512.00B
Parameter9677                                           (2,)   512.00B
Tensor9678                                            (2, 8)   512.00B
Parameter9679                                         (8, 1)   512.00B
Parameter9680                                           (8,)   512.00B
Tensor9681                                            (8, 1)   512.00B
Parameter9682                                         (8, 8)   512.00B
Parameter9683                                           (8,)   512.00B
Tensor9684                                            (8, 8)   512.00B
Parameter9685                                         (2, 8)   512.00B
Parameter9686                                           (2,)   512.00B
Tensor9687                                            (2, 8)   512.00B
Parameter9688                                         (8, 1)   512.00B
Parameter9689                                           (8,)   512.00B
Tensor9690                                            (8, 1)   512.00B
Parameter9691                                         (8, 8)   512.00B
Parameter9692                                           (8,)   512.00B
Tensor9693                                            (8, 8)   512.00B
Parameter9694                                         (2, 8)   512.00B
Parameter9695                                           (2,)   512.00B
Tensor9696                                            (2, 8)   512.00B
Parameter9697                                         (8, 1)   512.00B
Parameter9698                                           (8,)   512.00B
Tensor9699                                            (8, 1)   512.00B
Parameter9700                                         (8, 8)   512.00B
Parameter9701                                           (8,)   512.00B
Tensor9702                                            (8, 8)   512.00B
Parameter9703                                         (2, 8)   512.00B
Parameter9704                                           (2,)   512.00B
Tensor9705                                            (2, 8)   512.00B
Parameter9706                                         (8, 1)   512.00B
Parameter9707                                           (8,)   512.00B
Tensor9708                                            (8, 1)   512.00B
Parameter9709                                         (8, 8)   512.00B
Parameter9710                                           (8,)   512.00B
Tensor9711                                            (8, 8)   512.00B
Parameter9712                                         (2, 8)   512.00B
Parameter9713                                           (2,)   512.00B
Tensor9714                                            (2, 8)   512.00B
Parameter9715                                         (8, 1)   512.00B
Parameter9716                                           (8,)   512.00B
Tensor9717                                            (8, 1)   512.00B
Parameter9718                                         (8, 8)   512.00B
Parameter9719                                           (8,)   512.00B
Tensor9720                                            (8, 8)   512.00B
Parameter9721                                         (2, 8)   512.00B
Parameter9722                                           (2,)   512.00B
Tensor9723                                            (2, 8)   512.00B
Parameter9724                                         (8, 1)   512.00B
Parameter9725                                           (8,)   512.00B
Tensor9726                                            (8, 1)   512.00B
Parameter9727                                         (8, 8)   512.00B
Parameter9728                                           (8,)   512.00B
Tensor9729                                            (8, 8)   512.00B
Parameter9730                                         (2, 8)   512.00B
Parameter9731                                           (2,)   512.00B
Tensor9732                                            (2, 8)   512.00B
Parameter9733                                         (8, 1)   512.00B
Parameter9734                                           (8,)   512.00B
Tensor9735                                            (8, 1)   512.00B
Parameter9736                                         (8, 8)   512.00B
Parameter9737                                           (8,)   512.00B
Tensor9738                                            (8, 8)   512.00B
Parameter9739                                         (2, 8)   512.00B
Parameter9740                                           (2,)   512.00B
Tensor9741                                            (2, 8)   512.00B
Parameter9742                                         (8, 1)   512.00B
Parameter9743                                           (8,)   512.00B
Tensor9744                                            (8, 1)   512.00B
Parameter9745                                         (8, 8)   512.00B
Parameter9746                                           (8,)   512.00B
Tensor9747                                            (8, 8)   512.00B
Parameter9748                                         (2, 8)   512.00B
Parameter9749                                           (2,)   512.00B
Tensor9750                                            (2, 8)   512.00B
Parameter9751                                         (8, 1)   512.00B
Parameter9752                                           (8,)   512.00B
Tensor9753                                            (8, 1)   512.00B
Parameter9754                                         (8, 8)   512.00B
Parameter9755                                           (8,)   512.00B
Tensor9756                                            (8, 8)   512.00B
Parameter9757                                         (2, 8)   512.00B
Parameter9758                                           (2,)   512.00B
Tensor9759                                            (2, 8)   512.00B
Parameter9760                                         (8, 1)   512.00B
Parameter9761                                           (8,)   512.00B
Tensor9762                                            (8, 1)   512.00B
Parameter9763                                         (8, 8)   512.00B
Parameter9764                                           (8,)   512.00B
Tensor9765                                            (8, 8)   512.00B
Parameter9766                                         (2, 8)   512.00B
Parameter9767                                           (2,)   512.00B
Tensor9768                                            (2, 8)   512.00B
Parameter9769                                         (8, 1)   512.00B
Parameter9770                                           (8,)   512.00B
Tensor9771                                            (8, 1)   512.00B
Parameter9772                                         (8, 8)   512.00B
Parameter9773                                           (8,)   512.00B
Tensor9774                                            (8, 8)   512.00B
Parameter9775                                         (2, 8)   512.00B
Parameter9776                                           (2,)   512.00B
Tensor9777                                            (2, 8)   512.00B
Parameter9778                                         (8, 1)   512.00B
Parameter9779                                           (8,)   512.00B
Tensor9780                                            (8, 1)   512.00B
Parameter9781                                         (8, 8)   512.00B
Parameter9782                                           (8,)   512.00B
Tensor9783                                            (8, 8)   512.00B
Parameter9784                                         (2, 8)   512.00B
Parameter9785                                           (2,)   512.00B
Tensor9786                                            (2, 8)   512.00B
Parameter9787                                         (8, 1)   512.00B
Parameter9788                                           (8,)   512.00B
Tensor9789                                            (8, 1)   512.00B
Parameter9790                                         (8, 8)   512.00B
Parameter9791                                           (8,)   512.00B
Tensor9792                                            (8, 8)   512.00B
Parameter9793                                         (2, 8)   512.00B
Parameter9794                                           (2,)   512.00B
Tensor9795                                            (2, 8)   512.00B
Parameter9796                                         (8, 1)   512.00B
Parameter9797                                           (8,)   512.00B
Tensor9798                                            (8, 1)   512.00B
Parameter9799                                         (8, 8)   512.00B
Parameter9800                                           (8,)   512.00B
Tensor9801                                            (8, 8)   512.00B
Parameter9802                                         (2, 8)   512.00B
Parameter9803                                           (2,)   512.00B
Tensor9804                                            (2, 8)   512.00B
Parameter9805                                         (8, 1)   512.00B
Parameter9806                                           (8,)   512.00B
Tensor9807                                            (8, 1)   512.00B
Parameter9808                                         (8, 8)   512.00B
Parameter9809                                           (8,)   512.00B
Tensor9810                                            (8, 8)   512.00B
Parameter9811                                         (2, 8)   512.00B
Parameter9812                                           (2,)   512.00B
Tensor9813                                            (2, 8)   512.00B
Parameter9814                                         (8, 1)   512.00B
Parameter9815                                           (8,)   512.00B
Tensor9816                                            (8, 1)   512.00B
Parameter9817                                         (8, 8)   512.00B
Parameter9818                                           (8,)   512.00B
Tensor9819                                            (8, 8)   512.00B
Parameter9820                                         (2, 8)   512.00B
Parameter9821                                           (2,)   512.00B
Tensor9822                                            (2, 8)   512.00B
Parameter9823                                         (8, 1)   512.00B
Parameter9824                                           (8,)   512.00B
Tensor9825                                            (8, 1)   512.00B
Parameter9826                                         (8, 8)   512.00B
Parameter9827                                           (8,)   512.00B
Tensor9828                                            (8, 8)   512.00B
Parameter9829                                         (2, 8)   512.00B
Parameter9830                                           (2,)   512.00B
Tensor9831                                            (2, 8)   512.00B
Parameter9832                                         (8, 1)   512.00B
Parameter9833                                           (8,)   512.00B
Tensor9834                                            (8, 1)   512.00B
Parameter9835                                         (8, 8)   512.00B
Parameter9836                                           (8,)   512.00B
Tensor9837                                            (8, 8)   512.00B
Parameter9838                                         (2, 8)   512.00B
Parameter9839                                           (2,)   512.00B
Tensor9840                                            (2, 8)   512.00B
Parameter9841                                         (8, 1)   512.00B
Parameter9842                                           (8,)   512.00B
Tensor9843                                            (8, 1)   512.00B
Parameter9844                                         (8, 8)   512.00B
Parameter9845                                           (8,)   512.00B
Tensor9846                                            (8, 8)   512.00B
Parameter9847                                         (2, 8)   512.00B
Parameter9848                                           (2,)   512.00B
Tensor9849                                            (2, 8)   512.00B
