Element type                                            Size  Used MEM
Parameter5184                                         (8, 8)   512.00B
Parameter5185                                           (8,)   512.00B
Tensor5186                                            (8, 8)   512.00B
Parameter5187                                         (2, 8)   512.00B
Parameter5188                                           (2,)   512.00B
Tensor5189                                            (2, 8)   512.00B
Parameter5190                                         (8, 1)   512.00B
Parameter5191                                           (8,)   512.00B
Tensor5192                                            (8, 1)   512.00B
Parameter5193                                         (8, 8)   512.00B
Parameter5194                                           (8,)   512.00B
Tensor5195                                            (8, 8)   512.00B
Parameter5196                                         (2, 8)   512.00B
Parameter5197                                           (2,)   512.00B
Tensor5198                                            (2, 8)   512.00B
Parameter5199                                         (8, 1)   512.00B
Parameter5200                                           (8,)   512.00B
Tensor5201                                            (8, 1)   512.00B
Parameter5202                                         (8, 8)   512.00B
Parameter5203                                           (8,)   512.00B
Tensor5204                                            (8, 8)   512.00B
Parameter5205                                         (2, 8)   512.00B
Parameter5206                                           (2,)   512.00B
Tensor5207                                            (2, 8)   512.00B
Parameter5208                                         (8, 1)   512.00B
Parameter5209                                           (8,)   512.00B
Tensor5210                                            (8, 1)   512.00B
Parameter5211                                         (8, 8)   512.00B
Parameter5212                                           (8,)   512.00B
Tensor5213                                            (8, 8)   512.00B
Parameter5214                                         (2, 8)   512.00B
Parameter5215                                           (2,)   512.00B
Tensor5216                                            (2, 8)   512.00B
Parameter5217                                         (8, 1)   512.00B
Parameter5218                                           (8,)   512.00B
Tensor5219                                            (8, 1)   512.00B
Parameter5220                                         (8, 8)   512.00B
Parameter5221                                           (8,)   512.00B
Tensor5222                                            (8, 8)   512.00B
Parameter5223                                         (2, 8)   512.00B
Parameter5224                                           (2,)   512.00B
Tensor5225                                            (2, 8)   512.00B
Parameter5226                                         (8, 1)   512.00B
Parameter5227                                           (8,)   512.00B
Tensor5228                                            (8, 1)   512.00B
Parameter5229                                         (8, 8)   512.00B
Parameter5230                                           (8,)   512.00B
Tensor5231                                            (8, 8)   512.00B
Parameter5232                                         (2, 8)   512.00B
Parameter5233                                           (2,)   512.00B
Tensor5234                                            (2, 8)   512.00B
Parameter5235                                         (8, 1)   512.00B
Parameter5236                                           (8,)   512.00B
Tensor5237                                            (8, 1)   512.00B
Parameter5238                                         (8, 8)   512.00B
Parameter5239                                           (8,)   512.00B
Tensor5240                                            (8, 8)   512.00B
Parameter5241                                         (2, 8)   512.00B
Parameter5242                                           (2,)   512.00B
Tensor5243                                            (2, 8)   512.00B
Parameter5244                                         (8, 1)   512.00B
Parameter5245                                           (8,)   512.00B
Tensor5246                                            (8, 1)   512.00B
Parameter5247                                         (8, 8)   512.00B
Parameter5248                                           (8,)   512.00B
Tensor5249                                            (8, 8)   512.00B
Parameter5250                                         (2, 8)   512.00B
Parameter5251                                           (2,)   512.00B
Tensor5252                                            (2, 8)   512.00B
Parameter5253                                         (8, 1)   512.00B
Parameter5254                                           (8,)   512.00B
Tensor5255                                            (8, 1)   512.00B
Parameter5256                                         (8, 8)   512.00B
Parameter5257                                           (8,)   512.00B
Tensor5258                                            (8, 8)   512.00B
Parameter5259                                         (2, 8)   512.00B
Parameter5260                                           (2,)   512.00B
Tensor5261                                            (2, 8)   512.00B
Parameter5262                                         (8, 1)   512.00B
Parameter5263                                           (8,)   512.00B
Tensor5264                                            (8, 1)   512.00B
Parameter5265                                         (8, 8)   512.00B
Parameter5266                                           (8,)   512.00B
Tensor5267                                            (8, 8)   512.00B
Parameter5268                                         (2, 8)   512.00B
Parameter5269                                           (2,)   512.00B
Tensor5270                                            (2, 8)   512.00B
Parameter5271                                         (8, 1)   512.00B
Parameter5272                                           (8,)   512.00B
Tensor5273                                            (8, 1)   512.00B
Parameter5274                                         (8, 8)   512.00B
Parameter5275                                           (8,)   512.00B
Tensor5276                                            (8, 8)   512.00B
Parameter5277                                         (2, 8)   512.00B
Parameter5278                                           (2,)   512.00B
Tensor5279                                            (2, 8)   512.00B
Parameter5280                                         (8, 1)   512.00B
Parameter5281                                           (8,)   512.00B
Tensor5282                                            (8, 1)   512.00B
Parameter5283                                         (8, 8)   512.00B
Parameter5284                                           (8,)   512.00B
Tensor5285                                            (8, 8)   512.00B
Parameter5286                                         (2, 8)   512.00B
Parameter5287                                           (2,)   512.00B
Tensor5288                                            (2, 8)   512.00B
Parameter5289                                         (8, 1)   512.00B
Parameter5290                                           (8,)   512.00B
Tensor5291                                            (8, 1)   512.00B
Parameter5292                                         (8, 8)   512.00B
Parameter5293                                           (8,)   512.00B
Tensor5294                                            (8, 8)   512.00B
Parameter5295                                         (2, 8)   512.00B
Parameter5296                                           (2,)   512.00B
Tensor5297                                            (2, 8)   512.00B
Parameter5298                                         (8, 1)   512.00B
Parameter5299                                           (8,)   512.00B
Tensor5300                                            (8, 1)   512.00B
Parameter5301                                         (8, 8)   512.00B
Parameter5302                                           (8,)   512.00B
Tensor5303                                            (8, 8)   512.00B
Parameter5304                                         (2, 8)   512.00B
Parameter5305                                           (2,)   512.00B
Tensor5306                                            (2, 8)   512.00B
Parameter5307                                         (8, 1)   512.00B
Parameter5308                                           (8,)   512.00B
Tensor5309                                            (8, 1)   512.00B
Parameter5310                                         (8, 8)   512.00B
Parameter5311                                           (8,)   512.00B
Tensor5312                                            (8, 8)   512.00B
Parameter5313                                         (2, 8)   512.00B
Parameter5314                                           (2,)   512.00B
Tensor5315                                            (2, 8)   512.00B
Parameter5316                                         (8, 1)   512.00B
Parameter5317                                           (8,)   512.00B
Tensor5318                                            (8, 1)   512.00B
Parameter5319                                         (8, 8)   512.00B
Parameter5320                                           (8,)   512.00B
Tensor5321                                            (8, 8)   512.00B
Parameter5322                                         (2, 8)   512.00B
Parameter5323                                           (2,)   512.00B
Tensor5324                                            (2, 8)   512.00B
Parameter5325                                         (8, 1)   512.00B
Parameter5326                                           (8,)   512.00B
Tensor5327                                            (8, 1)   512.00B
Parameter5328                                         (8, 8)   512.00B
Parameter5329                                           (8,)   512.00B
Tensor5330                                            (8, 8)   512.00B
Parameter5331                                         (2, 8)   512.00B
Parameter5332                                           (2,)   512.00B
Tensor5333                                            (2, 8)   512.00B
Parameter5334                                         (8, 1)   512.00B
Parameter5335                                           (8,)   512.00B
Tensor5336                                            (8, 1)   512.00B
Parameter5337                                         (8, 8)   512.00B
Parameter5338                                           (8,)   512.00B
Tensor5339                                            (8, 8)   512.00B
Parameter5340                                         (2, 8)   512.00B
Parameter5341                                           (2,)   512.00B
Tensor5342                                            (2, 8)   512.00B
Parameter5343                                         (8, 1)   512.00B
Parameter5344                                           (8,)   512.00B
Tensor5345                                            (8, 1)   512.00B
Parameter5346                                         (8, 8)   512.00B
Parameter5347                                           (8,)   512.00B
Tensor5348                                            (8, 8)   512.00B
Parameter5349                                         (2, 8)   512.00B
Parameter5350                                           (2,)   512.00B
Tensor5351                                            (2, 8)   512.00B
Parameter5352                                         (8, 1)   512.00B
Parameter5353                                           (8,)   512.00B
Tensor5354                                            (8, 1)   512.00B
Parameter5355                                         (8, 8)   512.00B
Parameter5356                                           (8,)   512.00B
Tensor5357                                            (8, 8)   512.00B
Parameter5358                                         (2, 8)   512.00B
Parameter5359                                           (2,)   512.00B
Tensor5360                                            (2, 8)   512.00B
Parameter5361                                         (8, 1)   512.00B
Parameter5362                                           (8,)   512.00B
Tensor5363                                            (8, 1)   512.00B
Parameter5364                                         (8, 8)   512.00B
Parameter5365                                           (8,)   512.00B
Tensor5366                                            (8, 8)   512.00B
Parameter5367                                         (2, 8)   512.00B
Parameter5368                                           (2,)   512.00B
Tensor5369                                            (2, 8)   512.00B
Parameter5370                                         (8, 1)   512.00B
Parameter5371                                           (8,)   512.00B
Tensor5372                                            (8, 1)   512.00B
Parameter5373                                         (8, 8)   512.00B
Parameter5374                                           (8,)   512.00B
Tensor5375                                            (8, 8)   512.00B
Parameter5376                                         (2, 8)   512.00B
Parameter5377                                           (2,)   512.00B
Tensor5378                                            (2, 8)   512.00B
Parameter5379                                         (8, 1)   512.00B
Parameter5380                                           (8,)   512.00B
Tensor5381                                            (8, 1)   512.00B
Parameter5382                                         (8, 8)   512.00B
Parameter5383                                           (8,)   512.00B
Tensor5384                                            (8, 8)   512.00B
Parameter5385                                         (2, 8)   512.00B
Parameter5386                                           (2,)   512.00B
Tensor5387                                            (2, 8)   512.00B
Parameter5388                                         (8, 1)   512.00B
Parameter5389                                           (8,)   512.00B
Tensor5390                                            (8, 1)   512.00B
Parameter5391                                         (8, 8)   512.00B
Parameter5392                                           (8,)   512.00B
Tensor5393                                            (8, 8)   512.00B
Parameter5394                                         (2, 8)   512.00B
Parameter5395                                           (2,)   512.00B
Tensor5396                                            (2, 8)   512.00B
Parameter5397                                         (8, 1)   512.00B
Parameter5398                                           (8,)   512.00B
Tensor5399                                            (8, 1)   512.00B
Parameter5400                                         (8, 8)   512.00B
Parameter5401                                           (8,)   512.00B
Tensor5402                                            (8, 8)   512.00B
Parameter5403                                         (2, 8)   512.00B
Parameter5404                                           (2,)   512.00B
Tensor5405                                            (2, 8)   512.00B
Parameter5406                                         (8, 1)   512.00B
Parameter5407                                           (8,)   512.00B
Tensor5408                                            (8, 1)   512.00B
Parameter5409                                         (8, 8)   512.00B
Parameter5410                                           (8,)   512.00B
Tensor5411                                            (8, 8)   512.00B
Parameter5412                                         (2, 8)   512.00B
Parameter5413                                           (2,)   512.00B
Tensor5414                                            (2, 8)   512.00B
Parameter5415                                         (8, 1)   512.00B
Parameter5416                                           (8,)   512.00B
Tensor5417                                            (8, 1)   512.00B
Parameter5418                                         (8, 8)   512.00B
Parameter5419                                           (8,)   512.00B
Tensor5420                                            (8, 8)   512.00B
Parameter5421                                         (2, 8)   512.00B
Parameter5422                                           (2,)   512.00B
Tensor5423                                            (2, 8)   512.00B
Parameter5424                                         (8, 1)   512.00B
Parameter5425                                           (8,)   512.00B
Tensor5426                                            (8, 1)   512.00B
Parameter5427                                         (8, 8)   512.00B
Parameter5428                                           (8,)   512.00B
Tensor5429                                            (8, 8)   512.00B
Parameter5430                                         (2, 8)   512.00B
Parameter5431                                           (2,)   512.00B
Tensor5432                                            (2, 8)   512.00B
Parameter5433                                         (8, 1)   512.00B
Parameter5434                                           (8,)   512.00B
Tensor5435                                            (8, 1)   512.00B
Parameter5436                                         (8, 8)   512.00B
Parameter5437                                           (8,)   512.00B
Tensor5438                                            (8, 8)   512.00B
Parameter5439                                         (2, 8)   512.00B
Parameter5440                                           (2,)   512.00B
Tensor5441                                            (2, 8)   512.00B
Parameter5442                                         (8, 1)   512.00B
Parameter5443                                           (8,)   512.00B
Tensor5444                                            (8, 1)   512.00B
Parameter5445                                         (8, 8)   512.00B
Parameter5446                                           (8,)   512.00B
Tensor5447                                            (8, 8)   512.00B
Parameter5448                                         (2, 8)   512.00B
Parameter5449                                           (2,)   512.00B
Tensor5450                                            (2, 8)   512.00B
Parameter5451                                         (8, 1)   512.00B
Parameter5452                                           (8,)   512.00B
Tensor5453                                            (8, 1)   512.00B
Parameter5454                                         (8, 8)   512.00B
Parameter5455                                           (8,)   512.00B
Tensor5456                                            (8, 8)   512.00B
Parameter5457                                         (2, 8)   512.00B
Parameter5458                                           (2,)   512.00B
Tensor5459                                            (2, 8)   512.00B
Parameter5460                                       (256, 1)     1.00K
Parameter5461                                         (256,)     1.00K
Tensor5462                                          (256, 1)     1.00K
Tensor5463                                            (256,)     2.00K
Parameter5464                                    (256, 1117)     1.09M
Parameter5465                                         (256,)     1.00K
Parameter5466                                       (2, 256)     2.00K
Parameter5467                                           (2,)   512.00B
Tensor5468                                          (2, 256)     2.00K
Tensor5469                                              (2,)   512.00B
Parameter5470                                       (256, 1)     1.00K
Parameter5471                                         (256,)     1.00K
Tensor5472                                          (256, 1)     1.00K
Tensor5473                                            (256,)     2.00K
Parameter5474                                    (256, 1117)     1.09M
Parameter5475                                         (256,)     1.00K
Parameter5476                                       (2, 256)     2.00K
Parameter5477                                           (2,)   512.00B
Tensor5478                                          (2, 256)     2.00K
Tensor5479                                              (2,)   512.00B
Parameter5480                                       (256, 1)     1.00K
Parameter5481                                         (256,)     1.00K
Tensor5482                                          (256, 1)     1.00K
Tensor5483                                            (256,)     2.00K
Parameter5484                                    (256, 1117)     1.09M
Parameter5485                                         (256,)     1.00K
Parameter5486                                       (2, 256)     2.00K
Parameter5487                                           (2,)   512.00B
Tensor5488                                          (2, 256)     2.00K
Tensor5489                                              (2,)   512.00B
Parameter5490                                       (256, 1)     1.00K
Parameter5491                                         (256,)     1.00K
Tensor5492                                          (256, 1)     1.00K
Tensor5493                                            (256,)     2.00K
Parameter5494                                    (256, 1117)     1.09M
Parameter5495                                         (256,)     1.00K
Parameter5496                                       (2, 256)     2.00K
Parameter5497                                           (2,)   512.00B
Tensor5498                                          (2, 256)     2.00K
Tensor5499                                              (2,)   512.00B
Parameter5500                                       (256, 1)     1.00K
Parameter5501                                         (256,)     1.00K
Tensor5502                                          (256, 1)     1.00K
Tensor5503                                            (256,)     2.00K
Parameter5504                                    (256, 1117)     1.09M
Parameter5505                                         (256,)     1.00K
Parameter5506                                       (2, 256)     2.00K
Parameter5507                                           (2,)   512.00B
Tensor5508                                          (2, 256)     2.00K
Tensor5509                                              (2,)   512.00B
Parameter5510                                       (256, 1)     1.00K
Parameter5511                                         (256,)     1.00K
Tensor5512                                          (256, 1)     1.00K
Tensor5513                                            (256,)     2.00K
Parameter5514                                    (256, 1117)     1.09M
Parameter5515                                         (256,)     1.00K
Parameter5516                                       (2, 256)     2.00K
Parameter5517                                           (2,)   512.00B
Tensor5518                                          (2, 256)     2.00K
Tensor5519                                              (2,)   512.00B
Parameter5520                                       (256, 1)     1.00K
Parameter5521                                         (256,)     1.00K
Tensor5522                                          (256, 1)     1.00K
Tensor5523                                            (256,)     2.00K
Parameter5524                                    (256, 1117)     1.09M
Parameter5525                                         (256,)     1.00K
Parameter5526                                       (2, 256)     2.00K
Parameter5527                                           (2,)   512.00B
Tensor5528                                          (2, 256)     2.00K
Tensor5529                                              (2,)   512.00B
Parameter5530                                       (256, 1)     1.00K
Parameter5531                                         (256,)     1.00K
Tensor5532                                          (256, 1)     1.00K
Tensor5533                                            (256,)     2.00K
Parameter5534                                    (256, 1117)     1.09M
Parameter5535                                         (256,)     1.00K
Parameter5536                                       (2, 256)     2.00K
Parameter5537                                           (2,)   512.00B
Tensor5538                                          (2, 256)     2.00K
Tensor5539                                              (2,)   512.00B
Parameter5540                                       (256, 1)     1.00K
Parameter5541                                         (256,)     1.00K
Tensor5542                                          (256, 1)     1.00K
Tensor5543                                            (256,)     2.00K
Parameter5544                                    (256, 1117)     1.09M
Parameter5545                                         (256,)     1.00K
Parameter5546                                       (2, 256)     2.00K
Parameter5547                                           (2,)   512.00B
Tensor5548                                          (2, 256)     2.00K
Tensor5549                                              (2,)   512.00B
Parameter5550                                       (256, 1)     1.00K
Parameter5551                                         (256,)     1.00K
Tensor5552                                          (256, 1)     1.00K
Tensor5553                                            (256,)     2.00K
Parameter5554                                    (256, 1117)     1.09M
Parameter5555                                         (256,)     1.00K
Parameter5556                                       (2, 256)     2.00K
Parameter5557                                           (2,)   512.00B
Tensor5558                                          (2, 256)     2.00K
Tensor5559                                              (2,)   512.00B
Parameter5560                                       (256, 1)     1.00K
Parameter5561                                         (256,)     1.00K
Tensor5562                                          (256, 1)     1.00K
Tensor5563                                            (256,)     2.00K
Parameter5564                                    (256, 1117)     1.09M
Parameter5565                                         (256,)     1.00K
Parameter5566                                       (2, 256)     2.00K
Parameter5567                                           (2,)   512.00B
Tensor5568                                          (2, 256)     2.00K
Tensor5569                                              (2,)   512.00B
Parameter5570                                       (256, 1)     1.00K
Parameter5571                                         (256,)     1.00K
Tensor5572                                          (256, 1)     1.00K
Tensor5573                                            (256,)     2.00K
Parameter5574                                    (256, 1117)     1.09M
Parameter5575                                         (256,)     1.00K
Parameter5576                                       (2, 256)     2.00K
Parameter5577                                           (2,)   512.00B
Tensor5578                                          (2, 256)     2.00K
Tensor5579                                              (2,)   512.00B
Parameter5580                                       (256, 1)     1.00K
Parameter5581                                         (256,)     1.00K
Tensor5582                                          (256, 1)     1.00K
Tensor5583                                            (256,)     2.00K
Parameter5584                                    (256, 1117)     1.09M
Parameter5585                                         (256,)     1.00K
Parameter5586                                       (2, 256)     2.00K
Parameter5587                                           (2,)   512.00B
Tensor5588                                          (2, 256)     2.00K
Tensor5589                                              (2,)   512.00B
Parameter5590                                       (256, 1)     1.00K
Parameter5591                                         (256,)     1.00K
Tensor5592                                          (256, 1)     1.00K
Tensor5593                                            (256,)     2.00K
Parameter5594                                    (256, 1117)     1.09M
Parameter5595                                         (256,)     1.00K
Parameter5596                                       (2, 256)     2.00K
Parameter5597                                           (2,)   512.00B
Tensor5598                                          (2, 256)     2.00K
Tensor5599                                              (2,)   512.00B
Parameter5600                                       (256, 1)     1.00K
Parameter5601                                         (256,)     1.00K
Tensor5602                                          (256, 1)     1.00K
Tensor5603                                            (256,)     2.00K
Parameter5604                                    (256, 1117)     1.09M
Parameter5605                                         (256,)     1.00K
Parameter5606                                       (2, 256)     2.00K
Parameter5607                                           (2,)   512.00B
Tensor5608                                          (2, 256)     2.00K
Tensor5609                                              (2,)   512.00B
Parameter5610                                       (256, 1)     1.00K
Parameter5611                                         (256,)     1.00K
Tensor5612                                          (256, 1)     1.00K
Tensor5613                                            (256,)     2.00K
Parameter5614                                    (256, 1117)     1.09M
Parameter5615                                         (256,)     1.00K
Parameter5616                                       (2, 256)     2.00K
Parameter5617                                           (2,)   512.00B
Tensor5618                                          (2, 256)     2.00K
Tensor5619                                              (2,)   512.00B
Parameter5620                                       (256, 1)     1.00K
Parameter5621                                         (256,)     1.00K
Tensor5622                                          (256, 1)     1.00K
Tensor5623                                            (256,)     2.00K
Parameter5624                                    (256, 1117)     1.09M
Parameter5625                                         (256,)     1.00K
Parameter5626                                       (2, 256)     2.00K
Parameter5627                                           (2,)   512.00B
Tensor5628                                          (2, 256)     2.00K
Tensor5629                                              (2,)   512.00B
Parameter5630                                       (256, 1)     1.00K
Parameter5631                                         (256,)     1.00K
Tensor5632                                          (256, 1)     1.00K
Tensor5633                                            (256,)     2.00K
Parameter5634                                    (256, 1117)     1.09M
Parameter5635                                         (256,)     1.00K
Parameter5636                                       (2, 256)     2.00K
Parameter5637                                           (2,)   512.00B
Tensor5638                                          (2, 256)     2.00K
Tensor5639                                              (2,)   512.00B
Parameter5640                                       (256, 1)     1.00K
Parameter5641                                         (256,)     1.00K
Tensor5642                                          (256, 1)     1.00K
Tensor5643                                            (256,)     2.00K
Parameter5644                                    (256, 1117)     1.09M
Parameter5645                                         (256,)     1.00K
Parameter5646                                       (2, 256)     2.00K
Parameter5647                                           (2,)   512.00B
Tensor5648                                          (2, 256)     2.00K
Tensor5649                                              (2,)   512.00B
Parameter5650                                       (256, 1)     1.00K
Parameter5651                                         (256,)     1.00K
Tensor5652                                          (256, 1)     1.00K
Tensor5653                                            (256,)     2.00K
Parameter5654                                    (256, 1117)     1.09M
Parameter5655                                         (256,)     1.00K
Parameter5656                                       (2, 256)     2.00K
Parameter5657                                           (2,)   512.00B
Tensor5658                                          (2, 256)     2.00K
Tensor5659                                              (2,)   512.00B
Parameter5660                                       (256, 1)     1.00K
Parameter5661                                         (256,)     1.00K
Tensor5662                                          (256, 1)     1.00K
Tensor5663                                            (256,)     2.00K
Parameter5664                                    (256, 1117)     1.09M
Parameter5665                                         (256,)     1.00K
Parameter5666                                       (2, 256)     2.00K
Parameter5667                                           (2,)   512.00B
Tensor5668                                          (2, 256)     2.00K
Tensor5669                                              (2,)   512.00B
Parameter5670                                       (256, 1)     1.00K
Parameter5671                                         (256,)     1.00K
Tensor5672                                          (256, 1)     1.00K
Tensor5673                                            (256,)     2.00K
Parameter5674                                    (256, 1117)     1.09M
Parameter5675                                         (256,)     1.00K
Parameter5676                                       (2, 256)     2.00K
Parameter5677                                           (2,)   512.00B
Tensor5678                                          (2, 256)     2.00K
Tensor5679                                              (2,)   512.00B
Parameter5680                                       (256, 1)     1.00K
Parameter5681                                         (256,)     1.00K
Tensor5682                                          (256, 1)     1.00K
Tensor5683                                            (256,)     2.00K
Parameter5684                                    (256, 1117)     1.09M
Parameter5685                                         (256,)     1.00K
Parameter5686                                       (2, 256)     2.00K
Parameter5687                                           (2,)   512.00B
Tensor5688                                          (2, 256)     2.00K
Tensor5689                                              (2,)   512.00B
Parameter5690                                       (256, 1)     1.00K
Parameter5691                                         (256,)     1.00K
Tensor5692                                          (256, 1)     1.00K
Tensor5693                                            (256,)     2.00K
Parameter5694                                    (256, 1117)     1.09M
Parameter5695                                         (256,)     1.00K
Parameter5696                                       (2, 256)     2.00K
Parameter5697                                           (2,)   512.00B
Tensor5698                                          (2, 256)     2.00K
Tensor5699                                              (2,)   512.00B
Parameter5700                                       (256, 1)     1.00K
Parameter5701                                         (256,)     1.00K
Tensor5702                                          (256, 1)     1.00K
Tensor5703                                            (256,)     2.00K
Parameter5704                                    (256, 1117)     1.09M
Parameter5705                                         (256,)     1.00K
Parameter5706                                       (2, 256)     2.00K
Parameter5707                                           (2,)   512.00B
Tensor5708                                          (2, 256)     2.00K
Tensor5709                                              (2,)   512.00B
Parameter5710                                       (256, 1)     1.00K
Parameter5711                                         (256,)     1.00K
Tensor5712                                          (256, 1)     1.00K
Tensor5713                                            (256,)     2.00K
Parameter5714                                    (256, 1117)     1.09M
Parameter5715                                         (256,)     1.00K
Parameter5716                                       (2, 256)     2.00K
Parameter5717                                           (2,)   512.00B
Tensor5718                                          (2, 256)     2.00K
Tensor5719                                              (2,)   512.00B
Parameter5720                                       (256, 1)     1.00K
Parameter5721                                         (256,)     1.00K
Tensor5722                                          (256, 1)     1.00K
Tensor5723                                            (256,)     2.00K
Parameter5724                                    (256, 1117)     1.09M
Parameter5725                                         (256,)     1.00K
Parameter5726                                       (2, 256)     2.00K
Parameter5727                                           (2,)   512.00B
Tensor5728                                          (2, 256)     2.00K
Tensor5729                                              (2,)   512.00B
Parameter5730                                       (256, 1)     1.00K
Parameter5731                                         (256,)     1.00K
Tensor5732                                          (256, 1)     1.00K
Tensor5733                                            (256,)     2.00K
Parameter5734                                    (256, 1117)     1.09M
Parameter5735                                         (256,)     1.00K
Parameter5736                                       (2, 256)     2.00K
Parameter5737                                           (2,)   512.00B
Tensor5738                                          (2, 256)     2.00K
Tensor5739                                              (2,)   512.00B
Parameter5740                                       (256, 1)     1.00K
Parameter5741                                         (256,)     1.00K
Tensor5742                                          (256, 1)     1.00K
Tensor5743                                            (256,)     2.00K
Parameter5744                                    (256, 1117)     1.09M
Parameter5745                                         (256,)     1.00K
Parameter5746                                       (2, 256)     2.00K
Parameter5747                                           (2,)   512.00B
Tensor5748                                          (2, 256)     2.00K
Tensor5749                                              (2,)   512.00B
Parameter5750                                       (256, 1)     1.00K
Parameter5751                                         (256,)     1.00K
Tensor5752                                          (256, 1)     1.00K
Tensor5753                                            (256,)     2.00K
Parameter5754                                    (256, 1117)     1.09M
Parameter5755                                         (256,)     1.00K
Parameter5756                                       (2, 256)     2.00K
Parameter5757                                           (2,)   512.00B
Tensor5758                                          (2, 256)     2.00K
Tensor5759                                              (2,)   512.00B
Parameter5760                                       (256, 1)     1.00K
Parameter5761                                         (256,)     1.00K
Tensor5762                                          (256, 1)     1.00K
Tensor5763                                            (256,)     2.00K
Parameter5764                                    (256, 1117)     1.09M
Parameter5765                                         (256,)     1.00K
Parameter5766                                       (2, 256)     2.00K
Parameter5767                                           (2,)   512.00B
Tensor5768                                          (2, 256)     2.00K
Tensor5769                                              (2,)   512.00B
Parameter5770                                       (256, 1)     1.00K
Parameter5771                                         (256,)     1.00K
Tensor5772                                          (256, 1)     1.00K
Tensor5773                                            (256,)     2.00K
Parameter5774                                    (256, 1117)     1.09M
Parameter5775                                         (256,)     1.00K
Parameter5776                                       (2, 256)     2.00K
Parameter5777                                           (2,)   512.00B
Tensor5778                                          (2, 256)     2.00K
Tensor5779                                              (2,)   512.00B
Parameter5780                                       (256, 1)     1.00K
Parameter5781                                         (256,)     1.00K
Tensor5782                                          (256, 1)     1.00K
Tensor5783                                            (256,)     2.00K
Parameter5784                                    (256, 1117)     1.09M
Parameter5785                                         (256,)     1.00K
Parameter5786                                       (2, 256)     2.00K
Parameter5787                                           (2,)   512.00B
Tensor5788                                          (2, 256)     2.00K
Tensor5789                                              (2,)   512.00B
Parameter5790                                     (256, 256)   256.00K
Parameter5791                                         (256,)     1.00K
Tensor5792                                        (256, 256)   256.00K
Tensor5793                                            (256,)     2.00K
Parameter5794                                     (256, 256)   256.00K
Parameter5795                                         (256,)     1.00K
Tensor5796                                        (256, 256)   256.00K
Tensor5797                                            (256,)     2.00K
Parameter5798                                     (256, 256)   256.00K
Parameter5799                                         (256,)     1.00K
Tensor5800                                        (256, 256)   256.00K
Tensor5801                                            (256,)     2.00K
Parameter5802                                     (256, 256)   256.00K
Parameter5803                                         (256,)     1.00K
Tensor5804                                        (256, 256)   256.00K
Tensor5805                                            (256,)     2.00K
Parameter5806                                     (256, 256)   256.00K
Parameter5807                                         (256,)     1.00K
Tensor5808                                        (256, 256)   256.00K
Tensor5809                                            (256,)     2.00K
Parameter5810                                     (256, 256)   256.00K
Parameter5811                                         (256,)     1.00K
Tensor5812                                        (256, 256)   256.00K
Tensor5813                                            (256,)     2.00K
Parameter5814                                     (256, 256)   256.00K
Parameter5815                                         (256,)     1.00K
Tensor5816                                        (256, 256)   256.00K
Tensor5817                                            (256,)     2.00K
