Element type                                            Size  Used MEM
Tensor1428                                              (8,)   512.00B
Parameter1296.grad                                    (8, 8)     0.00B
Tensor1429                                            (8, 8)   512.00B
Tensor1430                                            (8, 8)   512.00B
Parameter1297.grad                                      (8,)     0.00B
Tensor1431                                              (8,)   512.00B
Tensor1432                                              (8,)   512.00B
Parameter1307.grad                                    (2, 8)     0.00B
Tensor1433                                            (2, 8)   512.00B
Tensor1434                                            (2, 8)   512.00B
Parameter1308.grad                                      (2,)     0.00B
Tensor1435                                              (2,)   512.00B
Tensor1436                                              (2,)   512.00B
Parameter1313.grad                                    (8, 1)     0.00B
Tensor1437                                            (8, 1)   512.00B
Tensor1438                                            (8, 1)   512.00B
Parameter1314.grad                                      (8,)     0.00B
Tensor1439                                              (8,)   512.00B
Tensor1440                                              (8,)   512.00B
Parameter1316.grad                                    (8, 8)     0.00B
Tensor1441                                            (8, 8)   512.00B
Tensor1442                                            (8, 8)   512.00B
Parameter1317.grad                                      (8,)     0.00B
Tensor1443                                              (8,)   512.00B
Tensor1444                                              (8,)   512.00B
Parameter1319.grad                                    (2, 8)     0.00B
Tensor1445                                            (2, 8)   512.00B
Tensor1446                                            (2, 8)   512.00B
Parameter1320.grad                                      (2,)     0.00B
Tensor1447                                              (2,)   512.00B
Tensor1448                                              (2,)   512.00B
Parameter1325.grad                                    (8, 1)     0.00B
Tensor1449                                            (8, 1)   512.00B
Tensor1450                                            (8, 1)   512.00B
Parameter1326.grad                                      (8,)     0.00B
Tensor1451                                              (8,)   512.00B
Tensor1452                                              (8,)   512.00B
Parameter1328.grad                                    (8, 8)     0.00B
Tensor1453                                            (8, 8)   512.00B
Tensor1454                                            (8, 8)   512.00B
Parameter1329.grad                                      (8,)     0.00B
Tensor1455                                              (8,)   512.00B
Tensor1456                                              (8,)   512.00B
Parameter1331.grad                                    (2, 8)     0.00B
Tensor1457                                            (2, 8)   512.00B
Tensor1458                                            (2, 8)   512.00B
Parameter1332.grad                                      (2,)     0.00B
Tensor1459                                              (2,)   512.00B
Tensor1460                                              (2,)   512.00B
Tensor1461                                            (8, 1)   512.00B
Tensor1462                                            (8, 1)   512.00B
Tensor1463                                            (8, 1)   512.00B
Tensor1464                                              (8,)   512.00B
Tensor1465                                              (8,)   512.00B
Tensor1466                                              (8,)   512.00B
Tensor1467                                            (8, 8)   512.00B
Tensor1468                                            (8, 8)   512.00B
Tensor1469                                            (8, 8)   512.00B
Tensor1470                                              (8,)   512.00B
Tensor1471                                              (8,)   512.00B
Tensor1472                                              (8,)   512.00B
Tensor1473                                            (2, 8)   512.00B
Tensor1474                                            (2, 8)   512.00B
Tensor1475                                            (2, 8)   512.00B
Tensor1476                                              (2,)   512.00B
Tensor1477                                              (2,)   512.00B
Tensor1478                                              (2,)   512.00B
Tensor1479                                            (8, 1)   512.00B
Tensor1480                                            (8, 1)   512.00B
Tensor1481                                            (8, 1)   512.00B
Tensor1482                                              (8,)   512.00B
Tensor1483                                              (8,)   512.00B
Tensor1484                                              (8,)   512.00B
Tensor1485                                            (8, 8)   512.00B
Tensor1486                                            (8, 8)   512.00B
Tensor1487                                            (8, 8)   512.00B
Tensor1488                                              (8,)   512.00B
Tensor1489                                              (8,)   512.00B
Tensor1490                                              (8,)   512.00B
Tensor1491                                            (2, 8)   512.00B
Tensor1492                                            (2, 8)   512.00B
Tensor1493                                            (2, 8)   512.00B
Tensor1494                                              (2,)   512.00B
Tensor1495                                              (2,)   512.00B
Tensor1496                                              (2,)   512.00B
Tensor1497                                              (1,)   512.00B
Tensor1498                                              (1,)   512.00B
Tensor1499                                         (1600, 1)     6.50K
Tensor1500                                         (1600, 1)     6.50K
Tensor1501                                         (1600, 1)     6.50K
Tensor1502                                         (1600, 1)     6.50K
Tensor1503                                      (50, 111709)    21.31M
Tensor1504                                           (50, 1)   512.00B
Tensor1505                                         (1600, 1)     6.50K
Tensor1506                                         (1600, 1)     6.50K
Tensor1507                                         (1600, 1)     6.50K
Tensor1508                                         (1600, 1)     6.50K
Tensor1509                                         (1600, 1)     6.50K
Tensor1510                                         (1600, 1)     6.50K
Tensor1511                                              (1,)   512.00B
Tensor1512                                              (1,)   512.00B
Tensor1513                                              (1,)   512.00B
Tensor1514                                              (1,)   512.00B
Tensor1515                                              (1,)   512.00B
Tensor1516                                              (1,)   512.00B
Tensor1517                                              (1,)   512.00B
Parameter1518                                       (256, 1)     1.00K
Parameter1519                                         (256,)     1.00K
Tensor1520                                          (256, 1)     1.00K
Tensor1521                                            (256,)     2.00K
Parameter1522                                    (256, 1117)     1.09M
Parameter1523                                         (256,)     1.00K
Parameter1524                                     (256, 256)   256.00K
Parameter1525                                         (256,)     1.00K
Tensor1526                                        (256, 256)   256.00K
Tensor1527                                            (256,)     2.00K
Parameter1528                                     (256, 256)   256.00K
Parameter1529                                         (256,)     1.00K
Tensor1530                                        (256, 256)   256.00K
Tensor1531                                            (256,)     2.00K
Parameter1532                                       (2, 256)     2.00K
Parameter1533                                           (2,)   512.00B
Tensor1534                                          (2, 256)     2.00K
Tensor1535                                              (2,)   512.00B
Tensor1536                                              (1,)   512.00B
Parameter1537                                       (256, 1)     1.00K
Parameter1538                                         (256,)     1.00K
Tensor1539                                          (256, 1)     1.00K
Tensor1540                                            (256,)     2.00K
Parameter1541                                    (256, 1117)     1.09M
Parameter1542                                         (256,)     1.00K
Parameter1543                                     (256, 256)   256.00K
Parameter1544                                         (256,)     1.00K
Tensor1545                                        (256, 256)   256.00K
Tensor1546                                            (256,)     2.00K
Parameter1547                                     (256, 256)   256.00K
Parameter1548                                         (256,)     1.00K
Tensor1549                                        (256, 256)   256.00K
Tensor1550                                            (256,)     2.00K
Parameter1551                                       (2, 256)     2.00K
Parameter1552                                           (2,)   512.00B
Tensor1553                                          (2, 256)     2.00K
Tensor1554                                              (2,)   512.00B
Tensor1555                                              (1,)   512.00B
Tensor1556                                         (1000, 1)     4.00K
Parameter1557                                       (256, 1)     1.00K
Parameter1558                                         (256,)     1.00K
Tensor1559                                          (256, 1)     1.00K
Tensor1560                                            (256,)     2.00K
Parameter1561                                    (256, 1117)     1.09M
Parameter1562                                         (256,)     1.00K
Parameter1563                                     (256, 256)   256.00K
Parameter1564                                         (256,)     1.00K
Tensor1565                                        (256, 256)   256.00K
Tensor1566                                            (256,)     2.00K
Parameter1567                                     (256, 256)   256.00K
Parameter1568                                         (256,)     1.00K
Tensor1569                                        (256, 256)   256.00K
Tensor1570                                            (256,)     2.00K
Parameter1571                                       (2, 256)     2.00K
Parameter1572                                           (2,)   512.00B
Tensor1573                                          (2, 256)     2.00K
Tensor1574                                              (2,)   512.00B
Tensor1575                                              (1,)   512.00B
Tensor1576                                              (1,)   512.00B
Tensor1577                                         (111709,)   436.50K
Tensor1578                                         (111709,)   436.50K
Parameter1579                                       (11170,)    44.00K
Parameter1580                                (64, 175, 1746)    74.60M
Parameter1581                                 (64, 175, 175)     7.48M
Parameter1582                                        (2234,)     9.00K
Parameter1583                                  (64, 35, 175)     1.50M
Parameter1584                                   (64, 35, 35)   306.50K
Parameter1585                                        (1117,)     4.50K
Parameter1586                                  (16, 70, 140)   612.50K
Parameter1587                                   (16, 70, 70)   306.50K
Tensor1588                                              (1,)   512.00B
Tensor1589                                         (1000, 1)     4.00K
Tensor1590                                         (1000, 1)     4.00K
Tensor1591                                         (1000, 1)     4.00K
Tensor1592                                         (1000, 1)     4.00K
Tensor1593                                         (1000, 1)     4.00K
Tensor1594                                         (1000, 1)     4.00K
Tensor1595                                         (1000, 1)     4.00K
Tensor1596                                              (1,)   512.00B
Parameter1597                                         (8, 1)   512.00B
Parameter1597.grad                                    (8, 1)   512.00B
Parameter1598                                           (8,)   512.00B
Parameter1598.grad                                      (8,)   512.00B
Tensor1599                                            (8, 1)   512.00B
Parameter1600                                         (8, 8)   512.00B
Parameter1600.grad                                    (8, 8)   512.00B
Parameter1601                                           (8,)   512.00B
Parameter1601.grad                                      (8,)   512.00B
Tensor1602                                            (8, 8)   512.00B
Tensor1603                                         (1000, 1)     4.00K
Tensor1604                                         (1000, 1)     0.00B
Tensor1605                                         (1000, 1)     4.00K
Tensor1606                                         (1000, 1)     0.00B
Tensor1607                                         (1000, 1)     4.00K
Tensor1608                                         (1000, 1)     0.00B
Tensor1609                                         (1000, 1)     4.00K
Tensor1610                                         (1000, 1)     0.00B
Tensor1611                                         (1000, 1)     4.00K
Tensor1612                                         (1000, 1)     0.00B
Tensor1613                                         (1000, 1)     4.00K
Tensor1614                                         (1000, 1)     0.00B
Tensor1615                                         (1000, 1)     4.00K
Tensor1616                                         (1000, 1)     0.00B
Tensor1617                                         (1000, 1)     0.00B
Parameter1618                                         (2, 8)   512.00B
Parameter1618.grad                                    (2, 8)   512.00B
Parameter1619                                           (2,)   512.00B
Parameter1619.grad                                      (2,)   512.00B
Tensor1620                                            (2, 8)   512.00B
Tensor1621                                              (1,)   512.00B
Tensor1622                                              (1,)   512.00B
Tensor1623                                              (1,)   512.00B
Parameter1624                                         (8, 1)   512.00B
Parameter1624.grad                                    (8, 1)   512.00B
Parameter1625                                           (8,)   512.00B
Parameter1625.grad                                      (8,)   512.00B
Tensor1626                                            (8, 1)   512.00B
Parameter1627                                         (8, 8)   512.00B
Parameter1627.grad                                    (8, 8)   512.00B
Parameter1628                                           (8,)   512.00B
Parameter1628.grad                                      (8,)   512.00B
Tensor1629                                            (8, 8)   512.00B
Parameter1630                                         (2, 8)   512.00B
Parameter1630.grad                                    (2, 8)   512.00B
Parameter1631                                           (2,)   512.00B
Parameter1631.grad                                      (2,)   512.00B
Tensor1632                                            (2, 8)   512.00B
Tensor1633                                              (1,)   512.00B
Tensor1634                                              (1,)   512.00B
Tensor1635                                              (1,)   512.00B
Parameter1636                                         (8, 1)   512.00B
Parameter1636.grad                                    (8, 1)   512.00B
Parameter1637                                           (8,)   512.00B
Parameter1637.grad                                      (8,)   512.00B
Tensor1638                                            (8, 1)   512.00B
Parameter1639                                         (8, 8)   512.00B
Parameter1639.grad                                    (8, 8)   512.00B
Parameter1640                                           (8,)   512.00B
Parameter1640.grad                                      (8,)   512.00B
Tensor1641                                            (8, 8)   512.00B
Parameter1642                                         (2, 8)   512.00B
Parameter1642.grad                                    (2, 8)   512.00B
Parameter1643                                           (2,)   512.00B
Parameter1643.grad                                      (2,)   512.00B
Tensor1644                                            (2, 8)   512.00B
Tensor1645                                              (1,)   512.00B
Tensor1646                                              (1,)   512.00B
Tensor1647                                              (1,)   512.00B
Parameter1648                                         (8, 1)   512.00B
Parameter1648.grad                                    (8, 1)   512.00B
Parameter1649                                           (8,)   512.00B
Parameter1649.grad                                      (8,)   512.00B
Tensor1650                                            (8, 1)   512.00B
Parameter1651                                         (8, 8)   512.00B
Parameter1651.grad                                    (8, 8)   512.00B
Parameter1652                                           (8,)   512.00B
Parameter1652.grad                                      (8,)   512.00B
Tensor1653                                            (8, 8)   512.00B
Parameter1654                                         (2, 8)   512.00B
Parameter1654.grad                                    (2, 8)   512.00B
Parameter1655                                           (2,)   512.00B
Parameter1655.grad                                      (2,)   512.00B
Tensor1656                                            (2, 8)   512.00B
Tensor1657                                              (1,)   512.00B
Tensor1658                                              (1,)   512.00B
Tensor1659                                              (1,)   512.00B
Parameter1660                                         (8, 1)   512.00B
Parameter1660.grad                                    (8, 1)   512.00B
Parameter1661                                           (8,)   512.00B
Parameter1661.grad                                      (8,)   512.00B
Tensor1662                                            (8, 1)   512.00B
Parameter1663                                         (8, 8)   512.00B
Parameter1663.grad                                    (8, 8)   512.00B
Parameter1664                                           (8,)   512.00B
Parameter1664.grad                                      (8,)   512.00B
Tensor1665                                            (8, 8)   512.00B
Parameter1666                                         (2, 8)   512.00B
Parameter1666.grad                                    (2, 8)   512.00B
Parameter1667                                           (2,)   512.00B
Parameter1667.grad                                      (2,)   512.00B
Tensor1668                                            (2, 8)   512.00B
Parameter1669                                         (8, 1)   512.00B
Parameter1669.grad                                    (8, 1)     0.00B
Parameter1670                                           (8,)   512.00B
Parameter1670.grad                                      (8,)     0.00B
Parameter1671                                         (8, 8)   512.00B
Parameter1671.grad                                    (8, 8)     0.00B
Parameter1672                                           (8,)   512.00B
Parameter1672.grad                                      (8,)     0.00B
Parameter1673                                         (2, 8)   512.00B
Parameter1673.grad                                    (2, 8)     0.00B
Parameter1674                                           (2,)   512.00B
Parameter1674.grad                                      (2,)     0.00B
Parameter1675                                         (8, 1)   512.00B
Parameter1675.grad                                    (8, 1)     0.00B
Parameter1676                                           (8,)   512.00B
Parameter1676.grad                                      (8,)     0.00B
Parameter1677                                         (8, 8)   512.00B
Parameter1677.grad                                    (8, 8)     0.00B
Parameter1678                                           (8,)   512.00B
Parameter1678.grad                                      (8,)     0.00B
Parameter1679                                         (2, 8)   512.00B
Parameter1679.grad                                    (2, 8)     0.00B
Parameter1680                                           (2,)   512.00B
Parameter1680.grad                                      (2,)     0.00B
Tensor1681                                         (1000, 1)     4.00K
Tensor1682                                            (2, 8)   512.00B
Parameter1683                                           (2,)   512.00B
Parameter1684                                         (2, 8)   512.00B
Tensor1685                                            (8, 8)   512.00B
Parameter1686                                           (8,)   512.00B
Parameter1687                                         (8, 8)   512.00B
Tensor1688                                            (8, 1)   512.00B
Parameter1689                                           (8,)   512.00B
Parameter1690                                         (8, 1)   512.00B
Tensor1691                                              (1,)   512.00B
Tensor1692                                              (1,)   512.00B
Tensor1693                                              (1,)   512.00B
Tensor1694                                            (2, 8)   512.00B
Parameter1695                                           (2,)   512.00B
Parameter1696                                         (2, 8)   512.00B
Tensor1697                                            (8, 8)   512.00B
Parameter1698                                           (8,)   512.00B
Parameter1699                                         (8, 8)   512.00B
Tensor1700                                            (8, 1)   512.00B
Parameter1701                                           (8,)   512.00B
Parameter1702                                         (8, 1)   512.00B
Tensor1703                                              (1,)   512.00B
Tensor1704                                              (1,)   512.00B
Tensor1705                                              (1,)   512.00B
Tensor1706                                            (2, 8)   512.00B
Parameter1707                                           (2,)   512.00B
Parameter1708                                         (2, 8)   512.00B
Tensor1709                                            (8, 8)   512.00B
Parameter1710                                           (8,)   512.00B
Parameter1711                                         (8, 8)   512.00B
Tensor1712                                            (8, 1)   512.00B
Parameter1713                                           (8,)   512.00B
Parameter1714                                         (8, 1)   512.00B
Tensor1715                                              (1,)   512.00B
Tensor1716                                              (1,)   512.00B
Tensor1717                                              (1,)   512.00B
Tensor1718                                            (2, 8)   512.00B
Parameter1719                                           (2,)   512.00B
Parameter1720                                         (2, 8)   512.00B
Tensor1721                                            (8, 8)   512.00B
Parameter1722                                           (8,)   512.00B
Parameter1723                                         (8, 8)   512.00B
Tensor1724                                            (8, 1)   512.00B
Parameter1725                                           (8,)   512.00B
Parameter1726                                         (8, 1)   512.00B
Tensor1727                                              (1,)   512.00B
Tensor1728                                              (1,)   512.00B
Tensor1729                                              (1,)   512.00B
Tensor1730                                            (2, 8)   512.00B
Parameter1731                                           (2,)   512.00B
Parameter1732                                         (2, 8)   512.00B
Tensor1733                                            (8, 8)   512.00B
Parameter1734                                           (8,)   512.00B
Parameter1735                                         (8, 8)   512.00B
Tensor1736                                            (8, 1)   512.00B
Parameter1737                                           (8,)   512.00B
Parameter1738                                         (8, 1)   512.00B
Tensor1739                                              (1,)   512.00B
Tensor1740                                         (1000, 1)     4.00K
Tensor1741                                         (1600, 1)     6.50K
Tensor1742                                         (1600, 1)     6.50K
Tensor1743                                              (1,)   512.00B
Tensor1744                                              (1,)   512.00B
Tensor1745                                              (1,)   512.00B
Tensor1746                                              (1,)   512.00B
Tensor1747                                         (1600, 1)     6.50K
Tensor1748                                         (1600, 1)     6.50K
Tensor1749                                         (1600, 1)     6.50K
Tensor1750                                         (1600, 1)     6.50K
Tensor1751                                         (1600, 1)     0.00B
Tensor1752                                              (1,)   512.00B
Tensor1753                                              (1,)   512.00B
Tensor1754                                         (1600, 1)     6.50K
Tensor1755                                            (8, 1)   512.00B
Tensor1756                                            (8, 8)   512.00B
Tensor1757                                            (2, 8)   512.00B
Tensor1758                                            (8, 1)   512.00B
Tensor1759                                            (8, 8)   512.00B
Tensor1760                                            (2, 8)   512.00B
Tensor1761                                       (1, 111709)     0.00B
Tensor1762                                            (8, 1)   512.00B
Tensor1763                                              (8,)   512.00B
Tensor1764                                            (8, 8)   512.00B
Tensor1765                                              (8,)   512.00B
Tensor1766                                            (2, 8)   512.00B
Tensor1767                                              (2,)   512.00B
Tensor1768                                            (8, 1)   512.00B
Tensor1769                                              (8,)   512.00B
Tensor1770                                            (8, 8)   512.00B
Tensor1771                                              (8,)   512.00B
Tensor1772                                            (2, 8)   512.00B
Tensor1773                                              (2,)   512.00B
Tensor1774                                            (8, 1)   512.00B
Tensor1775                                              (8,)   512.00B
Tensor1776                                            (8, 8)   512.00B
Tensor1777                                              (8,)   512.00B
Tensor1778                                            (2, 8)   512.00B
Tensor1779                                              (2,)   512.00B
Tensor1780                                            (8, 1)   512.00B
Tensor1781                                              (8,)   512.00B
Tensor1782                                            (8, 8)   512.00B
Tensor1783                                              (8,)   512.00B
Tensor1784                                            (2, 8)   512.00B
Tensor1785                                              (2,)   512.00B
Tensor1786                                            (8, 1)   512.00B
Tensor1787                                              (8,)   512.00B
Tensor1788                                            (8, 8)   512.00B
Tensor1789                                              (8,)   512.00B
Tensor1790                                            (2, 8)   512.00B
Tensor1791                                              (2,)   512.00B
Parameter1597.grad                                    (8, 1)     0.00B
Tensor1792                                            (8, 1)   512.00B
Tensor1793                                            (8, 1)   512.00B
Parameter1598.grad                                      (8,)     0.00B
Tensor1794                                              (8,)   512.00B
Tensor1795                                              (8,)   512.00B
Parameter1600.grad                                    (8, 8)     0.00B
Tensor1796                                            (8, 8)   512.00B
Tensor1797                                            (8, 8)   512.00B
Parameter1601.grad                                      (8,)     0.00B
Tensor1798                                              (8,)   512.00B
Tensor1799                                              (8,)   512.00B
Parameter1618.grad                                    (2, 8)     0.00B
Tensor1800                                            (2, 8)   512.00B
Tensor1801                                            (2, 8)   512.00B
Parameter1619.grad                                      (2,)     0.00B
Tensor1802                                              (2,)   512.00B
Tensor1803                                              (2,)   512.00B
Parameter1624.grad                                    (8, 1)     0.00B
Tensor1804                                            (8, 1)   512.00B
Tensor1805                                            (8, 1)   512.00B
Parameter1625.grad                                      (8,)     0.00B
Tensor1806                                              (8,)   512.00B
Tensor1807                                              (8,)   512.00B
Parameter1627.grad                                    (8, 8)     0.00B
Tensor1808                                            (8, 8)   512.00B
Tensor1809                                            (8, 8)   512.00B
Parameter1628.grad                                      (8,)     0.00B
Tensor1810                                              (8,)   512.00B
Tensor1811                                              (8,)   512.00B
Parameter1630.grad                                    (2, 8)     0.00B
Tensor1812                                            (2, 8)   512.00B
Tensor1813                                            (2, 8)   512.00B
Parameter1631.grad                                      (2,)     0.00B
Tensor1814                                              (2,)   512.00B
Tensor1815                                              (2,)   512.00B
Parameter1636.grad                                    (8, 1)     0.00B
Tensor1816                                            (8, 1)   512.00B
Tensor1817                                            (8, 1)   512.00B
Parameter1637.grad                                      (8,)     0.00B
Tensor1818                                              (8,)   512.00B
Tensor1819                                              (8,)   512.00B
Parameter1639.grad                                    (8, 8)     0.00B
Tensor1820                                            (8, 8)   512.00B
Tensor1821                                            (8, 8)   512.00B
Parameter1640.grad                                      (8,)     0.00B
Tensor1822                                              (8,)   512.00B
Tensor1823                                              (8,)   512.00B
Parameter1642.grad                                    (2, 8)     0.00B
Tensor1824                                            (2, 8)   512.00B
Tensor1825                                            (2, 8)   512.00B
Parameter1643.grad                                      (2,)     0.00B
Tensor1826                                              (2,)   512.00B
Tensor1827                                              (2,)   512.00B
Parameter1648.grad                                    (8, 1)     0.00B
Tensor1828                                            (8, 1)   512.00B
Tensor1829                                            (8, 1)   512.00B
Parameter1649.grad                                      (8,)     0.00B
Tensor1830                                              (8,)   512.00B
Tensor1831                                              (8,)   512.00B
Parameter1651.grad                                    (8, 8)     0.00B
Tensor1832                                            (8, 8)   512.00B
Tensor1833                                            (8, 8)   512.00B
Parameter1652.grad                                      (8,)     0.00B
Tensor1834                                              (8,)   512.00B
Tensor1835                                              (8,)   512.00B
Parameter1654.grad                                    (2, 8)     0.00B
Tensor1836                                            (2, 8)   512.00B
Tensor1837                                            (2, 8)   512.00B
Parameter1655.grad                                      (2,)     0.00B
Tensor1838                                              (2,)   512.00B
Tensor1839                                              (2,)   512.00B
Parameter1660.grad                                    (8, 1)     0.00B
Tensor1840                                            (8, 1)   512.00B
Tensor1841                                            (8, 1)   512.00B
Parameter1661.grad                                      (8,)     0.00B
Tensor1842                                              (8,)   512.00B
Tensor1843                                              (8,)   512.00B
Parameter1663.grad                                    (8, 8)     0.00B
Tensor1844                                            (8, 8)   512.00B
Tensor1845                                            (8, 8)   512.00B
Parameter1664.grad                                      (8,)     0.00B
Tensor1846                                              (8,)   512.00B
Tensor1847                                              (8,)   512.00B
Parameter1666.grad                                    (2, 8)     0.00B
Tensor1848                                            (2, 8)   512.00B
Tensor1849                                            (2, 8)   512.00B
Parameter1667.grad                                      (2,)     0.00B
Tensor1850                                              (2,)   512.00B
Tensor1851                                              (2,)   512.00B
Tensor1852                                              (1,)   512.00B
Tensor1853                                              (1,)   512.00B
Tensor1854                                         (1600, 1)     6.50K
Tensor1855                                         (1600, 1)     6.50K
Tensor1856                                         (1600, 1)     6.50K
Tensor1857                                         (1600, 1)     6.50K
Tensor1858                                         (1600, 1)     6.50K
Tensor1859                                         (1600, 1)     6.50K
Tensor1860                                      (50, 111709)    21.31M
Tensor1861                                           (50, 1)   512.00B
Tensor1862                                         (1600, 1)     0.00B
Tensor1863                                         (1600, 1)     6.50K
Tensor1864                                         (1600, 1)     6.50K
Tensor1865                                         (1600, 1)     6.50K
Tensor1866                                         (1600, 1)     6.50K
Tensor1867                                         (1600, 1)     6.50K
Tensor1868                                         (1600, 1)     6.50K
Tensor1869                                         (1600, 1)     6.50K
Tensor1870                                         (1600, 1)     6.50K
Tensor1871                                         (1600, 1)     6.50K
Tensor1872                                         (1600, 1)     6.50K
Tensor1873                                         (1600, 1)     6.50K
Tensor1874                                              (1,)   512.00B
Tensor1875                                              (1,)   512.00B
Tensor1876                                              (1,)   512.00B
Tensor1877                                       (1, 111709)     0.00B
Tensor1878                                            (8, 1)   512.00B
Tensor1879                                              (8,)   512.00B
Tensor1880                                            (8, 8)   512.00B
Tensor1881                                              (8,)   512.00B
Tensor1882                                            (2, 8)   512.00B
Tensor1883                                              (2,)   512.00B
Tensor1884                                            (8, 1)   512.00B
Tensor1885                                              (8,)   512.00B
Tensor1886                                            (8, 8)   512.00B
Tensor1887                                              (8,)   512.00B
Tensor1888                                            (2, 8)   512.00B
Tensor1889                                              (2,)   512.00B
Tensor1890                                            (8, 1)   512.00B
Tensor1891                                              (8,)   512.00B
Tensor1892                                            (8, 8)   512.00B
Tensor1893                                              (8,)   512.00B
Tensor1894                                            (2, 8)   512.00B
Tensor1895                                              (2,)   512.00B
Tensor1896                                            (8, 1)   512.00B
Tensor1897                                              (8,)   512.00B
Tensor1898                                            (8, 8)   512.00B
Tensor1899                                              (8,)   512.00B
Tensor1900                                            (2, 8)   512.00B
Tensor1901                                              (2,)   512.00B
Tensor1902                                            (8, 1)   512.00B
Tensor1903                                              (8,)   512.00B
Tensor1904                                            (8, 8)   512.00B
Tensor1905                                              (8,)   512.00B
Tensor1906                                            (2, 8)   512.00B
Tensor1907                                              (2,)   512.00B
Tensor1908                                            (8, 1)   512.00B
Tensor1909                                            (8, 1)   512.00B
Tensor1910                                            (8, 1)   512.00B
Tensor1911                                              (8,)   512.00B
Tensor1912                                              (8,)   512.00B
Tensor1913                                              (8,)   512.00B
Tensor1914                                            (8, 8)   512.00B
Tensor1915                                            (8, 8)   512.00B
Tensor1916                                            (8, 8)   512.00B
Tensor1917                                              (8,)   512.00B
Tensor1918                                              (8,)   512.00B
Tensor1919                                              (8,)   512.00B
Tensor1920                                            (2, 8)   512.00B
Tensor1921                                            (2, 8)   512.00B
Tensor1922                                            (2, 8)   512.00B
Tensor1923                                              (2,)   512.00B
Tensor1924                                              (2,)   512.00B
Tensor1925                                              (2,)   512.00B
Tensor1926                                            (8, 1)   512.00B
Tensor1927                                            (8, 1)   512.00B
Tensor1928                                            (8, 1)   512.00B
Tensor1929                                              (8,)   512.00B
Tensor1930                                              (8,)   512.00B
Tensor1931                                              (8,)   512.00B
Tensor1932                                            (8, 8)   512.00B
Tensor1933                                            (8, 8)   512.00B
Tensor1934                                            (8, 8)   512.00B
Tensor1935                                              (8,)   512.00B
Tensor1936                                              (8,)   512.00B
Tensor1937                                              (8,)   512.00B
Tensor1938                                            (2, 8)   512.00B
Tensor1939                                            (2, 8)   512.00B
Tensor1940                                            (2, 8)   512.00B
Tensor1941                                              (2,)   512.00B
Tensor1942                                              (2,)   512.00B
Tensor1943                                              (2,)   512.00B
Tensor1944                                            (8, 1)   512.00B
Tensor1945                                            (8, 1)   512.00B
Tensor1946                                            (8, 1)   512.00B
Tensor1947                                              (8,)   512.00B
Tensor1948                                              (8,)   512.00B
Tensor1949                                              (8,)   512.00B
Tensor1950                                            (8, 8)   512.00B
Tensor1951                                            (8, 8)   512.00B
Tensor1952                                            (8, 8)   512.00B
Tensor1953                                              (8,)   512.00B
Tensor1954                                              (8,)   512.00B
Tensor1955                                              (8,)   512.00B
Tensor1956                                            (2, 8)   512.00B
Tensor1957                                            (2, 8)   512.00B
Tensor1958                                            (2, 8)   512.00B
Tensor1959                                              (2,)   512.00B
Tensor1960                                              (2,)   512.00B
Tensor1961                                              (2,)   512.00B
Tensor1962                                            (8, 1)   512.00B
Tensor1963                                            (8, 1)   512.00B
Tensor1964                                            (8, 1)   512.00B
Tensor1965                                              (8,)   512.00B
Tensor1966                                              (8,)   512.00B
Tensor1967                                              (8,)   512.00B
Tensor1968                                            (8, 8)   512.00B
Tensor1969                                            (8, 8)   512.00B
Tensor1970                                            (8, 8)   512.00B
Tensor1971                                              (8,)   512.00B
Tensor1972                                              (8,)   512.00B
Tensor1973                                              (8,)   512.00B
