Element type                                            Size  Used MEM
Tensor8499                                         (111709,)   436.50K
Parameter8500                                         (8, 1)   512.00B
Parameter8500.grad                                    (8, 1)     0.00B
Parameter8501                                           (8,)   512.00B
Parameter8501.grad                                      (8,)     0.00B
Tensor8502                                            (8, 1)   512.00B
Parameter8503                                         (8, 8)   512.00B
Parameter8503.grad                                    (8, 8)     0.00B
Parameter8504                                           (8,)   512.00B
Parameter8504.grad                                      (8,)     0.00B
Tensor8505                                            (8, 8)   512.00B
Parameter8506                                         (2, 8)   512.00B
Parameter8506.grad                                    (2, 8)     0.00B
Parameter8507                                           (2,)   512.00B
Parameter8507.grad                                      (2,)     0.00B
Tensor8508                                            (2, 8)   512.00B
Parameter8509                                         (8, 1)   512.00B
Parameter8509.grad                                    (8, 1)     0.00B
Parameter8510                                           (8,)   512.00B
Parameter8510.grad                                      (8,)     0.00B
Tensor8511                                            (8, 1)   512.00B
Parameter8512                                         (8, 8)   512.00B
Parameter8512.grad                                    (8, 8)     0.00B
Parameter8513                                           (8,)   512.00B
Parameter8513.grad                                      (8,)     0.00B
Tensor8514                                            (8, 8)   512.00B
Parameter8515                                         (2, 8)   512.00B
Parameter8515.grad                                    (2, 8)     0.00B
Parameter8516                                           (2,)   512.00B
Parameter8516.grad                                      (2,)     0.00B
Tensor8517                                            (2, 8)   512.00B
Parameter8518                                         (8, 1)   512.00B
Parameter8518.grad                                    (8, 1)     0.00B
Parameter8519                                           (8,)   512.00B
Parameter8519.grad                                      (8,)     0.00B
Tensor8520                                            (8, 1)   512.00B
Parameter8521                                         (8, 8)   512.00B
Parameter8521.grad                                    (8, 8)     0.00B
Parameter8522                                           (8,)   512.00B
Parameter8522.grad                                      (8,)     0.00B
Tensor8523                                            (8, 8)   512.00B
Parameter8524                                         (2, 8)   512.00B
Parameter8524.grad                                    (2, 8)     0.00B
Parameter8525                                           (2,)   512.00B
Parameter8525.grad                                      (2,)     0.00B
Tensor8526                                            (2, 8)   512.00B
Parameter8527                                         (8, 1)   512.00B
Parameter8527.grad                                    (8, 1)     0.00B
Parameter8528                                           (8,)   512.00B
Parameter8528.grad                                      (8,)     0.00B
Tensor8529                                            (8, 1)   512.00B
Parameter8530                                         (8, 8)   512.00B
Parameter8530.grad                                    (8, 8)     0.00B
Parameter8531                                           (8,)   512.00B
Parameter8531.grad                                      (8,)     0.00B
Tensor8532                                            (8, 8)   512.00B
Parameter8533                                         (2, 8)   512.00B
Parameter8533.grad                                    (2, 8)     0.00B
Parameter8534                                           (2,)   512.00B
Parameter8534.grad                                      (2,)     0.00B
Tensor8535                                            (2, 8)   512.00B
Parameter8536                                         (8, 1)   512.00B
Parameter8536.grad                                    (8, 1)     0.00B
Parameter8537                                           (8,)   512.00B
Parameter8537.grad                                      (8,)     0.00B
Tensor8538                                            (8, 1)   512.00B
Parameter8539                                         (8, 8)   512.00B
Parameter8539.grad                                    (8, 8)     0.00B
Parameter8540                                           (8,)   512.00B
Parameter8540.grad                                      (8,)     0.00B
Tensor8541                                            (8, 8)   512.00B
Parameter8542                                         (2, 8)   512.00B
Parameter8542.grad                                    (2, 8)     0.00B
Parameter8543                                           (2,)   512.00B
Parameter8543.grad                                      (2,)     0.00B
Tensor8544                                            (2, 8)   512.00B
Tensor8545                                              (1,)   512.00B
Tensor8546                                              (1,)   512.00B
Tensor8547                                              (1,)   512.00B
Tensor8548                                              (1,)   512.00B
Tensor8549                                              (1,)   512.00B
Parameter8550                                       (11170,)    44.00K
Parameter8551                                (64, 175, 1746)    74.60M
Parameter8552                                 (64, 175, 175)     7.48M
Parameter8553                                        (2234,)     9.00K
Parameter8554                                  (64, 35, 175)     1.50M
Parameter8555                                   (64, 35, 35)   306.50K
Parameter8556                                        (1117,)     4.50K
Parameter8557                                  (16, 70, 140)   612.50K
Parameter8558                                   (16, 70, 70)   306.50K
Parameter8559                                       (256, 1)     1.00K
Parameter8560                                         (256,)     1.00K
Tensor8561                                          (256, 1)     1.00K
Tensor8562                                            (256,)     2.00K
Parameter8563                                    (256, 1117)     1.09M
Parameter8564                                         (256,)     1.00K
Parameter8565                                       (2, 256)     2.00K
Parameter8566                                           (2,)   512.00B
Tensor8567                                          (2, 256)     2.00K
Tensor8568                                              (2,)   512.00B
Parameter8569                                       (256, 1)     1.00K
Parameter8570                                         (256,)     1.00K
Tensor8571                                          (256, 1)     1.00K
Tensor8572                                            (256,)     2.00K
Parameter8573                                    (256, 1117)     1.09M
Parameter8574                                         (256,)     1.00K
Parameter8575                                       (2, 256)     2.00K
Parameter8576                                           (2,)   512.00B
Tensor8577                                          (2, 256)     2.00K
Tensor8578                                              (2,)   512.00B
Parameter8579                                       (256, 1)     1.00K
Parameter8580                                         (256,)     1.00K
Tensor8581                                          (256, 1)     1.00K
Tensor8582                                            (256,)     2.00K
Parameter8583                                    (256, 1117)     1.09M
Parameter8584                                         (256,)     1.00K
Parameter8585                                       (2, 256)     2.00K
Parameter8586                                           (2,)   512.00B
Tensor8587                                          (2, 256)     2.00K
Tensor8588                                              (2,)   512.00B
Parameter8589                                     (256, 256)   256.00K
Parameter8590                                         (256,)     1.00K
Tensor8591                                        (256, 256)   256.00K
Tensor8592                                            (256,)     2.00K
Parameter8593                                     (256, 256)   256.00K
Parameter8594                                         (256,)     1.00K
Tensor8595                                        (256, 256)   256.00K
Tensor8596                                            (256,)     2.00K
Parameter8597                                     (256, 256)   256.00K
Parameter8598                                         (256,)     1.00K
Tensor8599                                        (256, 256)   256.00K
Tensor8600                                            (256,)     2.00K
Parameter8601                                     (256, 256)   256.00K
Parameter8602                                         (256,)     1.00K
Tensor8603                                        (256, 256)   256.00K
Tensor8604                                            (256,)     2.00K
Parameter8605                                     (256, 256)   256.00K
Parameter8606                                         (256,)     1.00K
Tensor8607                                        (256, 256)   256.00K
Tensor8608                                            (256,)     2.00K
Parameter8609                                     (256, 256)   256.00K
Parameter8610                                         (256,)     1.00K
Tensor8611                                        (256, 256)   256.00K
Tensor8612                                            (256,)     2.00K
Parameter8613                                         (8, 1)   512.00B
Parameter8613.grad                                    (8, 1)     0.00B
Parameter8614                                           (8,)   512.00B
Parameter8614.grad                                      (8,)     0.00B
Parameter8615                                         (8, 8)   512.00B
Parameter8615.grad                                    (8, 8)     0.00B
Parameter8616                                           (8,)   512.00B
Parameter8616.grad                                      (8,)     0.00B
Parameter8617                                         (2, 8)   512.00B
Parameter8617.grad                                    (2, 8)     0.00B
Parameter8618                                           (2,)   512.00B
Parameter8618.grad                                      (2,)     0.00B
Parameter8619                                         (8, 1)   512.00B
Parameter8619.grad                                    (8, 1)     0.00B
Parameter8620                                           (8,)   512.00B
Parameter8620.grad                                      (8,)     0.00B
Parameter8621                                         (8, 8)   512.00B
Parameter8621.grad                                    (8, 8)     0.00B
Parameter8622                                           (8,)   512.00B
Parameter8622.grad                                      (8,)     0.00B
Parameter8623                                         (2, 8)   512.00B
Parameter8623.grad                                    (2, 8)     0.00B
Parameter8624                                           (2,)   512.00B
Parameter8624.grad                                      (2,)     0.00B
Parameter8625                                         (8, 1)   512.00B
Parameter8625.grad                                    (8, 1)     0.00B
Parameter8626                                           (8,)   512.00B
Parameter8626.grad                                      (8,)     0.00B
Parameter8627                                         (8, 8)   512.00B
Parameter8627.grad                                    (8, 8)     0.00B
Parameter8628                                           (8,)   512.00B
Parameter8628.grad                                      (8,)     0.00B
Parameter8629                                         (2, 8)   512.00B
Parameter8629.grad                                    (2, 8)     0.00B
Parameter8630                                           (2,)   512.00B
Parameter8630.grad                                      (2,)     0.00B
Tensor8631                                         (1600, 1)     6.50K
Tensor8632                                              (1,)   512.00B
Tensor8633                                              (1,)   512.00B
Parameter8634                                         (8, 1)   512.00B
Parameter8634.grad                                    (8, 1)     0.00B
Parameter8635                                           (8,)   512.00B
Parameter8635.grad                                      (8,)     0.00B
Parameter8636                                         (8, 8)   512.00B
Parameter8636.grad                                    (8, 8)     0.00B
Parameter8637                                           (8,)   512.00B
Parameter8637.grad                                      (8,)     0.00B
Parameter8638                                         (2, 8)   512.00B
Parameter8638.grad                                    (2, 8)     0.00B
Parameter8639                                           (2,)   512.00B
Parameter8639.grad                                      (2,)     0.00B
Parameter8640                                         (8, 1)   512.00B
Parameter8640.grad                                    (8, 1)     0.00B
Parameter8641                                           (8,)   512.00B
Parameter8641.grad                                      (8,)     0.00B
Parameter8642                                         (8, 8)   512.00B
Parameter8642.grad                                    (8, 8)     0.00B
Parameter8643                                           (8,)   512.00B
Parameter8643.grad                                      (8,)     0.00B
Parameter8644                                         (2, 8)   512.00B
Parameter8644.grad                                    (2, 8)     0.00B
Parameter8645                                           (2,)   512.00B
Parameter8645.grad                                      (2,)     0.00B
Parameter8646                                         (8, 1)   512.00B
Parameter8646.grad                                    (8, 1)     0.00B
Parameter8647                                           (8,)   512.00B
Parameter8647.grad                                      (8,)     0.00B
Parameter8648                                         (8, 8)   512.00B
Parameter8648.grad                                    (8, 8)     0.00B
Parameter8649                                           (8,)   512.00B
Parameter8649.grad                                      (8,)     0.00B
Parameter8650                                         (2, 8)   512.00B
Parameter8650.grad                                    (2, 8)     0.00B
Parameter8651                                           (2,)   512.00B
Parameter8651.grad                                      (2,)     0.00B
Tensor8652                                         (1600, 1)     6.50K
Tensor8653                                              (1,)   512.00B
Tensor8654                                              (1,)   512.00B
Parameter8655                                         (8, 1)   512.00B
Parameter8655.grad                                    (8, 1)     0.00B
Parameter8656                                           (8,)   512.00B
Parameter8656.grad                                      (8,)     0.00B
Parameter8657                                         (8, 8)   512.00B
Parameter8657.grad                                    (8, 8)     0.00B
Parameter8658                                           (8,)   512.00B
Parameter8658.grad                                      (8,)     0.00B
Parameter8659                                         (2, 8)   512.00B
Parameter8659.grad                                    (2, 8)     0.00B
Parameter8660                                           (2,)   512.00B
Parameter8660.grad                                      (2,)     0.00B
Parameter8661                                         (8, 1)   512.00B
Parameter8661.grad                                    (8, 1)     0.00B
Parameter8662                                           (8,)   512.00B
Parameter8662.grad                                      (8,)     0.00B
Parameter8663                                         (8, 8)   512.00B
Parameter8663.grad                                    (8, 8)     0.00B
Parameter8664                                           (8,)   512.00B
Parameter8664.grad                                      (8,)     0.00B
Parameter8665                                         (2, 8)   512.00B
Parameter8665.grad                                    (2, 8)     0.00B
Parameter8666                                           (2,)   512.00B
Parameter8666.grad                                      (2,)     0.00B
Parameter8667                                         (8, 1)   512.00B
Parameter8667.grad                                    (8, 1)     0.00B
Parameter8668                                           (8,)   512.00B
Parameter8668.grad                                      (8,)     0.00B
Parameter8669                                         (8, 8)   512.00B
Parameter8669.grad                                    (8, 8)     0.00B
Parameter8670                                           (8,)   512.00B
Parameter8670.grad                                      (8,)     0.00B
Parameter8671                                         (2, 8)   512.00B
Parameter8671.grad                                    (2, 8)     0.00B
Parameter8672                                           (2,)   512.00B
Parameter8672.grad                                      (2,)     0.00B
Tensor8673                                         (1600, 1)     6.50K
Tensor8674                                              (1,)   512.00B
Tensor8675                                              (1,)   512.00B
Parameter8676                                         (8, 1)   512.00B
Parameter8676.grad                                    (8, 1)     0.00B
Parameter8677                                           (8,)   512.00B
Parameter8677.grad                                      (8,)     0.00B
Parameter8678                                         (8, 8)   512.00B
Parameter8678.grad                                    (8, 8)     0.00B
Parameter8679                                           (8,)   512.00B
Parameter8679.grad                                      (8,)     0.00B
Parameter8680                                         (2, 8)   512.00B
Parameter8680.grad                                    (2, 8)     0.00B
Parameter8681                                           (2,)   512.00B
Parameter8681.grad                                      (2,)     0.00B
Parameter8682                                         (8, 1)   512.00B
Parameter8682.grad                                    (8, 1)     0.00B
Parameter8683                                           (8,)   512.00B
Parameter8683.grad                                      (8,)     0.00B
Parameter8684                                         (8, 8)   512.00B
Parameter8684.grad                                    (8, 8)     0.00B
Parameter8685                                           (8,)   512.00B
Parameter8685.grad                                      (8,)     0.00B
Parameter8686                                         (2, 8)   512.00B
Parameter8686.grad                                    (2, 8)     0.00B
Parameter8687                                           (2,)   512.00B
Parameter8687.grad                                      (2,)     0.00B
Parameter8688                                         (8, 1)   512.00B
Parameter8688.grad                                    (8, 1)     0.00B
Parameter8689                                           (8,)   512.00B
Parameter8689.grad                                      (8,)     0.00B
Parameter8690                                         (8, 8)   512.00B
Parameter8690.grad                                    (8, 8)     0.00B
Parameter8691                                           (8,)   512.00B
Parameter8691.grad                                      (8,)     0.00B
Parameter8692                                         (2, 8)   512.00B
Parameter8692.grad                                    (2, 8)     0.00B
Parameter8693                                           (2,)   512.00B
Parameter8693.grad                                      (2,)     0.00B
Parameter8694                                         (8, 1)   512.00B
Parameter8694.grad                                    (8, 1)     0.00B
Parameter8695                                           (8,)   512.00B
Parameter8695.grad                                      (8,)     0.00B
Parameter8696                                         (8, 8)   512.00B
Parameter8696.grad                                    (8, 8)     0.00B
Parameter8697                                           (8,)   512.00B
Parameter8697.grad                                      (8,)     0.00B
Parameter8698                                         (2, 8)   512.00B
Parameter8698.grad                                    (2, 8)     0.00B
Parameter8699                                           (2,)   512.00B
Parameter8699.grad                                      (2,)     0.00B
Parameter8700                                         (8, 1)   512.00B
Parameter8700.grad                                    (8, 1)     0.00B
Parameter8701                                           (8,)   512.00B
Parameter8701.grad                                      (8,)     0.00B
Parameter8702                                         (8, 8)   512.00B
Parameter8702.grad                                    (8, 8)     0.00B
Parameter8703                                           (8,)   512.00B
Parameter8703.grad                                      (8,)     0.00B
Parameter8704                                         (2, 8)   512.00B
Parameter8704.grad                                    (2, 8)     0.00B
Parameter8705                                           (2,)   512.00B
Parameter8705.grad                                      (2,)     0.00B
Tensor8706                                         (1600, 1)     6.50K
Tensor8707                                         (1600, 1)     6.50K
Tensor8708                                         (1600, 1)     6.50K
Tensor8709                                              (1,)   512.00B
Tensor8710                                              (1,)   512.00B
Tensor8711                                              (1,)   512.00B
Tensor8712                                              (1,)   512.00B
Tensor8713                                         (1600, 1)     6.50K
Tensor8714                                         (1600, 1)     6.50K
Tensor8715                                         (1600, 1)     6.50K
Tensor8716                                         (1600, 1)     6.50K
Tensor8717                                              (1,)   512.00B
Tensor8718                                              (1,)   512.00B
Tensor8719                                              (1,)   512.00B
Tensor8720                                              (1,)   512.00B
Tensor8721                                         (1600, 1)     6.50K
Tensor8722                                         (1600, 1)     6.50K
Tensor8723                                         (1600, 1)     6.50K
Tensor8724                                              (1,)   512.00B
Tensor8725                                              (1,)   512.00B
Tensor8726                                              (1,)   512.00B
Tensor8727                                              (1,)   512.00B
Tensor8728                                         (1600, 1)     6.50K
Tensor8729                                         (1600, 1)     6.50K
Tensor8730                                         (1600, 1)     6.50K
Tensor8731                                              (1,)   512.00B
Tensor8732                                              (1,)   512.00B
Tensor8733                                              (1,)   512.00B
Tensor8734                                              (1,)   512.00B
Tensor8735                                         (1600, 1)     6.50K
Tensor8736                                         (1600, 1)     6.50K
Tensor8737                                         (1600, 1)     6.50K
Tensor8738                                         (1600, 1)     6.50K
Tensor8739                                         (1600, 1)     6.50K
Tensor8740                                         (1600, 1)     6.50K
Tensor8741                                         (1600, 1)     6.50K
Tensor8742                                         (1600, 1)     6.50K
Tensor8743                                         (1600, 1)     6.50K
Tensor8744                                         (1600, 1)     6.50K
Tensor8745                                         (1600, 1)     6.50K
Tensor8746                                         (1600, 1)     6.50K
Tensor8747                                         (1600, 1)     6.50K
Tensor8748                                         (1600, 1)     6.50K
Tensor8749                                         (1600, 1)     6.50K
Tensor8750                                         (1600, 1)     6.50K
Tensor8751                                         (1600, 1)     6.50K
Tensor8752                                         (1600, 1)     6.50K
Tensor8753                                         (1600, 1)     6.50K
Tensor8754                                         (1600, 1)     6.50K
Tensor8755                                         (1600, 1)     6.50K
Tensor8756                                              (1,)   512.00B
Tensor8757                                              (1,)   512.00B
Tensor8758                                              (1,)   512.00B
Tensor8759                                              (1,)   512.00B
Tensor8760                                              (1,)   512.00B
Tensor8761                                              (1,)   512.00B
Tensor8762                                              (1,)   512.00B
Tensor8763                                              (1,)   512.00B
Tensor8764                                              (1,)   512.00B
Tensor8765                                              (1,)   512.00B
Tensor8766                                              (1,)   512.00B
Tensor8767                                              (1,)   512.00B
Tensor8768                                              (1,)   512.00B
Tensor8769                                              (1,)   512.00B
Tensor8770                                              (1,)   512.00B
Tensor8771                                              (1,)   512.00B
Tensor8772                                              (1,)   512.00B
Tensor8773                                              (1,)   512.00B
Tensor8774                                         (1000, 1)     4.00K
Tensor8775                                              (1,)   512.00B
Tensor8776                                              (1,)   512.00B
Tensor8777                                         (1000, 1)     4.00K
Tensor8778                                              (1,)   512.00B
Tensor8779                                              (1,)   512.00B
Tensor8780                                         (1000, 1)     4.00K
Tensor8781                                              (1,)   512.00B
Tensor8782                                              (1,)   512.00B
Tensor8783                                         (1000, 1)     4.00K
Tensor8784                                              (1,)   512.00B
Tensor8785                                              (1,)   512.00B
Tensor8786                                         (1000, 1)     4.00K
Tensor8787                                              (1,)   512.00B
Tensor8788                                         (1000, 1)     4.00K
Tensor8789                                              (1,)   512.00B
Tensor8790                                              (1,)   512.00B
Tensor8791                                         (1000, 1)     4.00K
Tensor8792                                              (1,)   512.00B
Tensor8793                                              (1,)   512.00B
Tensor8794                                         (1000, 1)     4.00K
Tensor8795                                              (1,)   512.00B
Tensor8796                                              (1,)   512.00B
Tensor8797                                         (1000, 1)     4.00K
Tensor8798                                              (1,)   512.00B
Tensor8799                                              (1,)   512.00B
Tensor8800                                         (1000, 1)     4.00K
Tensor8801                                         (1000, 1)     4.00K
Tensor8802                                              (1,)   512.00B
Tensor8803                                              (1,)   512.00B
Tensor8804                                         (1000, 1)     4.00K
Tensor8805                                              (1,)   512.00B
Tensor8806                                              (1,)   512.00B
Tensor8807                                         (1000, 1)     4.00K
Tensor8808                                              (1,)   512.00B
Tensor8809                                              (1,)   512.00B
Tensor8810                                         (1000, 1)     4.00K
Tensor8811                                              (1,)   512.00B
Tensor8812                                              (1,)   512.00B
Tensor8813                                         (1000, 1)     4.00K
Tensor8814                                              (1,)   512.00B
Tensor8815                                         (1000, 1)     4.00K
Tensor8816                                              (1,)   512.00B
Tensor8817                                              (1,)   512.00B
Tensor8818                                         (1000, 1)     4.00K
Tensor8819                                              (1,)   512.00B
Tensor8820                                              (1,)   512.00B
Tensor8821                                         (1000, 1)     4.00K
Tensor8822                                              (1,)   512.00B
Tensor8823                                              (1,)   512.00B
Tensor8824                                         (1000, 1)     4.00K
Tensor8825                                              (1,)   512.00B
Tensor8826                                              (1,)   512.00B
Tensor8827                                         (1000, 1)     4.00K
Tensor8828                                              (1,)   512.00B
Tensor8829                                         (1000, 1)     4.00K
Tensor8830                                              (1,)   512.00B
Tensor8831                                              (1,)   512.00B
Tensor8832                                         (1000, 1)     4.00K
Tensor8833                                              (1,)   512.00B
Tensor8834                                              (1,)   512.00B
Tensor8835                                         (1000, 1)     4.00K
Tensor8836                                              (1,)   512.00B
Tensor8837                                              (1,)   512.00B
Tensor8838                                         (1000, 1)     4.00K
Tensor8839                                              (1,)   512.00B
Tensor8840                                              (1,)   512.00B
Tensor8841                                         (1000, 1)     4.00K
Tensor8842                                         (1000, 1)     4.00K
Tensor8843                                              (1,)   512.00B
Tensor8844                                              (1,)   512.00B
Tensor8845                                         (1000, 1)     4.00K
Tensor8846                                              (1,)   512.00B
Tensor8847                                              (1,)   512.00B
Tensor8848                                         (1000, 1)     4.00K
Tensor8849                                              (1,)   512.00B
Tensor8850                                              (1,)   512.00B
Tensor8851                                         (1000, 1)     4.00K
Tensor8852                                              (1,)   512.00B
Tensor8853                                              (1,)   512.00B
Tensor8854                                         (1000, 1)     4.00K
Tensor8855                                         (1000, 1)     4.00K
Tensor8856                                              (1,)   512.00B
Tensor8857                                              (1,)   512.00B
Tensor8858                                         (1000, 1)     4.00K
Tensor8859                                              (1,)   512.00B
Tensor8860                                              (1,)   512.00B
Tensor8861                                         (1000, 1)     4.00K
Tensor8862                                              (1,)   512.00B
Tensor8863                                              (1,)   512.00B
Tensor8864                                         (1000, 1)     4.00K
Tensor8865                                              (1,)   512.00B
Tensor8866                                              (1,)   512.00B
Tensor8867                                         (1000, 1)     4.00K
Tensor8868                                              (1,)   512.00B
Tensor8869                                         (1000, 1)     4.00K
Tensor8870                                              (1,)   512.00B
Tensor8871                                              (1,)   512.00B
Tensor8872                                         (1000, 1)     4.00K
Tensor8873                                              (1,)   512.00B
Tensor8874                                              (1,)   512.00B
Tensor8875                                         (1000, 1)     4.00K
Tensor8876                                              (1,)   512.00B
Tensor8877                                              (1,)   512.00B
Tensor8878                                         (1000, 1)     4.00K
Tensor8879                                              (1,)   512.00B
Tensor8880                                              (1,)   512.00B
Tensor8881                                         (1000, 1)     4.00K
Tensor8882                                              (1,)   512.00B
Tensor8883                                         (1000, 1)     4.00K
Tensor8884                                              (1,)   512.00B
Tensor8885                                              (1,)   512.00B
Tensor8886                                         (1000, 1)     4.00K
Tensor8887                                              (1,)   512.00B
Tensor8888                                              (1,)   512.00B
Tensor8889                                         (1000, 1)     4.00K
Tensor8890                                              (1,)   512.00B
Tensor8891                                              (1,)   512.00B
Tensor8892                                         (1000, 1)     4.00K
Tensor8893                                              (1,)   512.00B
Tensor8894                                              (1,)   512.00B
Tensor8895                                         (1000, 1)     4.00K
Tensor8896                                              (1,)   512.00B
Tensor8897                                         (1000, 1)     4.00K
Tensor8898                                              (1,)   512.00B
Tensor8899                                              (1,)   512.00B
Tensor8900                                         (1000, 1)     4.00K
Tensor8901                                              (1,)   512.00B
Tensor8902                                              (1,)   512.00B
Tensor8903                                         (1000, 1)     4.00K
Tensor8904                                              (1,)   512.00B
Tensor8905                                              (1,)   512.00B
Tensor8906                                         (1000, 1)     4.00K
Tensor8907                                              (1,)   512.00B
Tensor8908                                              (1,)   512.00B
Tensor8909                                         (1000, 1)     4.00K
Tensor8910                                              (1,)   512.00B
Tensor8911                                         (1000, 1)     4.00K
Tensor8912                                              (1,)   512.00B
Tensor8913                                              (1,)   512.00B
Tensor8914                                         (1000, 1)     4.00K
Tensor8915                                              (1,)   512.00B
Tensor8916                                              (1,)   512.00B
Tensor8917                                         (1000, 1)     4.00K
Tensor8918                                              (1,)   512.00B
Tensor8919                                              (1,)   512.00B
Tensor8920                                         (1000, 1)     4.00K
Tensor8921                                              (1,)   512.00B
Tensor8922                                              (1,)   512.00B
Tensor8923                                         (1000, 1)     4.00K
Tensor8924                                              (1,)   512.00B
Tensor8925                                         (1000, 1)     4.00K
Tensor8926                                         (1000, 1)     4.00K
Tensor8927                                         (1000, 1)     4.00K
Tensor8928                                         (1000, 1)     0.00B
Tensor8929                                         (1000, 1)     4.00K
Tensor8930                                         (1000, 1)     0.00B
Tensor8931                                         (1000, 1)     4.00K
Tensor8932                                         (1000, 1)     0.00B
Tensor8933                                         (1000, 1)     4.00K
Tensor8934                                         (1000, 1)     0.00B
Tensor8935                                         (1000, 1)     4.00K
Tensor8936                                         (1000, 1)     0.00B
Tensor8937                                         (1000, 1)     4.00K
Tensor8938                                         (1000, 1)     0.00B
Tensor8939                                         (1000, 1)     4.00K
Tensor8940                                         (1000, 1)     0.00B
Tensor8941                                         (1000, 1)     4.00K
Tensor8942                                         (1000, 1)     0.00B
Tensor8943                                         (1000, 1)     4.00K
Tensor8944                                              (1,)   512.00B
Tensor8945                                              (1,)   512.00B
Tensor8946                                         (1000, 1)     4.00K
Tensor8947                                         (1000, 1)     4.00K
Tensor8948                                         (1000, 1)     4.00K
Tensor8949                                         (1000, 1)     0.00B
Tensor8950                                         (1000, 1)     4.00K
Tensor8951                                         (1000, 1)     0.00B
Tensor8952                                         (1000, 1)     4.00K
Tensor8953                                         (1000, 1)     0.00B
Tensor8954                                         (1000, 1)     4.00K
Tensor8955                                         (1000, 1)     0.00B
Tensor8956                                         (1000, 1)     4.00K
Tensor8957                                         (1000, 1)     0.00B
Tensor8958                                         (1000, 1)     4.00K
Tensor8959                                         (1000, 1)     0.00B
Tensor8960                                         (1000, 1)     4.00K
Tensor8961                                         (1000, 1)     0.00B
Tensor8962                                         (1000, 1)     4.00K
Tensor8963                                         (1000, 1)     0.00B
Tensor8964                                         (1000, 1)     4.00K
Tensor8965                                              (1,)   512.00B
Tensor8966                                              (1,)   512.00B
Tensor8967                                         (1000, 1)     4.00K
Tensor8968                                         (1000, 1)     4.00K
Tensor8969                                         (1000, 1)     4.00K
Tensor8970                                         (1000, 1)     0.00B
Tensor8971                                         (1000, 1)     4.00K
Tensor8972                                         (1000, 1)     0.00B
Tensor8973                                         (1000, 1)     4.00K
Tensor8974                                         (1000, 1)     0.00B
Tensor8975                                         (1000, 1)     4.00K
Tensor8976                                         (1000, 1)     0.00B
Tensor8977                                         (1000, 1)     4.00K
Tensor8978                                         (1000, 1)     0.00B
Tensor8979                                         (1000, 1)     4.00K
Tensor8980                                         (1000, 1)     0.00B
Tensor8981                                         (1000, 1)     4.00K
Tensor8982                                         (1000, 1)     0.00B
Tensor8983                                         (1000, 1)     4.00K
Tensor8984                                         (1000, 1)     0.00B
Tensor8985                                         (1000, 1)     4.00K
Tensor8986                                              (1,)   512.00B
Tensor8987                                              (1,)   512.00B
Tensor8988                                         (1000, 1)     4.00K
Tensor8989                                         (1000, 1)     4.00K
Tensor8990                                         (1000, 1)     4.00K
Tensor8991                                         (1000, 1)     0.00B
Tensor8992                                         (1000, 1)     4.00K
Tensor8993                                         (1000, 1)     0.00B
Tensor8994                                         (1000, 1)     4.00K
Tensor8995                                         (1000, 1)     0.00B
Tensor8996                                         (1000, 1)     4.00K
Tensor8997                                         (1000, 1)     0.00B
Tensor8998                                         (1000, 1)     4.00K
Tensor8999                                         (1000, 1)     0.00B
Tensor9000                                         (1000, 1)     4.00K
Tensor9001                                         (1000, 1)     0.00B
Tensor9002                                         (1000, 1)     4.00K
Tensor9003                                         (1000, 1)     0.00B
Tensor9004                                         (1000, 1)     4.00K
Tensor9005                                         (1000, 1)     0.00B
Tensor9006                                         (1000, 1)     4.00K
Tensor9007                                              (1,)   512.00B
Tensor9008                                              (1,)   512.00B
Tensor9009                                         (1000, 1)     4.00K
Tensor9010                                         (1000, 1)     4.00K
Tensor9011                                         (1000, 1)     4.00K
Tensor9012                                         (1000, 1)     0.00B
Tensor9013                                         (1000, 1)     4.00K
Tensor9014                                         (1000, 1)     0.00B
Tensor9015                                         (1000, 1)     4.00K
Tensor9016                                         (1000, 1)     0.00B
Tensor9017                                         (1000, 1)     4.00K
Tensor9018                                         (1000, 1)     0.00B
