Element type                                            Size  Used MEM
Tensor8480                                              (1,)   512.00B
Tensor8481                                              (1,)   512.00B
Tensor8482                                         (111709,)   436.50K
Tensor8483                                         (111709,)   436.50K
Parameter8484                                         (8, 1)   512.00B
Parameter8484.grad                                    (8, 1)     0.00B
Parameter8485                                           (8,)   512.00B
Parameter8485.grad                                      (8,)     0.00B
Tensor8486                                            (8, 1)   512.00B
Parameter8487                                         (8, 8)   512.00B
Parameter8487.grad                                    (8, 8)     0.00B
Parameter8488                                           (8,)   512.00B
Parameter8488.grad                                      (8,)     0.00B
Tensor8489                                            (8, 8)   512.00B
Parameter8490                                         (2, 8)   512.00B
Parameter8490.grad                                    (2, 8)     0.00B
Parameter8491                                           (2,)   512.00B
Parameter8491.grad                                      (2,)     0.00B
Tensor8492                                            (2, 8)   512.00B
Parameter8493                                         (8, 1)   512.00B
Parameter8493.grad                                    (8, 1)     0.00B
Parameter8494                                           (8,)   512.00B
Parameter8494.grad                                      (8,)     0.00B
Tensor8495                                            (8, 1)   512.00B
Parameter8496                                         (8, 8)   512.00B
Parameter8496.grad                                    (8, 8)     0.00B
Parameter8497                                           (8,)   512.00B
Parameter8497.grad                                      (8,)     0.00B
Tensor8498                                            (8, 8)   512.00B
Parameter8499                                         (2, 8)   512.00B
Parameter8499.grad                                    (2, 8)     0.00B
Parameter8500                                           (2,)   512.00B
Parameter8500.grad                                      (2,)     0.00B
Tensor8501                                            (2, 8)   512.00B
Parameter8502                                         (8, 1)   512.00B
Parameter8502.grad                                    (8, 1)     0.00B
Parameter8503                                           (8,)   512.00B
Parameter8503.grad                                      (8,)     0.00B
Tensor8504                                            (8, 1)   512.00B
Parameter8505                                         (8, 8)   512.00B
Parameter8505.grad                                    (8, 8)     0.00B
Parameter8506                                           (8,)   512.00B
Parameter8506.grad                                      (8,)     0.00B
Tensor8507                                            (8, 8)   512.00B
Parameter8508                                         (2, 8)   512.00B
Parameter8508.grad                                    (2, 8)     0.00B
Parameter8509                                           (2,)   512.00B
Parameter8509.grad                                      (2,)     0.00B
Tensor8510                                            (2, 8)   512.00B
Parameter8511                                         (8, 1)   512.00B
Parameter8511.grad                                    (8, 1)     0.00B
Parameter8512                                           (8,)   512.00B
Parameter8512.grad                                      (8,)     0.00B
Tensor8513                                            (8, 1)   512.00B
Parameter8514                                         (8, 8)   512.00B
Parameter8514.grad                                    (8, 8)     0.00B
Parameter8515                                           (8,)   512.00B
Parameter8515.grad                                      (8,)     0.00B
Tensor8516                                            (8, 8)   512.00B
Parameter8517                                         (2, 8)   512.00B
Parameter8517.grad                                    (2, 8)     0.00B
Parameter8518                                           (2,)   512.00B
Parameter8518.grad                                      (2,)     0.00B
Tensor8519                                            (2, 8)   512.00B
Parameter8520                                         (8, 1)   512.00B
Parameter8520.grad                                    (8, 1)     0.00B
Parameter8521                                           (8,)   512.00B
Parameter8521.grad                                      (8,)     0.00B
Tensor8522                                            (8, 1)   512.00B
Parameter8523                                         (8, 8)   512.00B
Parameter8523.grad                                    (8, 8)     0.00B
Parameter8524                                           (8,)   512.00B
Parameter8524.grad                                      (8,)     0.00B
Tensor8525                                            (8, 8)   512.00B
Parameter8526                                         (2, 8)   512.00B
Parameter8526.grad                                    (2, 8)     0.00B
Parameter8527                                           (2,)   512.00B
Parameter8527.grad                                      (2,)     0.00B
Tensor8528                                            (2, 8)   512.00B
Tensor8529                                              (1,)   512.00B
Tensor8530                                              (1,)   512.00B
Tensor8531                                              (1,)   512.00B
Tensor8532                                              (1,)   512.00B
Tensor8533                                              (1,)   512.00B
Parameter8534                                       (11170,)    44.00K
Parameter8535                                (64, 175, 1746)    74.60M
Parameter8536                                 (64, 175, 175)     7.48M
Parameter8537                                        (2234,)     9.00K
Parameter8538                                  (64, 35, 175)     1.50M
Parameter8539                                   (64, 35, 35)   306.50K
Parameter8540                                        (1117,)     4.50K
Parameter8541                                  (16, 70, 140)   612.50K
Parameter8542                                   (16, 70, 70)   306.50K
Parameter8543                                       (256, 1)     1.00K
Parameter8544                                         (256,)     1.00K
Tensor8545                                          (256, 1)     1.00K
Tensor8546                                            (256,)     2.00K
Parameter8547                                    (256, 1117)     1.09M
Parameter8548                                         (256,)     1.00K
Parameter8549                                       (2, 256)     2.00K
Parameter8550                                           (2,)   512.00B
Tensor8551                                          (2, 256)     2.00K
Tensor8552                                              (2,)   512.00B
Parameter8553                                       (256, 1)     1.00K
Parameter8554                                         (256,)     1.00K
Tensor8555                                          (256, 1)     1.00K
Tensor8556                                            (256,)     2.00K
Parameter8557                                    (256, 1117)     1.09M
Parameter8558                                         (256,)     1.00K
Parameter8559                                       (2, 256)     2.00K
Parameter8560                                           (2,)   512.00B
Tensor8561                                          (2, 256)     2.00K
Tensor8562                                              (2,)   512.00B
Parameter8563                                       (256, 1)     1.00K
Parameter8564                                         (256,)     1.00K
Tensor8565                                          (256, 1)     1.00K
Tensor8566                                            (256,)     2.00K
Parameter8567                                    (256, 1117)     1.09M
Parameter8568                                         (256,)     1.00K
Parameter8569                                       (2, 256)     2.00K
Parameter8570                                           (2,)   512.00B
Tensor8571                                          (2, 256)     2.00K
Tensor8572                                              (2,)   512.00B
Parameter8573                                     (256, 256)   256.00K
Parameter8574                                         (256,)     1.00K
Tensor8575                                        (256, 256)   256.00K
Tensor8576                                            (256,)     2.00K
Parameter8577                                     (256, 256)   256.00K
Parameter8578                                         (256,)     1.00K
Tensor8579                                        (256, 256)   256.00K
Tensor8580                                            (256,)     2.00K
Parameter8581                                     (256, 256)   256.00K
Parameter8582                                         (256,)     1.00K
Tensor8583                                        (256, 256)   256.00K
Tensor8584                                            (256,)     2.00K
Parameter8585                                     (256, 256)   256.00K
Parameter8586                                         (256,)     1.00K
Tensor8587                                        (256, 256)   256.00K
Tensor8588                                            (256,)     2.00K
Parameter8589                                     (256, 256)   256.00K
Parameter8590                                         (256,)     1.00K
Tensor8591                                        (256, 256)   256.00K
Tensor8592                                            (256,)     2.00K
Parameter8593                                     (256, 256)   256.00K
Parameter8594                                         (256,)     1.00K
Tensor8595                                        (256, 256)   256.00K
Tensor8596                                            (256,)     2.00K
Parameter8597                                         (8, 1)   512.00B
Parameter8597.grad                                    (8, 1)     0.00B
Parameter8598                                           (8,)   512.00B
Parameter8598.grad                                      (8,)     0.00B
Parameter8599                                         (8, 8)   512.00B
Parameter8599.grad                                    (8, 8)     0.00B
Parameter8600                                           (8,)   512.00B
Parameter8600.grad                                      (8,)     0.00B
Tensor8601                                         (1600, 1)     6.50K
Tensor8602                                              (1,)   512.00B
Tensor8603                                              (1,)   512.00B
Tensor8604                                              (1,)   512.00B
Tensor8605                                              (1,)   512.00B
Tensor8606                                              (1,)   512.00B
Tensor8607                                              (1,)   512.00B
Tensor8608                                              (1,)   512.00B
Tensor8609                                              (1,)   512.00B
Tensor8610                                              (1,)   512.00B
Tensor8611                                              (1,)   512.00B
Tensor8612                                              (1,)   512.00B
Tensor8613                                              (1,)   512.00B
Tensor8614                                              (1,)   512.00B
Tensor8615                                              (1,)   512.00B
Tensor8616                                              (1,)   512.00B
Tensor8617                                              (1,)   512.00B
Tensor8618                                              (1,)   512.00B
Tensor8619                                              (1,)   512.00B
Tensor8620                                              (1,)   512.00B
Tensor8621                                         (111709,)   436.50K
Tensor8622                                         (111709,)   436.50K
Parameter8623                                         (8, 1)   512.00B
Parameter8623.grad                                    (8, 1)     0.00B
Parameter8624                                           (8,)   512.00B
Parameter8624.grad                                      (8,)     0.00B
Tensor8625                                            (8, 1)   512.00B
Parameter8626                                         (8, 8)   512.00B
Parameter8626.grad                                    (8, 8)     0.00B
Parameter8627                                           (8,)   512.00B
Parameter8627.grad                                      (8,)     0.00B
Tensor8628                                            (8, 8)   512.00B
Parameter8629                                         (2, 8)   512.00B
Parameter8629.grad                                    (2, 8)     0.00B
Parameter8630                                           (2,)   512.00B
Parameter8630.grad                                      (2,)     0.00B
Tensor8631                                            (2, 8)   512.00B
Parameter8632                                         (8, 1)   512.00B
Parameter8632.grad                                    (8, 1)     0.00B
Parameter8633                                           (8,)   512.00B
Parameter8633.grad                                      (8,)     0.00B
Tensor8634                                            (8, 1)   512.00B
Parameter8635                                         (8, 8)   512.00B
Parameter8635.grad                                    (8, 8)     0.00B
Parameter8636                                           (8,)   512.00B
Parameter8636.grad                                      (8,)     0.00B
Tensor8637                                            (8, 8)   512.00B
Parameter8638                                         (2, 8)   512.00B
Parameter8638.grad                                    (2, 8)     0.00B
Parameter8639                                           (2,)   512.00B
Parameter8639.grad                                      (2,)     0.00B
Tensor8640                                            (2, 8)   512.00B
Parameter8641                                         (8, 1)   512.00B
Parameter8641.grad                                    (8, 1)     0.00B
Parameter8642                                           (8,)   512.00B
Parameter8642.grad                                      (8,)     0.00B
Tensor8643                                            (8, 1)   512.00B
Parameter8644                                         (8, 8)   512.00B
Parameter8644.grad                                    (8, 8)     0.00B
Parameter8645                                           (8,)   512.00B
Parameter8645.grad                                      (8,)     0.00B
Tensor8646                                            (8, 8)   512.00B
Parameter8647                                         (2, 8)   512.00B
Parameter8647.grad                                    (2, 8)     0.00B
Parameter8648                                           (2,)   512.00B
Parameter8648.grad                                      (2,)     0.00B
Tensor8649                                            (2, 8)   512.00B
Parameter8650                                         (8, 1)   512.00B
Parameter8650.grad                                    (8, 1)     0.00B
Parameter8651                                           (8,)   512.00B
Parameter8651.grad                                      (8,)     0.00B
Tensor8652                                            (8, 1)   512.00B
Parameter8653                                         (8, 8)   512.00B
Parameter8653.grad                                    (8, 8)     0.00B
Parameter8654                                           (8,)   512.00B
Parameter8654.grad                                      (8,)     0.00B
Tensor8655                                            (8, 8)   512.00B
Parameter8656                                         (2, 8)   512.00B
Parameter8656.grad                                    (2, 8)     0.00B
Parameter8657                                           (2,)   512.00B
Parameter8657.grad                                      (2,)     0.00B
Tensor8658                                            (2, 8)   512.00B
Parameter8659                                         (8, 1)   512.00B
Parameter8659.grad                                    (8, 1)     0.00B
Parameter8660                                           (8,)   512.00B
Parameter8660.grad                                      (8,)     0.00B
Tensor8661                                            (8, 1)   512.00B
Parameter8662                                         (8, 8)   512.00B
Parameter8662.grad                                    (8, 8)     0.00B
Parameter8663                                           (8,)   512.00B
Parameter8663.grad                                      (8,)     0.00B
Tensor8664                                            (8, 8)   512.00B
Parameter8665                                         (2, 8)   512.00B
Parameter8665.grad                                    (2, 8)     0.00B
Parameter8666                                           (2,)   512.00B
Parameter8666.grad                                      (2,)     0.00B
Tensor8667                                            (2, 8)   512.00B
Tensor8668                                              (1,)   512.00B
Tensor8669                                              (1,)   512.00B
Tensor8670                                              (1,)   512.00B
Tensor8671                                              (1,)   512.00B
Tensor8672                                              (1,)   512.00B
Parameter8673                                       (11170,)    44.00K
Parameter8674                                (64, 175, 1746)    74.60M
Parameter8675                                 (64, 175, 175)     7.48M
Parameter8676                                        (2234,)     9.00K
Parameter8677                                  (64, 35, 175)     1.50M
Parameter8678                                   (64, 35, 35)   306.50K
Parameter8679                                        (1117,)     4.50K
Parameter8680                                  (16, 70, 140)   612.50K
Parameter8681                                   (16, 70, 70)   306.50K
Parameter8682                                       (256, 1)     1.00K
Parameter8683                                         (256,)     1.00K
Tensor8684                                          (256, 1)     1.00K
Tensor8685                                            (256,)     2.00K
Parameter8686                                    (256, 1117)     1.09M
Parameter8687                                         (256,)     1.00K
Parameter8688                                       (2, 256)     2.00K
Parameter8689                                           (2,)   512.00B
Tensor8690                                          (2, 256)     2.00K
Tensor8691                                              (2,)   512.00B
Parameter8692                                       (256, 1)     1.00K
Parameter8693                                         (256,)     1.00K
Tensor8694                                          (256, 1)     1.00K
Tensor8695                                            (256,)     2.00K
Parameter8696                                    (256, 1117)     1.09M
Parameter8697                                         (256,)     1.00K
Parameter8698                                       (2, 256)     2.00K
Parameter8699                                           (2,)   512.00B
Tensor8700                                          (2, 256)     2.00K
Tensor8701                                              (2,)   512.00B
Parameter8702                                       (256, 1)     1.00K
Parameter8703                                         (256,)     1.00K
Tensor8704                                          (256, 1)     1.00K
Tensor8705                                            (256,)     2.00K
Parameter8706                                    (256, 1117)     1.09M
Parameter8707                                         (256,)     1.00K
Parameter8708                                       (2, 256)     2.00K
Parameter8709                                           (2,)   512.00B
Tensor8710                                          (2, 256)     2.00K
Tensor8711                                              (2,)   512.00B
Parameter8712                                     (256, 256)   256.00K
Parameter8713                                         (256,)     1.00K
Tensor8714                                        (256, 256)   256.00K
Tensor8715                                            (256,)     2.00K
Parameter8716                                     (256, 256)   256.00K
Parameter8717                                         (256,)     1.00K
Tensor8718                                        (256, 256)   256.00K
Tensor8719                                            (256,)     2.00K
Parameter8720                                     (256, 256)   256.00K
Parameter8721                                         (256,)     1.00K
Tensor8722                                        (256, 256)   256.00K
Tensor8723                                            (256,)     2.00K
Parameter8724                                     (256, 256)   256.00K
Parameter8725                                         (256,)     1.00K
Tensor8726                                        (256, 256)   256.00K
Tensor8727                                            (256,)     2.00K
Parameter8728                                     (256, 256)   256.00K
Parameter8729                                         (256,)     1.00K
Tensor8730                                        (256, 256)   256.00K
Tensor8731                                            (256,)     2.00K
Parameter8732                                     (256, 256)   256.00K
Parameter8733                                         (256,)     1.00K
Tensor8734                                        (256, 256)   256.00K
Tensor8735                                            (256,)     2.00K
Parameter8736                                         (8, 1)   512.00B
Parameter8736.grad                                    (8, 1)     0.00B
Parameter8737                                           (8,)   512.00B
Parameter8737.grad                                      (8,)     0.00B
Parameter8738                                         (8, 8)   512.00B
Parameter8738.grad                                    (8, 8)     0.00B
Parameter8739                                           (8,)   512.00B
Parameter8739.grad                                      (8,)     0.00B
Parameter8740                                         (2, 8)   512.00B
Parameter8740.grad                                    (2, 8)     0.00B
Parameter8741                                           (2,)   512.00B
Parameter8741.grad                                      (2,)     0.00B
Parameter8742                                         (8, 1)   512.00B
Parameter8742.grad                                    (8, 1)     0.00B
Parameter8743                                           (8,)   512.00B
Parameter8743.grad                                      (8,)     0.00B
Parameter8744                                         (8, 8)   512.00B
Parameter8744.grad                                    (8, 8)     0.00B
Parameter8745                                           (8,)   512.00B
Parameter8745.grad                                      (8,)     0.00B
Parameter8746                                         (2, 8)   512.00B
Parameter8746.grad                                    (2, 8)     0.00B
Parameter8747                                           (2,)   512.00B
Parameter8747.grad                                      (2,)     0.00B
Parameter8748                                         (8, 1)   512.00B
Parameter8748.grad                                    (8, 1)     0.00B
Parameter8749                                           (8,)   512.00B
Parameter8749.grad                                      (8,)     0.00B
Parameter8750                                         (8, 8)   512.00B
Parameter8750.grad                                    (8, 8)     0.00B
Parameter8751                                           (8,)   512.00B
Parameter8751.grad                                      (8,)     0.00B
Parameter8752                                         (2, 8)   512.00B
Parameter8752.grad                                    (2, 8)     0.00B
Parameter8753                                           (2,)   512.00B
Parameter8753.grad                                      (2,)     0.00B
Tensor8754                                         (1600, 1)     6.50K
Tensor8755                                              (1,)   512.00B
Tensor8756                                              (1,)   512.00B
Parameter8757                                         (8, 1)   512.00B
Parameter8757.grad                                    (8, 1)     0.00B
Parameter8758                                           (8,)   512.00B
Parameter8758.grad                                      (8,)     0.00B
Parameter8759                                         (8, 8)   512.00B
Parameter8759.grad                                    (8, 8)     0.00B
Parameter8760                                           (8,)   512.00B
Parameter8760.grad                                      (8,)     0.00B
Parameter8761                                         (2, 8)   512.00B
Parameter8761.grad                                    (2, 8)     0.00B
Parameter8762                                           (2,)   512.00B
Parameter8762.grad                                      (2,)     0.00B
Parameter8763                                         (8, 1)   512.00B
Parameter8763.grad                                    (8, 1)     0.00B
Parameter8764                                           (8,)   512.00B
Parameter8764.grad                                      (8,)     0.00B
Parameter8765                                         (8, 8)   512.00B
Parameter8765.grad                                    (8, 8)     0.00B
Parameter8766                                           (8,)   512.00B
Parameter8766.grad                                      (8,)     0.00B
Parameter8767                                         (2, 8)   512.00B
Parameter8767.grad                                    (2, 8)     0.00B
Parameter8768                                           (2,)   512.00B
Parameter8768.grad                                      (2,)     0.00B
Parameter8769                                         (8, 1)   512.00B
Parameter8769.grad                                    (8, 1)     0.00B
Parameter8770                                           (8,)   512.00B
Parameter8770.grad                                      (8,)     0.00B
Parameter8771                                         (8, 8)   512.00B
Parameter8771.grad                                    (8, 8)     0.00B
Parameter8772                                           (8,)   512.00B
Parameter8772.grad                                      (8,)     0.00B
Parameter8773                                         (2, 8)   512.00B
Parameter8773.grad                                    (2, 8)     0.00B
Parameter8774                                           (2,)   512.00B
Parameter8774.grad                                      (2,)     0.00B
Tensor8775                                         (1600, 1)     6.50K
Tensor8776                                              (1,)   512.00B
Tensor8777                                              (1,)   512.00B
Parameter8778                                         (8, 1)   512.00B
Parameter8778.grad                                    (8, 1)     0.00B
Parameter8779                                           (8,)   512.00B
Parameter8779.grad                                      (8,)     0.00B
Parameter8780                                         (8, 8)   512.00B
Parameter8780.grad                                    (8, 8)     0.00B
Parameter8781                                           (8,)   512.00B
Parameter8781.grad                                      (8,)     0.00B
Parameter8782                                         (2, 8)   512.00B
Parameter8782.grad                                    (2, 8)     0.00B
Parameter8783                                           (2,)   512.00B
Parameter8783.grad                                      (2,)     0.00B
Parameter8784                                         (8, 1)   512.00B
Parameter8784.grad                                    (8, 1)     0.00B
Parameter8785                                           (8,)   512.00B
Parameter8785.grad                                      (8,)     0.00B
Parameter8786                                         (8, 8)   512.00B
Parameter8786.grad                                    (8, 8)     0.00B
Parameter8787                                           (8,)   512.00B
Parameter8787.grad                                      (8,)     0.00B
Parameter8788                                         (2, 8)   512.00B
Parameter8788.grad                                    (2, 8)     0.00B
Parameter8789                                           (2,)   512.00B
Parameter8789.grad                                      (2,)     0.00B
Parameter8790                                         (8, 1)   512.00B
Parameter8790.grad                                    (8, 1)     0.00B
Parameter8791                                           (8,)   512.00B
Parameter8791.grad                                      (8,)     0.00B
Parameter8792                                         (8, 8)   512.00B
Parameter8792.grad                                    (8, 8)     0.00B
Parameter8793                                           (8,)   512.00B
Parameter8793.grad                                      (8,)     0.00B
Parameter8794                                         (2, 8)   512.00B
Parameter8794.grad                                    (2, 8)     0.00B
Parameter8795                                           (2,)   512.00B
Parameter8795.grad                                      (2,)     0.00B
Tensor8796                                         (1600, 1)     6.50K
Tensor8797                                              (1,)   512.00B
Tensor8798                                              (1,)   512.00B
Parameter8799                                         (8, 1)   512.00B
Parameter8799.grad                                    (8, 1)     0.00B
Parameter8800                                           (8,)   512.00B
Parameter8800.grad                                      (8,)     0.00B
Parameter8801                                         (8, 8)   512.00B
Parameter8801.grad                                    (8, 8)     0.00B
Parameter8802                                           (8,)   512.00B
Parameter8802.grad                                      (8,)     0.00B
Parameter8803                                         (2, 8)   512.00B
Parameter8803.grad                                    (2, 8)     0.00B
Parameter8804                                           (2,)   512.00B
Parameter8804.grad                                      (2,)     0.00B
Parameter8805                                         (8, 1)   512.00B
Parameter8805.grad                                    (8, 1)     0.00B
Parameter8806                                           (8,)   512.00B
Parameter8806.grad                                      (8,)     0.00B
Parameter8807                                         (8, 8)   512.00B
Parameter8807.grad                                    (8, 8)     0.00B
Parameter8808                                           (8,)   512.00B
Parameter8808.grad                                      (8,)     0.00B
Parameter8809                                         (2, 8)   512.00B
Parameter8809.grad                                    (2, 8)     0.00B
Parameter8810                                           (2,)   512.00B
Parameter8810.grad                                      (2,)     0.00B
Parameter8811                                         (8, 1)   512.00B
Parameter8811.grad                                    (8, 1)     0.00B
Parameter8812                                           (8,)   512.00B
Parameter8812.grad                                      (8,)     0.00B
Parameter8813                                         (8, 8)   512.00B
Parameter8813.grad                                    (8, 8)     0.00B
Parameter8814                                           (8,)   512.00B
Parameter8814.grad                                      (8,)     0.00B
Parameter8815                                         (2, 8)   512.00B
Parameter8815.grad                                    (2, 8)     0.00B
Parameter8816                                           (2,)   512.00B
Parameter8816.grad                                      (2,)     0.00B
Parameter8817                                         (8, 1)   512.00B
Parameter8817.grad                                    (8, 1)     0.00B
Parameter8818                                           (8,)   512.00B
Parameter8818.grad                                      (8,)     0.00B
Parameter8819                                         (8, 8)   512.00B
Parameter8819.grad                                    (8, 8)     0.00B
Parameter8820                                           (8,)   512.00B
Parameter8820.grad                                      (8,)     0.00B
Parameter8821                                         (2, 8)   512.00B
Parameter8821.grad                                    (2, 8)     0.00B
Parameter8822                                           (2,)   512.00B
Parameter8822.grad                                      (2,)     0.00B
Parameter8823                                         (8, 1)   512.00B
Parameter8823.grad                                    (8, 1)     0.00B
Parameter8824                                           (8,)   512.00B
Parameter8824.grad                                      (8,)     0.00B
Parameter8825                                         (8, 8)   512.00B
Parameter8825.grad                                    (8, 8)     0.00B
Parameter8826                                           (8,)   512.00B
Parameter8826.grad                                      (8,)     0.00B
Parameter8827                                         (2, 8)   512.00B
Parameter8827.grad                                    (2, 8)     0.00B
Parameter8828                                           (2,)   512.00B
Parameter8828.grad                                      (2,)     0.00B
Tensor8829                                         (1600, 1)     6.50K
Tensor8830                                         (1600, 1)     6.50K
Tensor8831                                         (1600, 1)     6.50K
Tensor8832                                              (1,)   512.00B
Tensor8833                                              (1,)   512.00B
Tensor8834                                              (1,)   512.00B
Tensor8835                                              (1,)   512.00B
Tensor8836                                         (1600, 1)     6.50K
Tensor8837                                         (1600, 1)     6.50K
Tensor8838                                         (1600, 1)     6.50K
Tensor8839                                         (1600, 1)     6.50K
Tensor8840                                              (1,)   512.00B
Tensor8841                                              (1,)   512.00B
Tensor8842                                              (1,)   512.00B
Tensor8843                                              (1,)   512.00B
Tensor8844                                         (1600, 1)     6.50K
Tensor8845                                         (1600, 1)     6.50K
Tensor8846                                         (1600, 1)     6.50K
Tensor8847                                              (1,)   512.00B
Tensor8848                                              (1,)   512.00B
Tensor8849                                              (1,)   512.00B
Tensor8850                                              (1,)   512.00B
Tensor8851                                         (1600, 1)     6.50K
Tensor8852                                         (1600, 1)     6.50K
Tensor8853                                         (1600, 1)     6.50K
Tensor8854                                              (1,)   512.00B
Tensor8855                                              (1,)   512.00B
Tensor8856                                              (1,)   512.00B
Tensor8857                                              (1,)   512.00B
Tensor8858                                         (1600, 1)     6.50K
Tensor8859                                         (1600, 1)     6.50K
Tensor8860                                         (1600, 1)     6.50K
Tensor8861                                         (1600, 1)     6.50K
Tensor8862                                         (1600, 1)     6.50K
Tensor8863                                         (1600, 1)     6.50K
Tensor8864                                         (1600, 1)     6.50K
Tensor8865                                         (1600, 1)     6.50K
Tensor8866                                         (1600, 1)     6.50K
Tensor8867                                         (1600, 1)     6.50K
Tensor8868                                         (1600, 1)     6.50K
Tensor8869                                         (1600, 1)     6.50K
Tensor8870                                         (1600, 1)     6.50K
Tensor8871                                         (1600, 1)     6.50K
Tensor8872                                         (1600, 1)     6.50K
Tensor8873                                         (1600, 1)     6.50K
Tensor8874                                         (1600, 1)     6.50K
Tensor8875                                         (1600, 1)     6.50K
Tensor8876                                         (1600, 1)     6.50K
Tensor8877                                         (1600, 1)     6.50K
Tensor8878                                         (1600, 1)     6.50K
Tensor8879                                              (1,)   512.00B
Tensor8880                                              (1,)   512.00B
Tensor8881                                              (1,)   512.00B
Tensor8882                                              (1,)   512.00B
Tensor8883                                              (1,)   512.00B
Tensor8884                                              (1,)   512.00B
Tensor8885                                              (1,)   512.00B
Tensor8886                                              (1,)   512.00B
Tensor8887                                              (1,)   512.00B
Tensor8888                                              (1,)   512.00B
Tensor8889                                              (1,)   512.00B
Tensor8890                                              (1,)   512.00B
Tensor8891                                              (1,)   512.00B
Tensor8892                                              (1,)   512.00B
Tensor8893                                              (1,)   512.00B
Tensor8894                                              (1,)   512.00B
Tensor8895                                              (1,)   512.00B
Tensor8896                                              (1,)   512.00B
Tensor8897                                         (1000, 1)     4.00K
Tensor8898                                              (1,)   512.00B
Tensor8899                                              (1,)   512.00B
Tensor8900                                         (1000, 1)     4.00K
Tensor8901                                              (1,)   512.00B
Tensor8902                                              (1,)   512.00B
Tensor8903                                         (1000, 1)     4.00K
Tensor8904                                              (1,)   512.00B
Tensor8905                                              (1,)   512.00B
Tensor8906                                         (1000, 1)     4.00K
Tensor8907                                              (1,)   512.00B
Tensor8908                                              (1,)   512.00B
Tensor8909                                         (1000, 1)     4.00K
Tensor8910                                              (1,)   512.00B
Tensor8911                                         (1000, 1)     4.00K
Tensor8912                                              (1,)   512.00B
Tensor8913                                              (1,)   512.00B
Tensor8914                                         (1000, 1)     4.00K
Tensor8915                                              (1,)   512.00B
Tensor8916                                              (1,)   512.00B
Tensor8917                                         (1000, 1)     4.00K
Tensor8918                                              (1,)   512.00B
Tensor8919                                              (1,)   512.00B
Tensor8920                                         (1000, 1)     4.00K
Tensor8921                                              (1,)   512.00B
Tensor8922                                              (1,)   512.00B
Tensor8923                                         (1000, 1)     4.00K
Tensor8924                                         (1000, 1)     4.00K
Tensor8925                                              (1,)   512.00B
Tensor8926                                              (1,)   512.00B
Tensor8927                                         (1000, 1)     4.00K
Tensor8928                                              (1,)   512.00B
Tensor8929                                              (1,)   512.00B
Tensor8930                                         (1000, 1)     4.00K
Tensor8931                                              (1,)   512.00B
Tensor8932                                              (1,)   512.00B
Tensor8933                                         (1000, 1)     4.00K
Tensor8934                                              (1,)   512.00B
Tensor8935                                              (1,)   512.00B
Tensor8936                                         (1000, 1)     4.00K
Tensor8937                                              (1,)   512.00B
Tensor8938                                         (1000, 1)     4.00K
Tensor8939                                              (1,)   512.00B
Tensor8940                                              (1,)   512.00B
Tensor8941                                         (1000, 1)     4.00K
Tensor8942                                              (1,)   512.00B
Tensor8943                                              (1,)   512.00B
Tensor8944                                         (1000, 1)     4.00K
Tensor8945                                              (1,)   512.00B
Tensor8946                                              (1,)   512.00B
Tensor8947                                         (1000, 1)     4.00K
Tensor8948                                              (1,)   512.00B
Tensor8949                                              (1,)   512.00B
Tensor8950                                         (1000, 1)     4.00K
Tensor8951                                              (1,)   512.00B
Tensor8952                                         (1000, 1)     4.00K
Tensor8953                                              (1,)   512.00B
Tensor8954                                              (1,)   512.00B
Tensor8955                                         (1000, 1)     4.00K
Tensor8956                                              (1,)   512.00B
Tensor8957                                              (1,)   512.00B
Tensor8958                                         (1000, 1)     4.00K
Tensor8959                                              (1,)   512.00B
Tensor8960                                              (1,)   512.00B
Tensor8961                                         (1000, 1)     4.00K
Tensor8962                                              (1,)   512.00B
Tensor8963                                              (1,)   512.00B
Tensor8964                                         (1000, 1)     4.00K
Tensor8965                                         (1000, 1)     4.00K
