Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Parameter3585                                         (2, 8)   512.00B
Parameter3585.grad                                    (2, 8)     0.00B
Parameter3586                                           (2,)   512.00B
Parameter3586.grad                                      (2,)     0.00B
Parameter3587                                         (8, 1)   512.00B
Parameter3587.grad                                    (8, 1)     0.00B
Parameter3588                                           (8,)   512.00B
Parameter3588.grad                                      (8,)     0.00B
Parameter3589                                         (8, 8)   512.00B
Parameter3589.grad                                    (8, 8)     0.00B
Parameter3590                                           (8,)   512.00B
Parameter3590.grad                                      (8,)     0.00B
Parameter3591                                         (2, 8)   512.00B
Parameter3591.grad                                    (2, 8)     0.00B
Parameter3592                                           (2,)   512.00B
Parameter3592.grad                                      (2,)     0.00B
Parameter3593                                         (8, 1)   512.00B
Parameter3593.grad                                    (8, 1)     0.00B
Parameter3594                                           (8,)   512.00B
Parameter3594.grad                                      (8,)     0.00B
Parameter3595                                         (8, 8)   512.00B
Parameter3595.grad                                    (8, 8)     0.00B
Parameter3596                                           (8,)   512.00B
Parameter3596.grad                                      (8,)     0.00B
Parameter3597                                         (2, 8)   512.00B
Parameter3597.grad                                    (2, 8)     0.00B
Parameter3598                                           (2,)   512.00B
Parameter3598.grad                                      (2,)     0.00B
Parameter3599                                         (8, 1)   512.00B
Parameter3599.grad                                    (8, 1)     0.00B
Parameter3600                                           (8,)   512.00B
Parameter3600.grad                                      (8,)     0.00B
Parameter3601                                         (8, 8)   512.00B
Parameter3601.grad                                    (8, 8)     0.00B
Parameter3602                                           (8,)   512.00B
Parameter3602.grad                                      (8,)     0.00B
Parameter3603                                         (2, 8)   512.00B
Parameter3603.grad                                    (2, 8)     0.00B
Parameter3604                                           (2,)   512.00B
Parameter3604.grad                                      (2,)     0.00B
Parameter3605                                         (8, 1)   512.00B
Parameter3605.grad                                    (8, 1)     0.00B
Parameter3606                                           (8,)   512.00B
Parameter3606.grad                                      (8,)     0.00B
Parameter3607                                         (8, 8)   512.00B
Parameter3607.grad                                    (8, 8)     0.00B
Parameter3608                                           (8,)   512.00B
Parameter3608.grad                                      (8,)     0.00B
Parameter3609                                         (2, 8)   512.00B
Parameter3609.grad                                    (2, 8)     0.00B
Parameter3610                                           (2,)   512.00B
Parameter3610.grad                                      (2,)     0.00B
Parameter3611                                         (8, 1)   512.00B
Parameter3611.grad                                    (8, 1)     0.00B
Parameter3612                                           (8,)   512.00B
Parameter3612.grad                                      (8,)     0.00B
Parameter3613                                         (8, 8)   512.00B
Parameter3613.grad                                    (8, 8)     0.00B
Parameter3614                                           (8,)   512.00B
Parameter3614.grad                                      (8,)     0.00B
Parameter3615                                         (2, 8)   512.00B
Parameter3615.grad                                    (2, 8)     0.00B
Parameter3616                                           (2,)   512.00B
Parameter3616.grad                                      (2,)     0.00B
Tensor3617                                         (1600, 1)     6.50K
Tensor3618                                              (1,)   512.00B
Tensor3619                                              (1,)   512.00B
Parameter3620                                         (8, 1)   512.00B
Parameter3620.grad                                    (8, 1)     0.00B
Parameter3621                                           (8,)   512.00B
Parameter3621.grad                                      (8,)     0.00B
Parameter3622                                         (8, 8)   512.00B
Parameter3622.grad                                    (8, 8)     0.00B
Parameter3623                                           (8,)   512.00B
Parameter3623.grad                                      (8,)     0.00B
Parameter3624                                         (2, 8)   512.00B
Parameter3624.grad                                    (2, 8)     0.00B
Parameter3625                                           (2,)   512.00B
Parameter3625.grad                                      (2,)     0.00B
Parameter3626                                         (8, 1)   512.00B
Parameter3626.grad                                    (8, 1)     0.00B
Parameter3627                                           (8,)   512.00B
Parameter3627.grad                                      (8,)     0.00B
Parameter3628                                         (8, 8)   512.00B
Parameter3628.grad                                    (8, 8)     0.00B
Parameter3629                                           (8,)   512.00B
Parameter3629.grad                                      (8,)     0.00B
Parameter3630                                         (2, 8)   512.00B
Parameter3630.grad                                    (2, 8)     0.00B
Parameter3631                                           (2,)   512.00B
Parameter3631.grad                                      (2,)     0.00B
Parameter3632                                         (8, 1)   512.00B
Parameter3632.grad                                    (8, 1)     0.00B
Parameter3633                                           (8,)   512.00B
Parameter3633.grad                                      (8,)     0.00B
Parameter3634                                         (8, 8)   512.00B
Parameter3634.grad                                    (8, 8)     0.00B
Parameter3635                                           (8,)   512.00B
Parameter3635.grad                                      (8,)     0.00B
Parameter3636                                         (2, 8)   512.00B
Parameter3636.grad                                    (2, 8)     0.00B
Parameter3637                                           (2,)   512.00B
Parameter3637.grad                                      (2,)     0.00B
Parameter3638                                         (8, 1)   512.00B
Parameter3638.grad                                    (8, 1)     0.00B
Parameter3639                                           (8,)   512.00B
Parameter3639.grad                                      (8,)     0.00B
Parameter3640                                         (8, 8)   512.00B
Parameter3640.grad                                    (8, 8)     0.00B
Parameter3641                                           (8,)   512.00B
Parameter3641.grad                                      (8,)     0.00B
Parameter3642                                         (2, 8)   512.00B
Parameter3642.grad                                    (2, 8)     0.00B
Parameter3643                                           (2,)   512.00B
Parameter3643.grad                                      (2,)     0.00B
Parameter3644                                         (8, 1)   512.00B
Parameter3644.grad                                    (8, 1)     0.00B
Parameter3645                                           (8,)   512.00B
Parameter3645.grad                                      (8,)     0.00B
Parameter3646                                         (8, 8)   512.00B
Parameter3646.grad                                    (8, 8)     0.00B
Parameter3647                                           (8,)   512.00B
Parameter3647.grad                                      (8,)     0.00B
Parameter3648                                         (2, 8)   512.00B
Parameter3648.grad                                    (2, 8)     0.00B
Parameter3649                                           (2,)   512.00B
Parameter3649.grad                                      (2,)     0.00B
Parameter3650                                         (8, 1)   512.00B
Parameter3650.grad                                    (8, 1)     0.00B
Parameter3651                                           (8,)   512.00B
Parameter3651.grad                                      (8,)     0.00B
Parameter3652                                         (8, 8)   512.00B
Parameter3652.grad                                    (8, 8)     0.00B
Parameter3653                                           (8,)   512.00B
Parameter3653.grad                                      (8,)     0.00B
Parameter3654                                         (2, 8)   512.00B
Parameter3654.grad                                    (2, 8)     0.00B
Parameter3655                                           (2,)   512.00B
Parameter3655.grad                                      (2,)     0.00B
Parameter3656                                         (8, 1)   512.00B
Parameter3656.grad                                    (8, 1)     0.00B
Parameter3657                                           (8,)   512.00B
Parameter3657.grad                                      (8,)     0.00B
Parameter3658                                         (8, 8)   512.00B
Parameter3658.grad                                    (8, 8)     0.00B
Parameter3659                                           (8,)   512.00B
Parameter3659.grad                                      (8,)     0.00B
Parameter3660                                         (2, 8)   512.00B
Parameter3660.grad                                    (2, 8)     0.00B
Parameter3661                                           (2,)   512.00B
Parameter3661.grad                                      (2,)     0.00B
Tensor3662                                              (1,)   512.00B
Tensor3663                                              (1,)   512.00B
Tensor3664                                              (1,)   512.00B
Tensor3665                                              (1,)   512.00B
Tensor3666                                              (1,)   512.00B
Tensor3667                                              (1,)   512.00B
Tensor3668                                              (1,)   512.00B
Tensor3669                                              (1,)   512.00B
Tensor3670                                              (1,)   512.00B
Tensor3671                                         (111709,)   436.50K
Tensor3672                                         (111709,)   436.50K
Parameter3673                                         (8, 1)   512.00B
Parameter3673.grad                                    (8, 1)     0.00B
Parameter3674                                           (8,)   512.00B
Parameter3674.grad                                      (8,)     0.00B
Tensor3675                                            (8, 1)   512.00B
Parameter3676                                         (8, 8)   512.00B
Parameter3676.grad                                    (8, 8)     0.00B
Parameter3677                                           (8,)   512.00B
Parameter3677.grad                                      (8,)     0.00B
Tensor3678                                            (8, 8)   512.00B
Parameter3679                                         (2, 8)   512.00B
Parameter3679.grad                                    (2, 8)     0.00B
Parameter3680                                           (2,)   512.00B
Parameter3680.grad                                      (2,)     0.00B
Tensor3681                                            (2, 8)   512.00B
Parameter3682                                         (8, 1)   512.00B
Parameter3682.grad                                    (8, 1)     0.00B
Parameter3683                                           (8,)   512.00B
Parameter3683.grad                                      (8,)     0.00B
Tensor3684                                            (8, 1)   512.00B
Parameter3685                                         (8, 8)   512.00B
Parameter3685.grad                                    (8, 8)     0.00B
Parameter3686                                           (8,)   512.00B
Parameter3686.grad                                      (8,)     0.00B
Tensor3687                                            (8, 8)   512.00B
Parameter3688                                         (2, 8)   512.00B
Parameter3688.grad                                    (2, 8)     0.00B
Parameter3689                                           (2,)   512.00B
Parameter3689.grad                                      (2,)     0.00B
Tensor3690                                            (2, 8)   512.00B
Parameter3691                                         (8, 1)   512.00B
Parameter3691.grad                                    (8, 1)     0.00B
Parameter3692                                           (8,)   512.00B
Parameter3692.grad                                      (8,)     0.00B
Tensor3693                                            (8, 1)   512.00B
Parameter3694                                         (8, 8)   512.00B
Parameter3694.grad                                    (8, 8)     0.00B
Parameter3695                                           (8,)   512.00B
Parameter3695.grad                                      (8,)     0.00B
Tensor3696                                            (8, 8)   512.00B
Parameter3697                                         (2, 8)   512.00B
Parameter3697.grad                                    (2, 8)     0.00B
Parameter3698                                           (2,)   512.00B
Parameter3698.grad                                      (2,)     0.00B
Tensor3699                                            (2, 8)   512.00B
Tensor3700                                              (1,)   512.00B
Tensor3701                                              (1,)   512.00B
Tensor3702                                              (1,)   512.00B
Tensor3703                                              (1,)   512.00B
Tensor3704                                              (1,)   512.00B
Parameter3705                                       (11170,)    44.00K
Parameter3706                                (64, 175, 1746)    74.60M
Parameter3707                                 (64, 175, 175)     7.48M
Parameter3708                                        (2234,)     9.00K
Parameter3709                                  (64, 35, 175)     1.50M
Parameter3710                                   (64, 35, 35)   306.50K
Parameter3711                                        (1117,)     4.50K
Parameter3712                                  (16, 70, 140)   612.50K
Parameter3713                                   (16, 70, 70)   306.50K
Parameter3714                                       (256, 1)     1.00K
Parameter3715                                         (256,)     1.00K
Tensor3716                                          (256, 1)     1.00K
Tensor3717                                            (256,)     2.00K
Parameter3718                                    (256, 1117)     1.09M
Parameter3719                                         (256,)     1.00K
Parameter3720                                       (2, 256)     2.00K
Parameter3721                                           (2,)   512.00B
Tensor3722                                          (2, 256)     2.00K
Tensor3723                                              (2,)   512.00B
Parameter3724                                       (256, 1)     1.00K
Parameter3725                                         (256,)     1.00K
Tensor3726                                          (256, 1)     1.00K
Tensor3727                                            (256,)     2.00K
Parameter3728                                    (256, 1117)     1.09M
Parameter3729                                         (256,)     1.00K
Parameter3730                                       (2, 256)     2.00K
Parameter3731                                           (2,)   512.00B
Tensor3732                                          (2, 256)     2.00K
Tensor3733                                              (2,)   512.00B
Parameter3734                                       (256, 1)     1.00K
Parameter3735                                         (256,)     1.00K
Tensor3736                                          (256, 1)     1.00K
Tensor3737                                            (256,)     2.00K
Parameter3738                                    (256, 1117)     1.09M
Parameter3739                                         (256,)     1.00K
Parameter3740                                       (2, 256)     2.00K
Parameter3741                                           (2,)   512.00B
Tensor3742                                          (2, 256)     2.00K
Tensor3743                                              (2,)   512.00B
Parameter3744                                     (256, 256)   256.00K
Parameter3745                                         (256,)     1.00K
Tensor3746                                        (256, 256)   256.00K
Tensor3747                                            (256,)     2.00K
Parameter3748                                     (256, 256)   256.00K
Parameter3749                                         (256,)     1.00K
Tensor3750                                        (256, 256)   256.00K
Tensor3751                                            (256,)     2.00K
Parameter3752                                     (256, 256)   256.00K
Parameter3753                                         (256,)     1.00K
Tensor3754                                        (256, 256)   256.00K
Tensor3755                                            (256,)     2.00K
Parameter3756                                     (256, 256)   256.00K
Parameter3757                                         (256,)     1.00K
Tensor3758                                        (256, 256)   256.00K
Tensor3759                                            (256,)     2.00K
Parameter3760                                     (256, 256)   256.00K
Parameter3761                                         (256,)     1.00K
Tensor3762                                        (256, 256)   256.00K
Tensor3763                                            (256,)     2.00K
Parameter3764                                     (256, 256)   256.00K
Parameter3765                                         (256,)     1.00K
Tensor3766                                        (256, 256)   256.00K
Tensor3767                                            (256,)     2.00K
Tensor3768                                              (1,)   512.00B
Parameter3769                                         (8, 1)   512.00B
Parameter3769.grad                                    (8, 1)     0.00B
Parameter3770                                           (8,)   512.00B
Parameter3770.grad                                      (8,)     0.00B
Parameter3771                                         (8, 8)   512.00B
Parameter3771.grad                                    (8, 8)     0.00B
Parameter3772                                           (8,)   512.00B
Parameter3772.grad                                      (8,)     0.00B
Parameter3773                                         (2, 8)   512.00B
Parameter3773.grad                                    (2, 8)     0.00B
Parameter3774                                           (2,)   512.00B
Parameter3774.grad                                      (2,)     0.00B
Tensor3775                                              (1,)   512.00B
Tensor3776                                              (1,)   512.00B
Tensor3777                                              (1,)   512.00B
Tensor3778                                              (1,)   512.00B
Tensor3779                                              (1,)   512.00B
Tensor3780                                              (1,)   512.00B
Tensor3781                                              (1,)   512.00B
Tensor3782                                              (1,)   512.00B
Tensor3783                                              (1,)   512.00B
Tensor3784                                              (1,)   512.00B
Tensor3785                                              (1,)   512.00B
Tensor3786                                              (1,)   512.00B
Tensor3787                                         (111709,)   436.50K
Tensor3788                                         (111709,)   436.50K
Parameter3789                                         (8, 1)   512.00B
Parameter3789.grad                                    (8, 1)     0.00B
Parameter3790                                           (8,)   512.00B
Parameter3790.grad                                      (8,)     0.00B
Tensor3791                                            (8, 1)   512.00B
Parameter3792                                         (8, 8)   512.00B
Parameter3792.grad                                    (8, 8)     0.00B
Parameter3793                                           (8,)   512.00B
Parameter3793.grad                                      (8,)     0.00B
Tensor3794                                            (8, 8)   512.00B
Parameter3795                                         (2, 8)   512.00B
Parameter3795.grad                                    (2, 8)     0.00B
Parameter3796                                           (2,)   512.00B
Parameter3796.grad                                      (2,)     0.00B
Tensor3797                                            (2, 8)   512.00B
Parameter3798                                         (8, 1)   512.00B
Parameter3798.grad                                    (8, 1)     0.00B
Parameter3799                                           (8,)   512.00B
Parameter3799.grad                                      (8,)     0.00B
Tensor3800                                            (8, 1)   512.00B
Parameter3801                                         (8, 8)   512.00B
Parameter3801.grad                                    (8, 8)     0.00B
Parameter3802                                           (8,)   512.00B
Parameter3802.grad                                      (8,)     0.00B
Tensor3803                                            (8, 8)   512.00B
Parameter3804                                         (2, 8)   512.00B
Parameter3804.grad                                    (2, 8)     0.00B
Parameter3805                                           (2,)   512.00B
Parameter3805.grad                                      (2,)     0.00B
Tensor3806                                            (2, 8)   512.00B
Parameter3807                                         (8, 1)   512.00B
Parameter3807.grad                                    (8, 1)     0.00B
Parameter3808                                           (8,)   512.00B
Parameter3808.grad                                      (8,)     0.00B
Tensor3809                                            (8, 1)   512.00B
Parameter3810                                         (8, 8)   512.00B
Parameter3810.grad                                    (8, 8)     0.00B
Parameter3811                                           (8,)   512.00B
Parameter3811.grad                                      (8,)     0.00B
Tensor3812                                            (8, 8)   512.00B
Parameter3813                                         (2, 8)   512.00B
Parameter3813.grad                                    (2, 8)     0.00B
Parameter3814                                           (2,)   512.00B
Parameter3814.grad                                      (2,)     0.00B
Tensor3815                                            (2, 8)   512.00B
Parameter3816                                         (8, 1)   512.00B
Parameter3816.grad                                    (8, 1)     0.00B
Parameter3817                                           (8,)   512.00B
Parameter3817.grad                                      (8,)     0.00B
Tensor3818                                            (8, 1)   512.00B
Parameter3819                                         (8, 8)   512.00B
Parameter3819.grad                                    (8, 8)     0.00B
Parameter3820                                           (8,)   512.00B
Parameter3820.grad                                      (8,)     0.00B
Tensor3821                                            (8, 8)   512.00B
Parameter3822                                         (2, 8)   512.00B
Parameter3822.grad                                    (2, 8)     0.00B
Parameter3823                                           (2,)   512.00B
Parameter3823.grad                                      (2,)     0.00B
Tensor3824                                            (2, 8)   512.00B
Tensor3825                                              (1,)   512.00B
Tensor3826                                              (1,)   512.00B
Tensor3827                                              (1,)   512.00B
Tensor3828                                              (1,)   512.00B
Tensor3829                                              (1,)   512.00B
Parameter3830                                       (11170,)    44.00K
Parameter3831                                (64, 175, 1746)    74.60M
Parameter3832                                 (64, 175, 175)     7.48M
Parameter3833                                        (2234,)     9.00K
Parameter3834                                  (64, 35, 175)     1.50M
Parameter3835                                   (64, 35, 35)   306.50K
Parameter3836                                        (1117,)     4.50K
Parameter3837                                  (16, 70, 140)   612.50K
Parameter3838                                   (16, 70, 70)   306.50K
Parameter3839                                       (256, 1)     1.00K
Parameter3840                                         (256,)     1.00K
Tensor3841                                          (256, 1)     1.00K
Tensor3842                                            (256,)     2.00K
Parameter3843                                    (256, 1117)     1.09M
Parameter3844                                         (256,)     1.00K
Parameter3845                                       (2, 256)     2.00K
Parameter3846                                           (2,)   512.00B
Tensor3847                                          (2, 256)     2.00K
Tensor3848                                              (2,)   512.00B
Parameter3849                                       (256, 1)     1.00K
Parameter3850                                         (256,)     1.00K
Tensor3851                                          (256, 1)     1.00K
Tensor3852                                            (256,)     2.00K
Parameter3853                                    (256, 1117)     1.09M
Parameter3854                                         (256,)     1.00K
Parameter3855                                       (2, 256)     2.00K
Parameter3856                                           (2,)   512.00B
Tensor3857                                          (2, 256)     2.00K
Tensor3858                                              (2,)   512.00B
Parameter3859                                       (256, 1)     1.00K
Parameter3860                                         (256,)     1.00K
Tensor3861                                          (256, 1)     1.00K
Tensor3862                                            (256,)     2.00K
Parameter3863                                    (256, 1117)     1.09M
Parameter3864                                         (256,)     1.00K
Parameter3865                                       (2, 256)     2.00K
Parameter3866                                           (2,)   512.00B
Tensor3867                                          (2, 256)     2.00K
Tensor3868                                              (2,)   512.00B
Parameter3869                                     (256, 256)   256.00K
Parameter3870                                         (256,)     1.00K
Tensor3871                                        (256, 256)   256.00K
Tensor3872                                            (256,)     2.00K
Parameter3873                                     (256, 256)   256.00K
Parameter3874                                         (256,)     1.00K
Tensor3875                                        (256, 256)   256.00K
Tensor3876                                            (256,)     2.00K
Parameter3877                                     (256, 256)   256.00K
Parameter3878                                         (256,)     1.00K
Tensor3879                                        (256, 256)   256.00K
Tensor3880                                            (256,)     2.00K
Parameter3881                                     (256, 256)   256.00K
Parameter3882                                         (256,)     1.00K
Tensor3883                                        (256, 256)   256.00K
Tensor3884                                            (256,)     2.00K
Parameter3885                                     (256, 256)   256.00K
Parameter3886                                         (256,)     1.00K
Tensor3887                                        (256, 256)   256.00K
Tensor3888                                            (256,)     2.00K
Parameter3889                                     (256, 256)   256.00K
Parameter3890                                         (256,)     1.00K
Tensor3891                                        (256, 256)   256.00K
Tensor3892                                            (256,)     2.00K
Tensor3893                                              (1,)   512.00B
Parameter3894                                         (8, 1)   512.00B
Parameter3894.grad                                    (8, 1)     0.00B
Parameter3895                                           (8,)   512.00B
Parameter3895.grad                                      (8,)     0.00B
Parameter3896                                         (8, 8)   512.00B
Parameter3896.grad                                    (8, 8)     0.00B
Parameter3897                                           (8,)   512.00B
Parameter3897.grad                                      (8,)     0.00B
Tensor3898                                         (1600, 1)     6.50K
Tensor3899                                              (1,)   512.00B
Tensor3900                                              (1,)   512.00B
Tensor3901                                              (1,)   512.00B
Tensor3902                                              (1,)   512.00B
Tensor3903                                              (1,)   512.00B
Tensor3904                                              (1,)   512.00B
Tensor3905                                              (1,)   512.00B
Tensor3906                                              (1,)   512.00B
Tensor3907                                              (1,)   512.00B
Tensor3908                                              (1,)   512.00B
Tensor3909                                              (1,)   512.00B
Tensor3910                                              (1,)   512.00B
Tensor3911                                              (1,)   512.00B
Tensor3912                                              (1,)   512.00B
Tensor3913                                              (1,)   512.00B
Tensor3914                                              (1,)   512.00B
Tensor3915                                              (1,)   512.00B
Tensor3916                                              (1,)   512.00B
Tensor3917                                              (1,)   512.00B
Tensor3918                                         (111709,)   436.50K
Tensor3919                                         (111709,)   436.50K
Parameter3920                                         (8, 1)   512.00B
Parameter3920.grad                                    (8, 1)     0.00B
Parameter3921                                           (8,)   512.00B
Parameter3921.grad                                      (8,)     0.00B
Tensor3922                                            (8, 1)   512.00B
Parameter3923                                         (8, 8)   512.00B
Parameter3923.grad                                    (8, 8)     0.00B
Parameter3924                                           (8,)   512.00B
Parameter3924.grad                                      (8,)     0.00B
Tensor3925                                            (8, 8)   512.00B
Parameter3926                                         (2, 8)   512.00B
Parameter3926.grad                                    (2, 8)     0.00B
Parameter3927                                           (2,)   512.00B
Parameter3927.grad                                      (2,)     0.00B
Tensor3928                                            (2, 8)   512.00B
Parameter3929                                         (8, 1)   512.00B
Parameter3929.grad                                    (8, 1)     0.00B
Parameter3930                                           (8,)   512.00B
Parameter3930.grad                                      (8,)     0.00B
Tensor3931                                            (8, 1)   512.00B
Parameter3932                                         (8, 8)   512.00B
Parameter3932.grad                                    (8, 8)     0.00B
Parameter3933                                           (8,)   512.00B
Parameter3933.grad                                      (8,)     0.00B
Tensor3934                                            (8, 8)   512.00B
Parameter3935                                         (2, 8)   512.00B
Parameter3935.grad                                    (2, 8)     0.00B
Parameter3936                                           (2,)   512.00B
Parameter3936.grad                                      (2,)     0.00B
Tensor3937                                            (2, 8)   512.00B
Parameter3938                                         (8, 1)   512.00B
Parameter3938.grad                                    (8, 1)     0.00B
Parameter3939                                           (8,)   512.00B
Parameter3939.grad                                      (8,)     0.00B
Tensor3940                                            (8, 1)   512.00B
Parameter3941                                         (8, 8)   512.00B
Parameter3941.grad                                    (8, 8)     0.00B
Parameter3942                                           (8,)   512.00B
Parameter3942.grad                                      (8,)     0.00B
Tensor3943                                            (8, 8)   512.00B
Parameter3944                                         (2, 8)   512.00B
Parameter3944.grad                                    (2, 8)     0.00B
Parameter3945                                           (2,)   512.00B
Parameter3945.grad                                      (2,)     0.00B
Tensor3946                                            (2, 8)   512.00B
Parameter3947                                         (8, 1)   512.00B
Parameter3947.grad                                    (8, 1)     0.00B
Parameter3948                                           (8,)   512.00B
Parameter3948.grad                                      (8,)     0.00B
Tensor3949                                            (8, 1)   512.00B
Parameter3950                                         (8, 8)   512.00B
Parameter3950.grad                                    (8, 8)     0.00B
Parameter3951                                           (8,)   512.00B
Parameter3951.grad                                      (8,)     0.00B
Tensor3952                                            (8, 8)   512.00B
Parameter3953                                         (2, 8)   512.00B
Parameter3953.grad                                    (2, 8)     0.00B
Parameter3954                                           (2,)   512.00B
Parameter3954.grad                                      (2,)     0.00B
Tensor3955                                            (2, 8)   512.00B
Parameter3956                                         (8, 1)   512.00B
Parameter3956.grad                                    (8, 1)     0.00B
Parameter3957                                           (8,)   512.00B
Parameter3957.grad                                      (8,)     0.00B
Tensor3958                                            (8, 1)   512.00B
Parameter3959                                         (8, 8)   512.00B
Parameter3959.grad                                    (8, 8)     0.00B
Parameter3960                                           (8,)   512.00B
Parameter3960.grad                                      (8,)     0.00B
Tensor3961                                            (8, 8)   512.00B
Parameter3962                                         (2, 8)   512.00B
Parameter3962.grad                                    (2, 8)     0.00B
Parameter3963                                           (2,)   512.00B
Parameter3963.grad                                      (2,)     0.00B
Tensor3964                                            (2, 8)   512.00B
Tensor3965                                              (1,)   512.00B
Tensor3966                                              (1,)   512.00B
Tensor3967                                              (1,)   512.00B
Tensor3968                                              (1,)   512.00B
Tensor3969                                              (1,)   512.00B
Parameter3970                                       (11170,)    44.00K
Parameter3971                                (64, 175, 1746)    74.60M
Parameter3972                                 (64, 175, 175)     7.48M
Parameter3973                                        (2234,)     9.00K
Parameter3974                                  (64, 35, 175)     1.50M
Parameter3975                                   (64, 35, 35)   306.50K
Parameter3976                                        (1117,)     4.50K
Parameter3977                                  (16, 70, 140)   612.50K
Parameter3978                                   (16, 70, 70)   306.50K
Parameter3979                                       (256, 1)     1.00K
Parameter3980                                         (256,)     1.00K
Tensor3981                                          (256, 1)     1.00K
Tensor3982                                            (256,)     2.00K
Parameter3983                                    (256, 1117)     1.09M
Parameter3984                                         (256,)     1.00K
Parameter3985                                       (2, 256)     2.00K
Parameter3986                                           (2,)   512.00B
Tensor3987                                          (2, 256)     2.00K
Tensor3988                                              (2,)   512.00B
Parameter3989                                       (256, 1)     1.00K
Parameter3990                                         (256,)     1.00K
Tensor3991                                          (256, 1)     1.00K
Tensor3992                                            (256,)     2.00K
Parameter3993                                    (256, 1117)     1.09M
Parameter3994                                         (256,)     1.00K
Parameter3995                                       (2, 256)     2.00K
Parameter3996                                           (2,)   512.00B
Tensor3997                                          (2, 256)     2.00K
Tensor3998                                              (2,)   512.00B
Parameter3999                                       (256, 1)     1.00K
Parameter4000                                         (256,)     1.00K
Tensor4001                                          (256, 1)     1.00K
Tensor4002                                            (256,)     2.00K
Parameter4003                                    (256, 1117)     1.09M
Parameter4004                                         (256,)     1.00K
Parameter4005                                       (2, 256)     2.00K
Parameter4006                                           (2,)   512.00B
Tensor4007                                          (2, 256)     2.00K
Tensor4008                                              (2,)   512.00B
Parameter4009                                     (256, 256)   256.00K
Parameter4010                                         (256,)     1.00K
Tensor4011                                        (256, 256)   256.00K
Tensor4012                                            (256,)     2.00K
Parameter4013                                     (256, 256)   256.00K
Parameter4014                                         (256,)     1.00K
Tensor4015                                        (256, 256)   256.00K
Tensor4016                                            (256,)     2.00K
Parameter4017                                     (256, 256)   256.00K
Parameter4018                                         (256,)     1.00K
Tensor4019                                        (256, 256)   256.00K
Tensor4020                                            (256,)     2.00K
Parameter4021                                     (256, 256)   256.00K
Parameter4022                                         (256,)     1.00K
Tensor4023                                        (256, 256)   256.00K
Tensor4024                                            (256,)     2.00K
Parameter4025                                     (256, 256)   256.00K
Parameter4026                                         (256,)     1.00K
Tensor4027                                        (256, 256)   256.00K
Tensor4028                                            (256,)     2.00K
Parameter4029                                     (256, 256)   256.00K
Parameter4030                                         (256,)     1.00K
Tensor4031                                        (256, 256)   256.00K
Tensor4032                                            (256,)     2.00K
Parameter4033                                         (8, 1)   512.00B
Parameter4033.grad                                    (8, 1)     0.00B
Parameter4034                                           (8,)   512.00B
Parameter4034.grad                                      (8,)     0.00B
Parameter4035                                         (8, 8)   512.00B
Parameter4035.grad                                    (8, 8)     0.00B
Parameter4036                                           (8,)   512.00B
Parameter4036.grad                                      (8,)     0.00B
Parameter4037                                         (2, 8)   512.00B
Parameter4037.grad                                    (2, 8)     0.00B
Parameter4038                                           (2,)   512.00B
Parameter4038.grad                                      (2,)     0.00B
Parameter4039                                         (8, 1)   512.00B
Parameter4039.grad                                    (8, 1)     0.00B
Parameter4040                                           (8,)   512.00B
Parameter4040.grad                                      (8,)     0.00B
Parameter4041                                         (8, 8)   512.00B
Parameter4041.grad                                    (8, 8)     0.00B
Parameter4042                                           (8,)   512.00B
Parameter4042.grad                                      (8,)     0.00B
Parameter4043                                         (2, 8)   512.00B
Parameter4043.grad                                    (2, 8)     0.00B
Parameter4044                                           (2,)   512.00B
Parameter4044.grad                                      (2,)     0.00B
Parameter4045                                         (8, 1)   512.00B
Parameter4045.grad                                    (8, 1)     0.00B
Parameter4046                                           (8,)   512.00B
Parameter4046.grad                                      (8,)     0.00B
Parameter4047                                         (8, 8)   512.00B
Parameter4047.grad                                    (8, 8)     0.00B
